,BillNo,Date,Time,Description,Quantity,Rate,Amount
0,189407,1/4/2014,20:22:30,I D DOSA BAT,1.0,45.0,45.0
1,189407,1/4/2014,20:22:30,HERITAGE CUR,1.0,40.0,40.0
2,189407,1/4/2014,20:22:30,SPRITE 750ML,1.0,35.0,35.0
3,189408,1/4/2014,20:22:57,HERITAGE CUR,1.0,40.0,40.0
4,189408,1/4/2014,20:22:57,BUTTER MILK ,1.0,6.0,6.0
5,189409,1/4/2014,20:24:29,GOOD DAY CAS,2.0,30.0,60.0
6,189410,1/4/2014,20:25:05,CROWN JEERA ,6.0,15.0,90.0
7,189411,1/4/2014,20:25:56,BRITANNIA OR,1.0,25.0,25.0
8,189411,1/4/2014,20:25:56,SPRITE 750ML,1.0,35.0,35.0
9,189411,1/4/2014,20:25:56,NESTLE KITKA,1.0,20.0,20.0
10,189412,1/4/2014,20:29:04,POLO BIG 5/,1.0,45.0,45.0
11,189412,1/4/2014,20:29:04,FEAST FRUIT ,1.0,35.0,35.0
12,189412,1/4/2014,20:29:04,FEAST FRUTTA,2.0,20.0,40.0
13,189412,1/4/2014,20:29:04,MESWAK TOOTH,1.0,44.0,44.0
14,189412,1/4/2014,20:29:04,COLGATE 360 ,1.0,75.0,75.0
15,189413,1/4/2014,20:30:17,WIPRO BULB 1,1.0,16.0,16.0
16,189414,1/4/2014,20:30:30,MILK 500ML  ,2.0,21.0,42.0
17,189415,1/4/2014,20:31:15,EGG         ,12.0,4.0,48.0
18,189415,1/4/2014,20:31:15,C C DOSA BAT,1.0,51.0,51.0
19,189416,1/4/2014,20:31:28,NOTE  BOOK  ,15.0,1.0,15.0
20,189417,1/4/2014,20:32:16,COCONUT 1P  ,1.0,16.0,16.0
21,189417,1/4/2014,20:32:16,ORAL B CLASS,1.0,24.0,24.0
22,189417,1/4/2014,20:32:16,MILK 500ML  ,1.0,21.0,21.0
23,189417,1/4/2014,20:32:16,HERITAGE CUR,1.0,40.0,40.0
24,189417,1/4/2014,20:32:16,EGG         ,12.0,4.0,48.0
25,189417,1/4/2014,20:32:16,SABENA 1KG  ,1.0,22.0,22.0
26,189418,1/4/2014,20:32:46,COCACOLA 75,1.0,35.0,35.0
27,189419,1/4/2014,20:33:42,PARTY PACK 7,1.0,190.0,190.0
28,189419,1/4/2014,20:33:42,MILK 500ML  ,2.0,21.0,42.0
29,189420,1/4/2014,20:34:02,REVLON TOP S,1.0,625.0,625.0
30,189421,1/4/2014,20:34:19,CORNETTO BUT,1.0,35.0,35.0
31,189421,1/4/2014,20:34:19,VANILLA ICE ,1.0,12.0,12.0
32,189422,1/4/2014,20:37:13,EGG         ,12.0,4.0,48.0
33,189423,1/4/2014,20:41:18,MILK 500ML  ,1.0,21.0,21.0
34,189424,1/4/2014,20:43:08,HERITAGE CUR,1.0,40.0,40.0
35,189424,1/4/2014,20:43:08,MEERA SHAMPO,10.0,3.0,30.0
36,189425,1/4/2014,20:46:28,CARRY BAG   ,1.0,3.0,3.0
37,189425,1/4/2014,20:46:28,CORNETTO CHO,1.0,45.0,45.0
38,189425,1/4/2014,20:46:28,MAGNUM ICE C,5.0,85.0,425.0
39,189425,1/4/2014,20:46:28,MAGNUM ICE C,1.0,85.0,85.0
40,189426,1/4/2014,20:47:43,BROWN COVERS,1.0,40.0,40.0
41,189427,1/4/2014,20:47:51,LAYS 10/   ,1.0,10.0,10.0
42,189428,1/4/2014,9:41:22,CARRY BAG   ,1.0,3.0,3.0
43,189428,1/4/2014,9:41:22,GODREJ NUPUR,1.0,45.0,45.0
44,189428,1/4/2014,9:41:22,SURF EXCEL B,1.0,68.0,68.0
45,189428,1/4/2014,9:41:22,POLO EXCLUSI,1.0,45.0,45.0
46,189428,1/4/2014,9:41:22,ELITE DREAMS,1.0,50.0,50.0
47,189428,1/4/2014,9:41:22,3 ROSES TEA ,1.0,43.0,43.0
48,189428,1/4/2014,9:41:22,I D DOSA BAT,1.0,45.0,45.0
49,189428,1/4/2014,9:41:22,TANG 125G   ,1.0,30.0,30.0
50,189428,1/4/2014,9:41:22,ANOOS HAIR C,1.0,35.0,35.0
51,189428,1/4/2014,9:41:22,MAAZA 200ML ,2.0,12.0,24.0
52,189428,1/4/2014,9:41:22,NIVEA DEO 15,1.0,175.0,175.0
53,189428,1/4/2014,9:41:22,SURF EXCEL A,1.0,114.0,114.0
54,189429,1/4/2014,9:42:56,EGG         ,6.0,4.0,24.0
55,189429,1/4/2014,9:42:56,POLO EXCLUSI,1.0,45.0,45.0
56,189429,1/4/2014,9:42:56,MEDIMIX AYUR,1.0,30.0,30.0
57,189429,1/4/2014,9:42:56,WHISPER ULTR,1.0,140.0,140.0
58,189429,1/4/2014,9:42:56,SUNSILK COND,1.0,112.0,112.0
59,189429,1/4/2014,9:42:56,MILK 500ML  ,4.0,21.0,84.0
60,189430,1/4/2014,9:44:11,NESTLE FRESH,1.0,50.0,50.0
61,189431,1/4/2014,9:44:30,MILK 500ML  ,2.0,21.0,42.0
62,189432,1/4/2014,9:45:39,TATA DOCOMO ,50.0,1.0,50.0
63,189433,1/4/2014,9:50:22,IDEA CARD 1/,50.0,1.0,50.0
64,189434,1/4/2014,9:50:44,KELLOGG`S HO,1.0,51.0,51.0
65,189434,1/4/2014,9:50:44,NESTLE FRESH,1.0,50.0,50.0
66,189434,1/4/2014,9:50:44,MILK 500ML  ,2.0,21.0,42.0
67,189435,1/4/2014,9:51:27,EGG         ,6.0,4.0,24.0
68,189436,1/4/2014,9:53:38,RAI SMALL 10,1.0,12.0,12.0
69,189436,1/4/2014,9:53:38,MILK 500ML  ,3.0,21.0,63.0
70,189437,1/4/2014,9:56:04,EGG         ,8.0,4.0,32.0
71,189437,1/4/2014,9:56:04,ONIONS      ,2.0,15.0,30.0
72,189437,1/4/2014,9:56:04,TOOR DALL 50,1.0,42.0,42.0
73,189438,1/4/2014,9:56:50,EGG         ,6.0,4.0,24.0
74,189438,1/4/2014,9:56:50,BRITANNIA MI,1.0,14.0,14.0
75,189438,1/4/2014,9:56:50,NESTLE TONED,1.0,74.0,74.0
76,189439,1/4/2014,9:57:57,NOTE  BOOK  ,22.0,1.0,22.0
77,189439,1/4/2014,9:57:57,LAYS 20/   ,1.0,20.0,20.0
78,189439,1/4/2014,9:57:57,JEERA 200G  ,1.0,50.0,50.0
79,189439,1/4/2014,9:57:57,PIM POM LOLL,4.0,5.0,20.0
80,189439,1/4/2014,9:57:57,BRITANNIA OR,2.0,10.0,20.0
81,189440,1/4/2014,9:58:10,HALDIRAM`S 8,1.0,10.0,10.0
82,189441,1/4/2014,9:58:27,BADAM 100GM ,1.0,74.0,74.0
83,189441,1/4/2014,9:58:27,WALNUT 100G ,1.0,130.0,130.0
84,189441,1/4/2014,9:58:27,BRITANNIA BR,1.0,26.0,26.0
85,189442,1/4/2014,10:01:34,TOOR DALL 50,1.0,42.0,42.0
86,189442,1/4/2014,10:01:34,RED LABLE TE,2.0,30.0,60.0
87,189442,1/4/2014,10:01:34,KURNOOL RICE,3.0,48.0,144.0
88,189442,1/4/2014,10:01:34,VISAKHA DAIR,5.0,42.0,210.0
89,189442,1/4/2014,10:01:34,KELLOGG`S CO,1.0,115.0,115.0
90,189442,1/4/2014,10:01:34,LIZOL FLOOR ,1.0,62.0,62.0
91,189442,1/4/2014,10:01:34,SUGAR 1KG   ,1.0,34.0,34.0
92,189442,1/4/2014,10:01:34,TROPICANA MI,1.0,90.0,90.0
93,189442,1/4/2014,10:01:34,CHANA DALL 5,1.0,31.0,31.0
94,189442,1/4/2014,10:01:34,AASHIRVAAD S,1.0,49.0,49.0
95,189442,1/4/2014,10:01:34,AASHIRVAAD A,1.0,50.0,50.0
96,189442,1/4/2014,10:01:34,GOOD DAY PIS,1.0,20.0,20.0
97,189442,1/4/2014,10:01:34,GOOD DAY CAS,2.0,15.0,30.0
98,189443,1/4/2014,10:02:18,AASHIRVAAD T,1.0,22.0,22.0
99,189443,1/4/2014,10:02:18,AASHIRVAAD C,1.0,22.0,22.0
100,189443,1/4/2014,10:02:18,PILLSBURY AT,1.0,44.0,44.0
101,189444,1/4/2014,10:02:28,PARLE G 250G,1.0,10.0,10.0
102,189445,1/4/2014,10:04:55,CINTHOL REGU,2.0,32.0,64.0
103,189446,1/4/2014,10:06:25,NESTLE TONED,1.0,69.0,69.0
104,189446,1/4/2014,10:06:25,SUGAR 500GM ,1.0,17.0,17.0
105,189447,1/4/2014,10:07:23,EGG         ,13.0,4.0,52.0
106,189447,1/4/2014,10:07:23,BRITANNIA BR,1.0,26.0,26.0
107,189448,1/4/2014,10:11:06,EGG         ,7.0,4.0,28.0
108,189448,1/4/2014,10:11:06,COCONUT 1P  ,2.0,16.0,32.0
109,189448,1/4/2014,10:11:06,DOMEX THICK ,1.0,64.0,64.0
110,189448,1/4/2014,10:11:06,SURF EXCEL A,1.0,114.0,114.0
111,189448,1/4/2014,10:11:06,TIDE DETERGE,1.0,48.0,48.0
112,189448,1/4/2014,10:11:06,VISAKHA DAIR,1.0,42.0,42.0
113,189448,1/4/2014,10:11:06,KOHINOOR BAS,1.0,158.0,158.0
114,189448,1/4/2014,10:11:06,DOMEX THICK ,1.0,63.0,63.0
115,189449,1/4/2014,10:12:31,WHEEL GREEN ,1.0,46.0,46.0
116,189449,1/4/2014,10:12:31,I D DIAMIND ,1.0,30.0,30.0
117,189450,1/4/2014,10:17:44,RIN ADVANCED,1.0,86.0,86.0
118,189451,1/4/2014,10:26:24,SURF EXCEL A,1.0,114.0,114.0
119,189451,1/4/2014,10:26:24,PRIYA RICE R,1.0,87.0,87.0
120,189451,1/4/2014,10:26:24,CLINIC PLUS ,1.0,49.0,49.0
121,189451,1/4/2014,10:26:24,BRU INSTANT ,1.0,290.0,290.0
122,189452,1/4/2014,10:26:59,SURF EXCEL A,1.0,114.0,114.0
123,189453,1/4/2014,10:31:33,SNICKERS SIN,1.0,15.0,15.0
124,189453,1/4/2014,10:31:33,CADBURY 5 ST,1.0,20.0,20.0
125,189454,1/4/2014,10:31:44,POLO BIG 5/,1.0,5.0,5.0
126,189455,1/4/2014,10:32:16,MILK 500ML  ,2.0,21.0,42.0
127,189455,1/4/2014,10:32:16,HERITAGE CUR,1.0,20.0,20.0
128,189456,1/4/2014,10:34:16,SCOTCH BRITE,2.0,28.0,56.0
129,189457,1/4/2014,10:35:52,PRIYA REF SU,1.0,92.0,92.0
130,189457,1/4/2014,10:35:52,COCONUT 1P  ,1.0,16.0,16.0
131,189457,1/4/2014,10:35:52,SUNRISE STRO,2.0,10.0,20.0
132,189457,1/4/2014,10:35:52,HERITAGE CUR,1.0,20.0,20.0
133,189457,1/4/2014,10:35:52,AIRTEL CARD ,200.0,1.0,200.0
134,189458,1/4/2014,10:37:01,TATA SALT 1K,1.0,17.0,17.0
135,189459,1/4/2014,10:42:11,NESTLE KITKA,2.0,10.0,20.0
136,189459,1/4/2014,10:42:11,EGG         ,10.0,4.0,40.0
137,189459,1/4/2014,10:42:11,HERITAGE CUR,1.0,20.0,20.0
138,189460,1/4/2014,10:42:49,NESTLE KITKA,1.0,20.0,20.0
139,189460,1/4/2014,10:42:49,FREEDOM SUNF,1.0,100.0,100.0
140,189461,1/4/2014,10:46:50,BRITANNIA MI,1.0,14.0,14.0
141,189461,1/4/2014,10:46:50,BRITANNIA BR,1.0,26.0,26.0
142,189462,1/4/2014,10:47:59,AMBICA CAMPH,1.0,60.0,60.0
143,189463,1/4/2014,10:50:14,MILK 500ML  ,2.0,21.0,42.0
144,189463,1/4/2014,10:50:14,CHANA DALL 5,1.0,31.0,31.0
145,189463,1/4/2014,10:50:14,LIZOL FLOOR ,1.0,115.0,115.0
146,189464,1/4/2014,10:51:47,COCONUT 1P  ,3.0,16.0,48.0
147,189464,1/4/2014,10:51:47,ONIONS      ,1.0,15.0,15.0
148,189464,1/4/2014,10:51:47,MILK 500ML  ,4.0,21.0,84.0
149,189464,1/4/2014,10:51:47,FREEDOM SUNF,2.0,100.0,200.0
150,189464,1/4/2014,10:51:47,TATA SALT 1K,1.0,17.0,17.0
151,189464,1/4/2014,10:51:47,SUGAR 1KG   ,1.0,34.0,34.0
152,189464,1/4/2014,10:51:47,MEALMAKER GR,1.0,35.0,35.0
153,189465,1/4/2014,10:52:16,HERITAGE CUR,1.0,40.0,40.0
154,189466,1/4/2014,10:52:22,DURACELL AA2,1.0,50.0,50.0
155,189467,1/4/2014,10:52:56,WHEEL GREEN ,1.0,23.0,23.0
156,189468,1/4/2014,10:54:57,NIVEA SOFT 5,1.0,80.0,80.0
157,189469,1/4/2014,10:55:50,BRITANNIA BU,1.0,15.0,15.0
158,189470,1/4/2014,11:03:19,TROPICANA MI,1.0,99.0,99.0
159,189470,1/4/2014,11:03:19,TROPICANA MA,1.0,85.0,85.0
160,189470,1/4/2014,11:03:19,TROPICANA OR,1.0,88.0,88.0
161,189470,1/4/2014,11:03:19,MILK 500ML  ,4.0,21.0,84.0
162,189470,1/4/2014,11:03:19,HERITAGE CUR,2.0,40.0,80.0
163,189470,1/4/2014,11:03:19,BADAM FLAVOU,2.0,25.0,50.0
164,189470,1/4/2014,11:03:19,SPRITE 750ML,1.0,35.0,35.0
165,189470,1/4/2014,11:03:19,MINUTE MAID ,1.0,20.0,20.0
166,189470,1/4/2014,11:03:19,COCACOLA 75,1.0,35.0,35.0
167,189470,1/4/2014,11:03:19,VIJAYA SUNFL,2.0,85.0,170.0
168,189470,1/4/2014,11:03:19,DURGA GHEE 5,1.0,235.0,235.0
169,189470,1/4/2014,11:03:19,FEAST FRUTTA,2.0,20.0,40.0
170,189471,1/4/2014,11:05:42,CADBURY ECLA,1.0,1.0,1.0
171,189471,1/4/2014,11:05:42,NESTLE CHOTU,1.0,2.0,2.0
172,189471,1/4/2014,11:05:42,EGG         ,6.0,4.0,24.0
173,189471,1/4/2014,11:05:42,ONIONS      ,1.0,15.0,15.0
174,189471,1/4/2014,11:05:42,HIMANI NAVRA,1.0,108.0,108.0
175,189472,1/4/2014,11:07:08,KAMAL MEAL M,1.0,28.0,28.0
176,189473,1/4/2014,11:07:46,VIM DROP LIQ,1.0,55.0,55.0
177,189474,1/4/2014,11:08:17,CADBURY 5 ST,1.0,10.0,10.0
178,189474,1/4/2014,11:08:17,PRIYA PICKLE,1.0,12.0,12.0
179,189474,1/4/2014,11:08:17,DHANIYA 100G,1.0,23.0,23.0
180,189475,1/4/2014,11:09:54,EGG         ,12.0,4.0,48.0
181,189475,1/4/2014,11:09:54,BRITANNIA WH,1.0,30.0,30.0
182,189475,1/4/2014,11:09:54,MOONG ROUND ,1.0,53.0,53.0
183,189475,1/4/2014,11:09:54,ALL OUT REFI,1.0,63.0,63.0
184,189475,1/4/2014,11:09:54,ALL OUT REFI,1.0,58.0,58.0
185,189475,1/4/2014,11:09:54,ALL OUT REFI,3.0,72.0,216.0
186,189475,1/4/2014,11:09:54,NESTLE FRESH,3.0,50.0,150.0
187,189476,1/4/2014,11:19:46,EGG         ,6.0,4.0,24.0
188,189476,1/4/2014,11:19:46,BOOST 200G  ,1.0,89.0,89.0
189,189476,1/4/2014,11:19:46,WALNUT 50G  ,1.0,65.0,65.0
190,189477,1/4/2014,11:21:14,ACTIVE WHEEL,1.0,32.0,32.0
191,189478,1/4/2014,11:43:56,KURNOOL RICE,1.0,240.0,240.0
192,189478,1/4/2014,11:43:56,KAMAL NAMKEE,2.0,15.0,30.0
193,189478,1/4/2014,11:43:56,KAMAL NAMKEE,1.0,17.0,17.0
194,189478,1/4/2014,11:43:56,HALDIRAM SQU,1.0,120.0,120.0
195,189478,1/4/2014,11:43:56,BUTTER MILK ,3.0,6.0,18.0
196,189478,1/4/2014,11:43:56,JOHNSON BABY,1.0,50.0,50.0
197,189478,1/4/2014,11:43:56,NESCAFE SUNR,1.0,75.0,75.0
198,189478,1/4/2014,11:43:56,AASIRVAAD AT,1.0,44.0,44.0
199,189478,1/4/2014,11:43:56,PASTA 91G   ,1.0,20.0,20.0
200,189478,1/4/2014,11:43:56,TATA SALT LI,1.0,27.0,27.0
201,189478,1/4/2014,11:43:56,SUNDROP 1LTR,1.0,170.0,170.0
202,189478,1/4/2014,11:43:56,KAMAL MURMUR,1.0,42.0,42.0
203,189479,1/4/2014,11:44:31,EGG         ,12.0,4.0,48.0
204,189480,1/4/2014,11:45:34,MILK 500ML  ,2.0,21.0,42.0
205,189480,1/4/2014,11:45:34,HERITAGE CUR,1.0,40.0,40.0
206,189481,1/4/2014,11:46:50,CADBURY 5 ST,1.0,5.0,5.0
207,189481,1/4/2014,11:46:50,WHEAT RAVA M,1.0,22.0,22.0
208,189481,1/4/2014,11:46:50,MAIDA 1KG   ,1.0,38.0,38.0
209,189481,1/4/2014,11:46:50,B RAVA 500GM,1.0,19.0,19.0
210,189481,1/4/2014,11:46:50,PUTANALU 200,1.0,16.0,16.0
211,189482,1/4/2014,11:47:28,EGG         ,12.0,4.0,48.0
212,189482,1/4/2014,11:47:28,MILK 500ML  ,2.0,21.0,42.0
213,189483,1/4/2014,11:48:12,AMUL PANEER ,1.0,58.0,58.0
214,189484,1/4/2014,11:49:18,PONDS DAILY ,1.0,75.0,75.0
215,189484,1/4/2014,11:49:18,MILK 500ML  ,2.0,21.0,42.0
216,189485,1/4/2014,11:50:12,POLO BIG 5/,1.0,5.0,5.0
217,189485,1/4/2014,11:50:12,MINUTE MAID ,1.0,60.0,60.0
218,189485,1/4/2014,11:50:12,CADBURY 5 ST,1.0,10.0,10.0
219,189485,1/4/2014,11:50:12,5 STAR FRUIT,1.0,25.0,25.0
220,189486,1/4/2014,11:53:03,DALCHANI 20G,1.0,6.0,6.0
221,189486,1/4/2014,11:53:03,FREEDOM SUNF,1.0,100.0,100.0
222,189487,1/4/2014,11:53:36,BUTTER MILK ,18.0,6.0,108.0
223,189488,1/4/2014,11:54:08,MILLION TOP ,1.0,20.0,20.0
224,189489,1/4/2014,11:54:57,DURACELL AAA,2.0,50.0,100.0
225,189490,1/4/2014,11:59:52,MILK 500ML  ,2.0,21.0,42.0
226,189491,1/4/2014,12:05:29,CARRY BAG   ,1.0,3.0,3.0
227,189491,1/4/2014,12:05:29,KURNOOL RICE,1.0,48.0,48.0
228,189491,1/4/2014,12:05:29,ONIONS      ,1.5,15.0,22.5
229,189491,1/4/2014,12:05:29,SHIP MATCHES,1.0,10.0,10.0
230,189491,1/4/2014,12:05:29,AMBICA SANDA,1.0,38.0,38.0
231,189491,1/4/2014,12:05:29,TATA SALT 1K,1.0,17.0,17.0
232,189491,1/4/2014,12:05:29,GILLETTE SS ,1.0,30.0,30.0
233,189491,1/4/2014,12:05:29,FORTUNE MUST,1.0,69.0,69.0
234,189491,1/4/2014,12:05:29,TOOR DALL 1K,1.0,84.0,84.0
235,189492,1/4/2014,12:06:41,MILK 500ML  ,1.0,21.0,21.0
236,189492,1/4/2014,12:06:41,TATA SALT 1K,1.0,17.0,17.0
237,189493,1/4/2014,12:07:51,NIPPO GOLD A,2.0,10.0,20.0
238,189494,1/4/2014,12:15:45,CARRY BAG   ,1.0,3.0,3.0
239,189494,1/4/2014,12:15:45,BINGO CHIPS ,1.0,20.0,20.0
240,189494,1/4/2014,12:15:45,CADBURY DAIR,2.0,25.0,50.0
241,189494,1/4/2014,12:15:45,5 STAR CHOMP,2.0,15.0,30.0
242,189494,1/4/2014,12:15:45,CADBURY DAIR,2.0,5.0,10.0
243,189494,1/4/2014,12:15:45,SNICKERS SIN,2.0,30.0,60.0
244,189494,1/4/2014,12:15:45,OREO BISCUIT,2.0,15.0,30.0
245,189494,1/4/2014,12:15:45,BRITANNIA OR,2.0,10.0,20.0
246,189494,1/4/2014,12:15:45,GOOD DAY JAM,1.0,17.0,17.0
247,189494,1/4/2014,12:15:45,SPRITE 750ML,1.0,35.0,35.0
248,189494,1/4/2014,12:15:45,HERITAGE CUR,1.0,40.0,40.0
249,189494,1/4/2014,12:15:45,PARTY PACK V,1.0,135.0,135.0
250,189494,1/4/2014,12:15:45,C C DOSA BAT,1.0,51.0,51.0
251,189494,1/4/2014,12:15:45,LAYS 35/   ,2.0,35.0,70.0
252,189495,1/4/2014,12:24:41,MILK 500ML  ,2.0,21.0,42.0
253,189495,1/4/2014,12:24:41,DURGA COW GH,1.0,180.0,180.0
254,189496,1/4/2014,12:27:17,KANGARO STAP,1.0,45.0,45.0
255,189496,1/4/2014,12:27:17,STAPLES     ,1.0,7.0,7.0
256,189496,1/4/2014,12:27:17,TRESEMME SHA,1.0,135.0,135.0
257,189496,1/4/2014,12:27:17,BROWN COVERS,1.0,75.0,75.0
258,189496,1/4/2014,12:27:17,BROWN COVERS,1.0,80.0,80.0
259,189497,1/4/2014,12:27:35,DAIRY MILK  ,4.0,2.0,8.0
260,189498,1/4/2014,13:10:30,KURNOOL RICE,1.0,48.0,48.0
261,189499,1/4/2014,13:18:11,MINUTE MAID ,1.0,25.0,25.0
262,189499,1/4/2014,13:18:11,NESTLE FRESH,2.0,50.0,100.0
263,189499,1/4/2014,13:18:11,LAYS 35/   ,1.0,35.0,35.0
264,189499,1/4/2014,13:18:11,SILVER PLATE,1.0,50.0,50.0
265,189500,1/4/2014,13:20:50,THUMS UP TIN,1.0,25.0,25.0
266,189500,1/4/2014,13:20:50,SPRITE 1.5 L,1.0,52.0,52.0
267,189501,1/4/2014,13:26:04,BINGO CHIPS ,1.0,20.0,20.0
268,189502,1/4/2014,13:57:25,KURNOOL RICE,1.0,48.0,48.0
269,189503,1/4/2014,13:57:33,STAYFREE SEC,1.0,25.0,25.0
270,189503,1/4/2014,13:57:33,FAIR & LOVEL,1.0,45.0,45.0
271,189504,1/4/2014,13:58:12,HERITAGE CUR,2.0,40.0,80.0
272,189505,1/4/2014,14:00:19,DURACELL AA2,1.0,45.0,45.0
273,189505,1/4/2014,14:00:19,DURACELL AAA,1.0,50.0,50.0
274,189505,1/4/2014,14:00:19,DURACELL AAA,2.0,28.0,56.0
275,189505,1/4/2014,14:00:19,DURACELL AA2,2.0,50.0,100.0
276,189506,1/4/2014,18:05:56,EGG         ,12.0,4.0,48.0
277,189506,1/4/2014,18:05:56,GARDEN ESSEN,1.0,22.0,22.0
278,189506,1/4/2014,18:05:56,BRITANNIA WH,1.0,30.0,30.0
279,189506,1/4/2014,18:05:56,SAFFOLA GOLD,1.0,145.0,145.0
280,189506,1/4/2014,18:05:56,SUNDROP HEAL,1.0,115.0,115.0
281,189506,1/4/2014,18:05:56,SAFFOLA KARD,1.0,115.0,115.0
282,189506,1/4/2014,18:05:56,VANISH 120G ,1.0,40.0,40.0
283,189506,1/4/2014,18:05:56,SUGAR 1KG   ,1.0,34.0,34.0
284,189506,1/4/2014,18:05:56,LAYS 20/   ,1.0,20.0,20.0
285,189506,1/4/2014,18:05:56,LAYS 35/   ,1.0,35.0,35.0
286,189506,1/4/2014,18:05:56,GARBAGE BAGS,1.0,54.0,54.0
287,189506,1/4/2014,18:05:56,GARBAGE BAGS,1.0,45.0,45.0
288,189507,1/4/2014,18:06:29,NOTE  BOOK  ,22.0,1.0,22.0
289,189507,1/4/2014,18:06:29,GLITTER GEL ,1.0,100.0,100.0
290,189508,1/4/2014,18:07:20,BRITANNIA MU,1.0,35.0,35.0
291,189508,1/4/2014,18:07:20,KAMAL SALTED,1.0,22.0,22.0
292,189509,1/4/2014,18:08:28,BINGO CHIPS ,1.0,20.0,20.0
293,189510,1/4/2014,18:08:46,MOOV SPRAY 8,1.0,130.0,130.0
294,189511,1/4/2014,18:10:38,SPRITE 750ML,1.0,35.0,35.0
295,189511,1/4/2014,18:10:38,OREO BISCUIT,2.0,15.0,30.0
296,189512,1/4/2014,18:11:44,CORNETTO  30,1.0,30.0,30.0
297,189513,1/4/2014,18:13:06,GROUND NUT 1,1.0,106.0,106.0
298,189513,1/4/2014,18:13:06,URID CHILAKA,1.0,76.0,76.0
299,189513,1/4/2014,18:13:06,TOOR DALL 2K,1.0,168.0,168.0
300,189514,1/4/2014,18:15:20,COMPLAN KESA,1.0,200.0,200.0
301,189515,1/4/2014,18:15:49,EGG         ,8.0,4.0,32.0
302,189516,1/4/2014,18:18:12,EGG         ,4.0,4.0,16.0
303,189516,1/4/2014,18:18:12,BRITANNIA NU,1.0,50.0,50.0
304,189516,1/4/2014,18:18:12,BRITANNIA MI,1.0,22.0,22.0
305,189516,1/4/2014,18:18:12,SAGO 200GM  ,1.0,20.0,20.0
306,189516,1/4/2014,18:18:12,TANG 125G   ,2.0,30.0,60.0
307,189516,1/4/2014,18:18:12,SUGAR 1KG   ,1.0,34.0,34.0
308,189516,1/4/2014,18:18:12,CHUDUVA 500G,1.0,22.0,22.0
309,189518,1/4/2014,18:19:57,CADBURY CELE,1.0,50.0,50.0
310,189518,1/4/2014,18:19:57,STAPLES     ,1.0,7.0,7.0
311,189518,1/4/2014,18:19:57,KANGARO STAP,1.0,45.0,45.0
312,189519,1/4/2014,18:21:08,BRITANNIA SA,1.0,26.0,26.0
313,189519,1/4/2014,18:21:08,MILK 500ML  ,3.0,21.0,63.0
314,189520,1/4/2014,18:25:24,DAIRY MILK  ,1.0,2.0,2.0
315,189520,1/4/2014,18:25:24,RANGOLI MEHA,1.0,15.0,15.0
316,189521,1/4/2014,18:27:00,EGG         ,6.0,4.0,24.0
317,189522,1/4/2014,18:28:03,EGG         ,12.0,4.0,48.0
318,189522,1/4/2014,18:28:03,KAMALA TIL S,1.0,10.0,10.0
319,189522,1/4/2014,18:28:03,SWEET SOUNF ,1.0,10.0,10.0
320,189522,1/4/2014,18:28:03,FEAST FRUTTA,2.0,20.0,40.0
321,189522,1/4/2014,18:28:03,FEAST CHAOCO,1.0,30.0,30.0
322,189522,1/4/2014,18:28:03,FEAST FRUTTA,1.0,20.0,20.0
323,189523,1/4/2014,18:28:30,HERITAGE CUR,1.0,20.0,20.0
324,189524,1/4/2014,18:29:44,CARRY BAG   ,1.0,3.0,3.0
325,189524,1/4/2014,18:29:44,EGG         ,12.0,4.0,48.0
326,189524,1/4/2014,18:29:44,KINDER JOY 2,1.0,35.0,35.0
327,189524,1/4/2014,18:29:44,VASELINE PET,1.0,45.0,45.0
328,189524,1/4/2014,18:29:44,DOVE BODY LO,1.0,90.0,90.0
329,189524,1/4/2014,18:29:44,NIVEA BODY L,1.0,299.0,299.0
330,189524,1/4/2014,18:29:44,NIVEA SHAVIN,1.0,178.0,178.0
331,189524,1/4/2014,18:29:44,NIVEA SHAVIN,1.0,249.0,249.0
332,189525,1/4/2014,18:30:49,MILK 500ML  ,2.0,21.0,42.0
333,189526,1/4/2014,18:31:31,ORBIT CHEWIN,1.0,5.0,5.0
334,189526,1/4/2014,18:31:31,THUMS UP TIN,1.0,25.0,25.0
335,189527,1/4/2014,18:32:09,GIFT COVER  ,1.0,5.0,5.0
336,189527,1/4/2014,18:32:09,CADBURY DAIR,1.0,135.0,135.0
337,189527,1/4/2014,18:32:09,BINGO CHIPS ,1.0,10.0,10.0
338,189528,1/4/2014,18:32:56,CADBURY DAIR,1.0,125.0,125.0
339,189528,1/4/2014,18:32:56,PIM POM LOLL,2.0,5.0,10.0
340,189529,1/4/2014,18:33:45,GIFT COVER  ,1.0,5.0,5.0
341,189529,1/4/2014,18:33:45,BRITANNIA BR,1.0,26.0,26.0
342,189530,1/4/2014,18:33:59,CORNETTO CHO,1.0,45.0,45.0
343,189531,1/4/2014,18:34:31,BINGO CHIPS ,3.0,10.0,30.0
344,189531,1/4/2014,18:34:31,CADBURY GEMS,2.0,5.0,10.0
345,189532,1/4/2014,18:34:46,C C DOSA BAT,1.0,51.0,51.0
346,189533,1/4/2014,18:35:28,MILK 500ML  ,2.0,21.0,42.0
347,189534,1/4/2014,18:35:55,BRU GREEN LA,1.0,143.0,143.0
348,189535,1/4/2014,18:37:38,KAMAL MIX SO,1.0,25.0,25.0
