BillNo,Date,Time,Description,Quantity,Rate,Amount
174527,1/2/2014,8:59:04,BRITANNIA SA,1,26,26
174528,1/2/2014,9:04:14,MILK 500ML  ,1,19,19
174528,1/2/2014,9:04:14,VIJAYA GROUN,1,98,98
174529,1/2/2014,9:05:41,BOOMER      ,1,6,6
174530,1/2/2014,9:11:58,C C IDLY BAT,1,51,51
174531,1/2/2014,9:12:49,BRITANNIA GO,1,10,10
174531,1/2/2014,9:12:49,MILK 500ML  ,1,19,19
174532,1/2/2014,9:13:31,TIL NYLON(OR),1,64,64
174533,1/2/2014,9:14:03,TIL NYLON(OR),1,32,32
174534,1/2/2014,9:15:16,EGG         ,6,4.5,27
174535,1/2/2014,9:16:02,MILK 500ML  ,2,19,38
174536,1/2/2014,9:16:25,K SANAGALU 5,1,46,46
174536,1/2/2014,9:16:25,KAMAL RICE P,2,25,50
174537,1/2/2014,9:19:25,BRITANNIA SA,1,26,26
174538,1/2/2014,9:22:30,NOTE  BOOK  ,60,1,60
174538,1/2/2014,9:22:30,NESTLE FRESH,1,50,50
174538,1/2/2014,9:22:30,KAMAL NAMKEE,3,15,45
174538,1/2/2014,9:22:30,I D DOSA BAT,1,45,45
174539,1/2/2014,9:23:08,COCONUT 1P  ,1,15,15
174539,1/2/2014,9:23:08,GROUND NUT 2,1,22,22
174540,1/2/2014,9:23:26,TIDE 1KG    ,1,39,39
174541,1/2/2014,9:23:54,BAMBINO GULA,1,64,64
174541,1/2/2014,9:23:54,MILK 500ML  ,2,19,38
174542,1/2/2014,9:24:17,BRITANNIA WH,1,26,26
174542,1/2/2014,9:24:17,HERITAGE CUR,1,38,38
174542,1/2/2014,9:24:17,MTR DOSA MIX,1,34,34
174543,1/2/2014,9:24:39,COLGATE ACTI,1,17,17
174543,1/2/2014,9:24:39,MILK 500ML  ,8,19,152
174546,1/2/2014,9:26:43,BRITANNIA BO,1,10,10
174546,1/2/2014,9:26:43,COCONUT 1P  ,1,15,15
174547,1/2/2014,9:26:56,MILK 500ML  ,5,19,95
174548,1/2/2014,9:31:05,TIC TAC MINT,1,10,10
174548,1/2/2014,9:31:05,COCONUT 1P  ,1,15,15
174549,1/2/2014,9:34:20,KURNOOL RICE,1,92,92
174549,1/2/2014,9:34:20,EGG         ,6,4.5,27
174549,1/2/2014,9:34:20,BRITANNIA MI,1,26,26
174549,1/2/2014,9:34:20,PARLE HIDE &,2,25,50
174550,1/2/2014,9:35:35,MILK 500ML  ,1,19,19
174550,1/2/2014,9:35:35,SARA HW MOP ,1,220,220
174551,1/2/2014,9:36:01,AMUL BUTTER ,1,34,34
174551,1/2/2014,9:36:01,BRITANNIA WH,1,26,26
174552,1/2/2014,9:36:44,MILK 500ML  ,1,19,19
174553,1/2/2014,9:37:02,COLGATE 100G,1,39,39
174554,1/2/2014,9:41:56,KIS MIS 50GM,1,14,14
174554,1/2/2014,9:41:56,DHANALAXMI G,1,45,45
174555,1/2/2014,9:42:25,NESTLE ALPIN,1,25,25
174555,1/2/2014,9:42:25,COCONUT 1P  ,1,15,15
174556,1/2/2014,9:48:26,AMUL BUTTER ,1,34,34
174557,1/2/2014,9:50:48,BRITANNIA MI,1,17,17
174557,1/2/2014,9:50:48,MILK 500ML  ,5,19,95
174557,1/2/2014,9:50:48,BRITANNIA WH,1,26,26
174558,1/2/2014,9:51:00,EGG         ,12,4.5,54
174559,1/2/2014,9:54:20,PRIYA REF SU,1,86,86
174559,1/2/2014,9:54:20,PILLSBURY MU,1,48,48
174559,1/2/2014,9:54:20,SUGAR 500GM ,1,19,19
174559,1/2/2014,9:54:20,TOOR DALL 50,1,42,42
174559,1/2/2014,9:54:20,EVEREST GARA,1,18,18
174559,1/2/2014,9:54:20,BROWN POLSON,1,35,35
174559,1/2/2014,9:54:20,MILK 500ML  ,2,19,38
174559,1/2/2014,9:54:20,ONIONS      ,0.5,20,10
174560,1/2/2014,9:55:22,COCONUT 1P  ,2,15,30
174561,1/2/2014,9:56:05,CADBURY GEMS,1,35,35
174561,1/2/2014,9:56:05,SUNDROP HEAR,1,180,180
174561,1/2/2014,9:56:05,AASHIRVAAD A,1,50,50
174561,1/2/2014,9:56:05,MOONG DALL 5,1,48,48
174561,1/2/2014,9:56:05,COCONUT 1P  ,2,15,30
174561,1/2/2014,9:56:05,HERITAGE CUR,1,38,38
174562,1/2/2014,9:59:35,LAYS 10/   ,2,10,20
174562,1/2/2014,9:59:35,BRITANNIA MA,1,10,10
174562,1/2/2014,9:59:35,BRITANNIA BU,1,13,13
174563,1/2/2014,10:00:31,MOONG DALL 5,1,48,48
174563,1/2/2014,10:00:31,EGG         ,12,4.5,54
174564,1/2/2014,10:03:13,WOODEN TOOTH,1,25,25
174564,1/2/2014,10:03:13,APSARA NOND,1,3,3
174564,1/2/2014,10:03:13,DURGA GHEE 2,1,90,90
174564,1/2/2014,10:03:13,MILK 500ML  ,2,19,38
174565,1/2/2014,10:03:32,MILK 500ML  ,1,19,19
174566,1/2/2014,10:03:49,DOVE SOAP 75,2,44,88
174566,1/2/2014,10:03:49,MILK 500ML  ,2,19,38
174567,1/2/2014,10:05:13,EGG         ,12,4.5,54
174568,1/2/2014,10:08:40,BRITANNIA BO,1,10,10
174569,1/2/2014,10:10:52,DAIRY MILK  ,2,2,4
174569,1/2/2014,10:10:52,BRITANNIA SA,1,26,26
174570,1/2/2014,10:11:49,SNICKERS SIN,1,15,15
174570,1/2/2014,10:11:49,KAMAL NAMKEE,1,15,15
174571,1/2/2014,10:13:06,BRITANNIA WH,1,26,26
174571,1/2/2014,10:13:06,SABENA 1KG  ,1,22,22
174571,1/2/2014,10:13:06,QUAKER OATME,1,37,37
174571,1/2/2014,10:13:06,KISSAN MIXED,1,48,48
174572,1/2/2014,10:14:38,CADBURY ECLA,2,1,2
174572,1/2/2014,10:14:38,CADBURY GEMS,1,20,20
174572,1/2/2014,10:14:38,MILK 500ML  ,6,19,114
174572,1/2/2014,10:14:38,CHUDUVA 1KG ,1,44,44
174573,1/2/2014,10:15:21,EGG         ,11,4.5,49.5
174573,1/2/2014,10:15:21,BRITANNIA SA,1,26,26
174573,1/2/2014,10:15:21,MILK 500ML  ,3,19,57
174573,1/2/2014,10:15:21,HERITAGE CUR,1,38,38
174574,1/2/2014,10:15:56,BRITANNIA WH,1,26,26
174575,1/2/2014,10:16:30,TOOR DALL 1K,1,84,84
174575,1/2/2014,10:16:30,MILK 500ML  ,5,19,95
174575,1/2/2014,10:16:30,COCONUT 1P  ,1,15,15
174576,1/2/2014,10:16:52,KIWI KLEEN D,2,15,30
174576,1/2/2014,10:16:52,JEERA 100G  ,1,25,25
174576,1/2/2014,10:16:52,PRIYA SAMBAR,1,34,34
174577,1/2/2014,10:21:09,HALDIRAM`S 8,3,10,30
174577,1/2/2014,10:21:09,UNCLE CHIPS ,1,10,10
174577,1/2/2014,10:21:09,BINGO CHIPS ,1,20,20
174577,1/2/2014,10:21:09,BOOST ENERGY,1,18,18
174577,1/2/2014,10:21:09,BRITANNIA NU,1,15,15
174577,1/2/2014,10:21:09,I D DOSA BAT,1,45,45
174577,1/2/2014,10:21:09,MILK 500ML  ,2,19,38
174577,1/2/2014,10:21:09,HERITAGE CUR,2,38,76
174578,1/2/2014,10:22:01,MILK 500ML  ,5,19,95
174579,1/2/2014,10:23:06,EGG         ,4,4.5,18
174579,1/2/2014,10:23:06,CADBURY GEMS,1,35,35
174579,1/2/2014,10:23:06,BRITANNIA MI,1,26,26
174580,1/2/2014,10:24:28,SAKTHI GHEE ,1,47,47
174580,1/2/2014,10:24:28,MILK 500ML  ,2,19,38
174581,1/2/2014,10:24:48,MAGGI MASALA,1,20,20
174582,1/2/2014,10:28:54,NESTLE MILKY,2,5,10
174582,1/2/2014,10:28:54,NESTLE MILKY,1,10,10
174582,1/2/2014,10:28:54,CADBURY GEMS,3,35,105
174582,1/2/2014,10:28:54,OREO BISKUIT,1,30,30
174582,1/2/2014,10:28:54,DARK FANTASY,1,30,30
174582,1/2/2014,10:28:54,SUNFEAST SPE,1,10,10
174582,1/2/2014,10:28:54,LAYS 20/   ,1,20,20
174582,1/2/2014,10:28:54,CHEETOS 10/,1,10,10
174582,1/2/2014,10:28:54,KURKURE 10/,1,10,10
174583,1/2/2014,10:31:07,EGG         ,12,4.5,54
174583,1/2/2014,10:31:07,HALDIRAM`S B,1,25,25
174583,1/2/2014,10:31:07,KARACHI BISC,1,160,160
174583,1/2/2014,10:31:07,AZANMOTO 20G,1,4,4
174583,1/2/2014,10:31:07,ACT II POPCO,1,25,25
174584,1/2/2014,10:32:51,AASIRVAAD AT,1,44,44
174584,1/2/2014,10:32:51,IDLI RAVA NO,1,26,26
174585,1/2/2014,10:33:37,I D KERALA P,1,45,45
174585,1/2/2014,10:33:37,MILK 500ML  ,2,19,38
174585,1/2/2014,10:33:37,RAI SMALL 10,1,12,12
174585,1/2/2014,10:33:37,SUGAR 1KG   ,1,38,38
174585,1/2/2014,10:33:37,JEERA 100G  ,1,25,25
174586,1/2/2014,10:34:23,CADBURY 5 ST,1,5,5
174586,1/2/2014,10:34:23,MILK 500ML  ,2,19,38
174587,1/2/2014,10:34:35,PRIYA GINGER,1,35,35
174588,1/2/2014,10:36:42,CADBURY 5 ST,1,5,5
174588,1/2/2014,10:36:42,AMUL BUTTER ,1,34,34
174588,1/2/2014,10:36:42,BRITANNIA MI,1,26,26
174589,1/2/2014,10:40:14,IDLI RAVA NO,1,26,26
174590,1/2/2014,10:41:43,EGG         ,12,4.5,54
174590,1/2/2014,10:41:43,COFFY BITE 5,1,5,5
174590,1/2/2014,10:41:43,HALDIRAM`S C,1,10,10
174590,1/2/2014,10:41:43,KAMAL SUGAR ,1,15,15
174590,1/2/2014,10:41:43,CADBURY 5 ST,3,10,30
174590,1/2/2014,10:41:43,FEAST FRUTTA,3,20,60
174590,1/2/2014,10:41:43,GOOD DAY JAM,1,25,25
174590,1/2/2014,10:41:43,KAMAL ANDHRA,1,16,16
174591,1/2/2014,10:43:11,AMUL BUTTER ,1,34,34
174591,1/2/2014,10:43:11,I D DOSA BAT,1,45,45
174592,1/2/2014,10:43:54,AASHIRVAAD C,1,48,48
174592,1/2/2014,10:43:54,SHAJEERA 50G,1,70,70
174592,1/2/2014,10:43:54,EVEREST CUMI,1,24,24
174592,1/2/2014,10:43:54,PIM POM LOLL,1,3,3
174593,1/2/2014,10:46:33,CARRY BAG   ,1,3,3
174593,1/2/2014,10:46:33,NESTLE FRESH,1,50,50
174593,1/2/2014,10:46:33,VIM DROP LIQ,1,53,53
174593,1/2/2014,10:46:33,BOBBARLU 200,1,18,18
174593,1/2/2014,10:46:33,RED CHANA 20,1,13,13
174593,1/2/2014,10:46:33,AASHIRVAAD A,1,50,50
174593,1/2/2014,10:46:33,AYUR AMLA & ,1,74,74
174593,1/2/2014,10:46:33,PRO NATURE B,1,79,79
174593,1/2/2014,10:46:33,HIMALAYA SOA,2,24,48
174593,1/2/2014,10:46:33,BOUTIQUE KIT,1,60,60
174594,1/2/2014,10:47:01,MILK 500ML  ,4,19,76
174594,1/2/2014,10:47:01,VIM BAR 265G,1,44,44
174595,1/2/2014,10:49:12,ONIONS      ,2,20,40
174595,1/2/2014,10:49:12,EGG         ,12,4.5,54
174595,1/2/2014,10:49:12,VAMU 50G    ,1,13,13
174595,1/2/2014,10:49:12,KAMAL CAKE 1,1,24,24
174595,1/2/2014,10:49:12,COCONUT 1P  ,1,15,15
174595,1/2/2014,10:49:12,KURKURE 10/,1,10,10
174595,1/2/2014,10:49:12,BINGO CHIPS ,1,10,10
174596,1/2/2014,10:49:21,MAGGI MASALA,1,10,10
174597,1/2/2014,10:49:40,CHEETOS 10/,1,10,10
174597,1/2/2014,10:49:40,KURKURE 10/,1,10,10
174597,1/2/2014,10:49:40,PRIYA GINGER,1,35,35
174598,1/2/2014,10:50:41,TATA SALT 1K,1,17,17
174599,1/2/2014,10:51:08,IDLI RAVA NO,1,26,26
174600,1/2/2014,10:51:44,PARLE G 250G,1,10,10
174601,1/2/2014,10:52:28,BINGO CHIPS ,1,20,20
174601,1/2/2014,10:52:28,DIET COKE TI,1,25,25
174602,1/2/2014,10:52:42,MASOOR DAL 5,1,33,33
174602,1/2/2014,10:52:42,MAGGI CHICKE,1,28,28
174604,1/2/2014,10:53:55,ONIONS      ,0.5,20,10
174604,1/2/2014,10:53:55,RAI SMALL 10,1,12,12
174604,1/2/2014,10:53:55,JEERA 50G   ,1,13,13
174606,1/2/2014,10:55:54,EGG         ,6,4.5,27
174606,1/2/2014,10:55:54,HOMELITES MA,1,10,10
174606,1/2/2014,10:55:54,SURF EXCEL 5,1,93,93
174606,1/2/2014,10:55:54,HOMELITES MA,1,6,6
174606,1/2/2014,10:55:54,TATA CHAKRA ,1,43,43
174606,1/2/2014,10:55:54,SUNDROP 1LTR,1,170,170
174606,1/2/2014,10:55:54,BRITANNIA MI,1,26,26
174606,1/2/2014,10:55:54,MILK 500ML  ,1,19,19
174606,1/2/2014,10:55:54,COCONUT 1P  ,1,15,15
174607,1/2/2014,10:56:22,ELITE MILK R,1,25,25
174608,1/2/2014,10:59:10,C C DOSA BAT,1,51,51
174608,1/2/2014,10:59:10,TROPICANA GR,1,105,105
174608,1/2/2014,10:59:10,AASIRVAAD AT,1,210,210
174609,1/2/2014,11:00:36,OREO BISCUIT,1,10,10
174609,1/2/2014,11:00:36,LAYS 10/   ,1,10,10
174610,1/2/2014,11:00:55,HERITAGE CUR,1,38,38
174611,1/2/2014,11:19:47,GILLETTE VEC,1,38.5,38.5
174612,1/2/2014,11:22:33,CADBURY 5 ST,2,20,40
174612,1/2/2014,11:22:33,LAYS 10/   ,1,10,10
174613,1/2/2014,11:24:20,KURNOOL RICE,1,92,92
174614,1/2/2014,11:24:30,VASELINE LIP,1,30,30
174615,1/2/2014,11:28:33,BRITANNIA MI,1,10,10
174616,1/2/2014,11:32:00,CARRY BAG   ,3,4,12
174617,1/2/2014,11:32:36,CARRY BAG   ,1,2,2
174617,1/2/2014,11:32:36,MILK 500ML  ,3,19,57
174618,1/2/2014,11:33:03,PANTENE  S S,5,3,15
174619,1/2/2014,11:33:47,NESTLE ALPIN,1,25,25
174620,1/2/2014,11:34:00,RIN SUPEME 8,1,8,8
174621,1/2/2014,11:38:24,LAYS 10/   ,1,10,10
174621,1/2/2014,11:38:24,BRITANNIA BU,1,13,13
174622,1/2/2014,11:39:16,CADBURY ECLA,5,1,5
174622,1/2/2014,11:39:16,PRIYA RICE R,1,85,85
174623,1/2/2014,11:39:59,LIJJAT PAPAD,1,42,42
174624,1/2/2014,11:41:44,KURKURE 20/,1,20,20
174624,1/2/2014,11:41:44,MILK 500ML  ,2,19,38
174625,1/2/2014,11:43:38,MAAZA 200ML ,2,12,24
174626,1/2/2014,11:44:26,CADBURY ECLA,1,1,1
174626,1/2/2014,11:44:26,NESTLE CHOTU,1,2,2
174626,1/2/2014,11:44:26,TOOR DALL 50,1,42,42
174627,1/2/2014,11:45:27,EGG         ,12,2,24
174627,1/2/2014,11:45:27,CADBURY DAIR,1,10,10
174627,1/2/2014,11:45:27,DOVE SOAP 75,1,44,44
174627,1/2/2014,11:45:27,CINTHOL REGU,1,32,32
174627,1/2/2014,11:45:27,AJAY TOOTHBR,1,32,32
174628,1/2/2014,11:46:50,HALDIRAM`S 3,1,80,80
174628,1/2/2014,11:46:50,GOOD DAY PIS,2,20,40
174628,1/2/2014,11:46:50,GOOD DAY CAS,1,30,30
174629,1/2/2014,11:47:47,CARRY BAG   ,1,3,3
174629,1/2/2014,11:47:47,LIMCA 600ML ,1,35,35
174629,1/2/2014,11:47:47,KINLEY SODA ,1,18,18
174629,1/2/2014,11:47:47,KINLEY WATER,1,20,20
174629,1/2/2014,11:47:47,GOOD KNIGHT ,1,10,10
174630,1/2/2014,11:48:35,MILK 500ML  ,1,19,19
174631,1/2/2014,11:54:10,ENO 5G      ,1,6,6
174631,1/2/2014,11:54:10,MOP STICK HA,1,40,40
174631,1/2/2014,11:54:10,SARA MOP BIG,1,170,170
174631,1/2/2014,11:54:10,RAJA`S COCON,1,20,20
174631,1/2/2014,11:54:10,MIKE BROOM  ,1,60,60
174631,1/2/2014,11:54:10,CLOTH BRUSH ,1,24,24
174632,1/2/2014,11:56:52,MILK 500ML  ,1,19,19
174632,1/2/2014,11:56:52,MTR PAYASAM/,1,46,46
174632,1/2/2014,11:56:52,HERITAGE CUR,1,38,38
174633,1/2/2014,11:57:15,EGG         ,12,4.5,54
174633,1/2/2014,11:57:15,BAMBINO ROAS,1,18,18
174633,1/2/2014,11:57:15,KAJU ROUND 5,1,37,37
174634,1/2/2014,11:58:04,FEAST FRUTTA,1,20,20
174635,1/2/2014,12:01:12,KURNOOL RICE,3,46,138
174635,1/2/2014,12:01:12,MEERA SHAMPO,5,3,15
174635,1/2/2014,12:01:12,JEERA 50G   ,1,13,13
174635,1/2/2014,12:01:12,MOONG DALL 2,1,20,20
174635,1/2/2014,12:01:12,PRIYA TAMARI,1,15,15
174635,1/2/2014,12:01:12,EVEREST TURM,1,20,20
174635,1/2/2014,12:01:12,EVEREST TIKH,1,24,24
174635,1/2/2014,12:01:12,TOOR DALL 50,1,42,42
174635,1/2/2014,12:01:12,TATA SALT 1K,1,17,17
174635,1/2/2014,12:01:12,PRIYA PICKLE,4,12,48
174635,1/2/2014,12:01:12,MAGGI NOODLE,3,20,60
174635,1/2/2014,12:01:12,BAMBINO ROAS,1,40,40
174635,1/2/2014,12:01:12,BRITANNIA BO,1,26,26
174635,1/2/2014,12:01:12,SUNFEAST DEL,1,60,60
174635,1/2/2014,12:01:12,WHISPER ULTR,1,75,75
174635,1/2/2014,12:01:12,VASELINE BOD,1,60,60
174635,1/2/2014,12:01:12,SCOTCH BRITE,1,15,15
174635,1/2/2014,12:01:12,DARK FANTASY,2,30,60
174635,1/2/2014,12:01:12,RATNA CHIKKY,1,20,20
174635,1/2/2014,12:01:12,RATNA TIL CH,1,22,22
174635,1/2/2014,12:01:12,BANANA CHIPS,1,25,25
174635,1/2/2014,12:01:12,KAMAL NAMKEE,1,15,15
174636,1/2/2014,12:01:49,CELLO PEN 10,1,10,10
174637,1/2/2014,12:04:56,HERITAGE PAN,1,70,70
174638,1/2/2014,12:05:26,CADBURY PERK,2,5,10
174639,1/2/2014,12:06:40,HERITAGE CUR,2,38,76
174640,1/2/2014,12:07:24,MILK 500ML  ,1,19,19
174641,1/2/2014,12:08:00,SAFFOLA KARD,2,107,214
174642,1/2/2014,12:08:45,MILK 500ML  ,5,19,95
174643,1/2/2014,12:09:25,C C IDLY BAT,1,51,51
174643,1/2/2014,12:09:25,BRITANNIA BR,1,26,26
174644,1/2/2014,12:11:01,MILK 500ML  ,1,19,19
174645,1/2/2014,12:29:59,PIM POM LOLL,2,3,6
174646,1/2/2014,12:31:31,AASHIRVAAD M,1,245,245
174646,1/2/2014,12:31:31,TROPICANA GU,1,88,88
174646,1/2/2014,12:31:31,REAL JUICE 1,1,99,99
174647,1/2/2014,12:32:41,PIM POM LOLL,6,3,18
174648,1/2/2014,12:38:32,KURNOOL RICE,1,230,230
174648,1/2/2014,12:38:32,TATA SALT 1K,1,17,17
174648,1/2/2014,12:38:32,AMUL FRESH C,1,40,40
174648,1/2/2014,12:38:32,SUGAR 500GM ,1,19,19
174648,1/2/2014,12:38:32,HERITAGE CUR,1,38,38
174648,1/2/2014,12:38:32,HERITAGE PAN,2,70,140
174649,1/2/2014,12:39:59,EGG         ,13,4.5,58.5
174650,1/2/2014,12:44:17,LAYS 20/   ,2,20,40
174650,1/2/2014,12:44:17,KURKURE 20/,1,20,20
174650,1/2/2014,12:44:17,KURKURE 10/,2,10,20
174650,1/2/2014,12:44:17,NESTLE KITKA,1,10,10
174650,1/2/2014,12:44:17,CADBURY DAIR,2,55,110
174650,1/2/2014,12:44:17,CADBURY DAIR,2,55,110
174651,1/2/2014,12:45:08,COCONUT 1P  ,1,15,15
174651,1/2/2014,12:45:08,MILK 500ML  ,1,19,19
174652,1/2/2014,12:46:09,DAAWAT BASMA,1,150,150
174653,1/2/2014,12:51:35,DABUR RED TO,1,17,17
174653,1/2/2014,12:51:35,COLGATE MAX ,1,78,78
174653,1/2/2014,12:51:35,FABERCASTEL,1,10,10
174654,1/2/2014,12:56:17,AMUL BUTTER ,1,35,35
174654,1/2/2014,12:56:17,HERITAGE PAN,1,70,70
174654,1/2/2014,12:56:17,MAGGI CUP NO,1,40,40
174655,1/2/2014,12:58:06,LIZOL FLOOR ,1,62,62
174656,1/2/2014,13:00:14,GENERAL     ,1,5,5
174656,1/2/2014,13:00:14,CELLO TAPE  ,5,5,25
174657,1/2/2014,13:01:41,SPEARMINT CH,4,10,40
174657,1/2/2014,13:01:41,HALDIRAM`S 8,2,10,20
174657,1/2/2014,13:01:41,ELITE CAKE 1,1,30,30
174658,1/2/2014,13:06:43,DOVE SOAP 75,2,44,88
174658,1/2/2014,13:06:43,GENERAL     ,1,45,45
174658,1/2/2014,13:06:43,COLGATE MAX ,1,44,44
174659,1/2/2014,13:07:42,KURKURE 20/,1,20,20
174659,1/2/2014,13:07:42,HALDIRAM`S 3,1,67,67
174660,1/2/2014,13:08:51,APSARA PENCI,2,5,10
174660,1/2/2014,13:08:51,MAIDA 500GM ,1,19,19
174660,1/2/2014,13:08:51,MILK 500ML  ,2,20,40
174661,1/2/2014,13:09:11,EGG         ,13,4.5,58.5
174662,1/2/2014,13:10:46,LION KING DA,1,150,150
174662,1/2/2014,13:10:46,BRITANNIA WH,1,26,26
174662,1/2/2014,13:10:46,MILK 500ML  ,8,20,160
174662,1/2/2014,13:10:46,EGG         ,12,4.5,54
174663,1/2/2014,13:11:08,EVEREST PAVB,1,30,30
174664,1/2/2014,13:13:06,CHANA POWDER,1,36,36
174664,1/2/2014,13:13:06,TAMRIND 500G,1,49,49
174665,1/2/2014,13:15:52,FANTA TIN 33,1,25,25
174666,1/2/2014,13:16:17,FEAST FRUTTA,1,20,20
174666,1/2/2014,13:16:17,FEAST CHOCOL,2,20,40
174667,1/2/2014,13:17:35,HERITAGE CUR,1,38,38
174668,1/2/2014,13:23:27,BRITANNIA BU,1,13,13
174668,1/2/2014,13:23:27,BINGO CHIPS ,1,20,20
174669,1/2/2014,13:24:50,KELLOGG`S ST,1,105,105
174669,1/2/2014,13:24:50,VISAKHA DAIR,1,42,42
174670,1/2/2014,13:25:57,BRITANNIA BR,1,26,26
174670,1/2/2014,13:25:57,EGG         ,6,4.5,27
174671,1/2/2014,13:27:23,MISIRI BIG 1,1,7.5,7.5
174671,1/2/2014,13:27:23,RATNA CHIKKY,1,20,20
174671,1/2/2014,13:27:23,SUGAR 500GM ,1,19,19
174671,1/2/2014,13:27:23,MILK 500ML  ,5,20,100
174672,1/2/2014,13:37:17,TATA SALT 1K,1,17,17
174673,1/2/2014,13:40:57,ORBIT CHEWIN,1,5,5
174674,1/2/2014,13:49:15,PAMPERS DIAP,1,475,475
174675,1/2/2014,13:49:45,MILK 500ML  ,1,20,20
174676,1/2/2014,13:50:08,MILK 500ML  ,4,20,80
174677,1/2/2014,13:51:19,CARRY BAG   ,1,2,2
174677,1/2/2014,13:51:19,ELITE CAKE 1,1,30,30
174677,1/2/2014,13:51:19,CADBURY DAIR,1,35,35
174677,1/2/2014,13:51:19,HALDIRAM`S M,1,40,40
174677,1/2/2014,13:51:19,MAGGI NOODLE,2,20,40
174678,1/2/2014,13:54:19,CADBURY ECLA,2,1,2
174679,1/2/2014,14:01:15,MAGGI MASALA,1,10,10
174679,1/2/2014,14:01:15,MAGGI CUP NO,1,40,40
174680,1/2/2014,14:04:47,CADBURY ECLA,10,1,10
174681,1/2/2014,14:05:40,KINLEY SODA ,1,18,18
174681,1/2/2014,14:05:40,HERITAGE CUR,1,38,38
174682,1/2/2014,14:06:28,BRITANNIA MA,3,10,30
174683,1/2/2014,14:07:16,PARACHUTE CO,1,29,29
174683,1/2/2014,14:07:16,GILLETTE SHA,1,54,54
174684,1/2/2014,14:08:08,HERITAGE CUR,1,38,38
174684,1/2/2014,14:08:08,MAAZA 200ML ,1,12,12
174684,1/2/2014,14:08:08,DOVE SOAP 75,1,37,37
174684,1/2/2014,14:08:08,SUNFEAST SWE,1,10,10
174684,1/2/2014,14:08:08,MAGGI MASALA,1,20,20
174684,1/2/2014,14:08:08,PAMPERS XL 5,1,85,85
174685,1/2/2014,14:09:47,OREO BISCUIT,1,10,10
174686,1/2/2014,14:10:30,NESTLE FRESH,1,50,50
174687,1/2/2014,14:11:52,EGG         ,12,4.5,54
174687,1/2/2014,14:11:52,KINLEY SODA ,1,18,18
174687,1/2/2014,14:11:52,KAMAL ANDHRA,1,16,16
174688,1/2/2014,14:12:06,MAAZA 500+10,1,35,35
174689,1/2/2014,14:12:48,OREO BISCUIT,1,10,10
174689,1/2/2014,14:12:48,BUTTER SCOTCH,1,20,20
174689,1/2/2014,14:12:48,MAAZA 200ML ,1,12,12
174690,1/2/2014,14:18:20,CADBURY DAIR,4,10,40
174690,1/2/2014,14:18:20,COMPLAN CHOC,1,218,218
174691,1/2/2014,14:19:46,WOODEN TOOTH,1,25,25
174692,1/2/2014,14:20:46,LAYS 10/   ,1,10,10
174693,1/2/2014,14:22:51,KINLEY WATER,1,20,20
174693,1/2/2014,14:22:51,JET JUMBO GO,1,28,28
174694,1/2/2014,14:32:59,NIPPO GOLD A,6,10,60
174694,1/2/2014,14:32:59,FEAST FRUTTA,2,20,40
174694,1/2/2014,14:32:59,CORNETTO  35,2,35,70
174695,1/2/2014,14:35:48,NOTE  BOOK  ,99,1,99
174696,1/2/2014,14:36:41,CADBURY DAIR,2,22,44
174697,1/2/2014,14:39:19,MILK 500ML  ,1,20,20
174697,1/2/2014,14:39:19,EGG         ,6,4.5,27
174698,1/2/2014,14:39:52,EGG         ,12,4.5,54
174699,1/2/2014,14:43:16,CADBURY DAIR,2,22,44
174699,1/2/2014,14:43:16,CADBURY PERK,1,10,10
174699,1/2/2014,14:43:16,COCACOLA 60,1,35,35
174700,1/2/2014,14:56:04,CADBURY PERK,1,5,5
174700,1/2/2014,14:56:04,CADBURY DAIR,2,10,20
174701,1/2/2014,14:58:08,PIM POM LOLL,1,3,3
174701,1/2/2014,14:58:08,HALDIRAM`S B,1,25,25
174701,1/2/2014,14:58:08,KELLOGG`S OA,1,99,99
174702,1/2/2014,15:03:28,BOURNVILLE 3,1,30,30
174702,1/2/2014,15:03:28,CADBURY DAIR,1,125,125
174702,1/2/2014,15:03:28,KNORR SOUP P,1,34,34
174702,1/2/2014,15:03:28,KNORR SOUP P,1,43,43
174702,1/2/2014,15:03:28,MAGGI PAZZTA,4,20,80
174703,1/2/2014,15:07:11,PIM POM LOLL,1,3,3
174703,1/2/2014,15:07:11,BRITANNIA BO,1,26,26
174703,1/2/2014,15:07:11,NESTLE MILKY,3,5,15
174704,1/2/2014,15:30:30,BOURNVILLE 3,1,30,30
174704,1/2/2014,15:30:30,CORNETTO  35,1,35,35
174705,1/2/2014,15:31:40,COTTON EAR B,1,21,21
174706,1/2/2014,16:04:22,CARRY BAG   ,1,2,2
174706,1/2/2014,16:04:22,HERITAGE CUR,1,38,38
174706,1/2/2014,16:04:22,MILK 500ML  ,3,20,60
174707,1/2/2014,16:05:39,CADBURY CELE,1,230,230
174708,1/2/2014,16:14:59,MILK 500ML  ,6,20,120
174708,1/2/2014,16:14:59,AMUL PANEER ,1,55,55
174708,1/2/2014,16:14:59,LAYS 20/   ,1,20,20
174708,1/2/2014,16:14:59,CORNETTO CHO,1,40,40
174708,1/2/2014,16:14:59,DARK FANTASY,1,30,30
174708,1/2/2014,16:14:59,SUNFEAST DEL,1,60,60
174708,1/2/2014,16:14:59,CADBURY DAIR,1,35,35
