BillNo,Date,Time,Description,Quantity,Rate,Amount
196012,1/5/2014,20:24:51,EVEREST TIKH,1,48,48
196013,1/5/2014,20:25:21,BRITANNIA WH,1,26,26
196013,1/5/2014,20:25:21,EGG         ,12,3.5,42
196014,1/5/2014,20:26:56,BOOST 200G  ,1,89,89
196014,1/5/2014,20:26:56,EGG         ,12,3.5,42
196015,1/5/2014,20:28:16,CROWN JEERA ,1,15,15
196015,1/5/2014,20:28:16,MINUTE MAID ,1,20,20
196015,1/5/2014,20:28:16,HERITAGE CUR,1,40,40
196016,1/5/2014,20:28:32,HERITAGE CUR,1,20,20
196017,1/5/2014,20:30:11,EGG         ,12,3.5,42
196017,1/5/2014,20:30:11,BRITANNIA OR,1,25,25
196017,1/5/2014,20:30:11,GOOD DAY JAM,1,15,15
196017,1/5/2014,20:30:11,BRITANNIA MI,1,17,17
196017,1/5/2014,20:30:11,BRITANNIA MI,2,10,20
196017,1/5/2014,20:30:11,BRITANNIA BO,2,12,24
196017,1/5/2014,20:30:11,BRITANNIA MI,1,26,26
196018,1/5/2014,20:30:57,NESTLE MILKY,1,5,5
196018,1/5/2014,20:30:57,BRITANNIA WH,1,26,26
196018,1/5/2014,20:30:57,GOOD KNIGHT ,3,58,174
196019,1/5/2014,20:36:17,EGG         ,12,3.5,42
196019,1/5/2014,20:36:17,NESTLE MILKY,1,5,5
196019,1/5/2014,20:36:17,ORBIT CHEWIN,1,5,5
196019,1/5/2014,20:36:17,SUGAR 1KG   ,2,34,68
196019,1/5/2014,20:36:17,B RAVA 1KG  ,1,38,38
196019,1/5/2014,20:36:17,IDLI RAVA NO,1,26,26
196019,1/5/2014,20:36:17,KAMAL SPECIA,1,30,30
196019,1/5/2014,20:36:17,LAYS 10/   ,1,10,10
196019,1/5/2014,20:36:17,NESTLE NAN 3,1,387,387
196019,1/5/2014,20:36:17,PARLE G 250G,4,10,40
196019,1/5/2014,20:36:17,PARLE HIDE &,2,10,20
196019,1/5/2014,20:36:17,BRITANNIA MI,1,10,10
196020,1/5/2014,20:37:58,RAJAMA WHITE,1,70,70
196020,1/5/2014,20:37:58,BRITANNIA SA,1,26,26
196021,1/5/2014,20:38:30,NESTLE KITKA,3,10,30
196021,1/5/2014,20:38:30,CADBURY 5 ST,1,20,20
196021,1/5/2014,20:38:30,5 STAR CHOMP,2,15,30
196021,1/5/2014,20:38:30,BOURNVILLE 3,1,30,30
196021,1/5/2014,20:38:30,NESTLE ALPIN,2,25,50
196022,1/5/2014,20:40:30,A.S.BRAND GI,1,245,245
196022,1/5/2014,20:40:30,BULL BRAND C,1,12,12
196022,1/5/2014,20:40:30,NESTLE BAR O,1,5,5
196022,1/5/2014,20:40:30,MENTHI 100GM,1,7,7
196022,1/5/2014,20:40:30,SURYA MIRCHI,1,140,140
196022,1/5/2014,20:40:30,TOOR DALL 1K,1,84,84
196023,1/5/2014,20:41:20,NESTLE TONED,1,69,69
196023,1/5/2014,20:41:20,EGG         ,6,3.5,21
196023,1/5/2014,20:41:20,DURACELL AA2,3,28,84
196023,1/5/2014,20:41:20,JEERA 200G  ,1,50,50
196023,1/5/2014,20:41:20,MENTHI 100GM,1,7,7
196024,1/5/2014,20:42:12,DOVE SOAP 75,1,45,45
196024,1/5/2014,20:42:12,BAMBINO VARM,1,52,52
196025,1/5/2014,20:42:55,PARTY PACK 7,1,210,210
196025,1/5/2014,20:42:55,SPRITE TIN 3,1,25,25
196025,1/5/2014,20:42:55,LAYS 15/   ,1,15,15
196026,1/5/2014,20:45:08,KWALITY WALL,1,199,199
196026,1/5/2014,20:45:08,PUTANALU 200,1,16,16
196026,1/5/2014,20:45:08,UDATH ROUND ,1,88,88
196027,1/5/2014,20:48:44,BRITANNIA WH,1,26,26
196028,1/5/2014,20:49:18,BRITANNIA NU,2,20,40
196029,1/5/2014,20:54:19,PARTY PACK 7,1,210,210
196029,1/5/2014,20:54:19,MINUTE MAID ,1,60,60
196029,1/5/2014,20:54:19,HERITAGE CUR,1,20,20
196030,1/5/2014,9:06:42,VIM DROP LIQ,1,55,55
196030,1/5/2014,9:06:42,VIM DROP LIQ,1,20,20
196030,1/5/2014,9:06:42,SUGAR 1KG   ,1,34,34
196031,1/5/2014,9:08:04,REVIVE INSTA,1,13,13
196031,1/5/2014,9:08:04,FEM BLEACH 2,1,50,50
196031,1/5/2014,9:08:04,UJALA SUPREM,1,50,50
196032,1/5/2014,9:08:18,PARLE G 250G,1,10,10
196032,1/5/2014,9:08:18,HALDIRAM`S 3,1,80,80
196033,1/5/2014,9:12:12,VIM DISHWASH,1,42,42
196033,1/5/2014,9:12:12,AMUL FRESH C,1,43,43
196033,1/5/2014,9:12:12,BRITANNIA BR,1,26,26
196033,1/5/2014,9:12:12,SABENA 1KG  ,1,22,22
196033,1/5/2014,9:12:12,MOONG ROUND ,1,53,53
196033,1/5/2014,9:12:12,KAMAL MIX SO,2,25,50
196033,1/5/2014,9:12:12,FEM BLEACH 2,1,50,50
196033,1/5/2014,9:12:12,TROPICANA PO,1,99,99
196033,1/5/2014,9:12:12,MILK 500ML  ,4,21,84
196033,1/5/2014,9:12:12,YIPPEE NOODL,1,40,40
196034,1/5/2014,9:13:30,GENERAL     ,1,80,80
196035,1/5/2014,9:14:28,TAMRIND 200G,1,22,22
196036,1/5/2014,9:16:39,DAIRY MILK  ,2,2,4
196036,1/5/2014,9:16:39,DURGA GHEE 1,1,46,46
196037,1/5/2014,9:17:39,AIRTEL CARD ,477,1,477
196038,1/5/2014,9:19:29,PAV BUN 200G,1,15,15
196039,1/5/2014,9:20:00,CADBURY GEMS,2,10,20
196039,1/5/2014,9:20:00,MILLION TOP ,1,20,20
196039,1/5/2014,9:20:00,SUGAR 1KG   ,1,34,34
196040,1/5/2014,9:22:10,NESTLE FRESH,4,25,100
196040,1/5/2014,9:22:10,MILK 500ML  ,2,21,42
196041,1/5/2014,9:22:47,FREEDOM SUNF,1,88,88
196042,1/5/2014,9:23:21,YIPPEE NOODL,2,10,20
196043,1/5/2014,9:27:56,SAFFOLA GOLD,1,145,145
196044,1/5/2014,9:29:34,MILK 500ML  ,1,21,21
196045,1/5/2014,9:30:53,STAYFREE ULT,1,70,70
196046,1/5/2014,9:32:49,EGG         ,12,3.5,42
196046,1/5/2014,9:32:49,BRITANNIA MI,1,26,26
196046,1/5/2014,9:32:49,MTR RAVA DOS,1,58,58
196047,1/5/2014,9:34:18,NESTLE KITKA,1,10,10
196047,1/5/2014,9:34:18,BRITANNIA BU,2,13,26
196047,1/5/2014,9:34:18,EXCELL RC 1,50,1,50
196048,1/5/2014,9:35:16,KIS MIS 200G,1,56,56
196048,1/5/2014,9:35:16,LION SEEDLES,1,28,28
196049,1/5/2014,9:36:09,EGG         ,14,3.5,49
196050,1/5/2014,9:36:55,SABENA BAR 4,1,40,40
196050,1/5/2014,9:36:55,REVIVE INSTA,1,46,46
196051,1/5/2014,9:39:09,CHUDUVA 500G,1,22,22
196051,1/5/2014,9:39:09,MILK 500ML  ,2,21,42
196052,1/5/2014,9:40:27,AASIRVAAD AT,1,44,44
196053,1/5/2014,9:41:32,GLUCOVITA 28,1,15,15
196053,1/5/2014,9:41:32,BRITANNIA NU,1,15,15
196053,1/5/2014,9:41:32,OREO BISCUIT,1,15,15
196053,1/5/2014,9:41:32,LAYS 10/   ,1,10,10
196053,1/5/2014,9:41:32,KURKURE 10/,1,10,10
196053,1/5/2014,9:41:32,NESTLE ALPIN,1,25,25
196053,1/5/2014,9:41:32,BRITANNIA SA,1,26,26
196054,1/5/2014,9:42:01,LILY COMB 7 ,1,10,10
196055,1/5/2014,9:42:57,SUNDROP 1LTR,1,170,170
196056,1/5/2014,9:43:33,MILK 500ML  ,8,21,168
196057,1/5/2014,9:44:15,MILK 500ML  ,1,21,21
196058,1/5/2014,9:44:38,ONIONS      ,2,18,36
196059,1/5/2014,9:45:37,CHANA DALL 5,1,31,31
196060,1/5/2014,9:46:59,MTR SAMBER P,1,37,37
196060,1/5/2014,9:46:59,RED LABLE TE,1,30,30
196060,1/5/2014,9:46:59,GROUND NUT 5,1,44,44
196061,1/5/2014,9:47:31,KURKURE 10/,1,10,10
196061,1/5/2014,9:47:31,GLUCOVITA 28,1,15,15
196061,1/5/2014,9:47:31,LAYS 10/   ,1,10,10
196062,1/5/2014,9:48:00,NESTLE TONED,1,69,69
196063,1/5/2014,9:48:56,GROUND NUT 2,2,19,38
196063,1/5/2014,9:48:56,B RAVA 1KG  ,1,38,38
196064,1/5/2014,9:49:43,IDLI RAVA NO,1,26,26
196064,1/5/2014,9:49:43,MILK 500ML  ,3,21,63
196065,1/5/2014,9:58:38,FORTUNE MUST,2,69,138
196065,1/5/2014,9:58:38,PEARS 125G*3,1,156,156
196065,1/5/2014,9:58:38,BRITANNA GOO,1,20,20
196065,1/5/2014,9:58:38,SAGO 500GM  ,1,45,45
196065,1/5/2014,9:58:38,PRIYA RICE R,1,86,86
196065,1/5/2014,9:58:38,MASOOR DAL 5,2,33,66
196065,1/5/2014,9:58:38,RED CHANA 20,1,13,13
196065,1/5/2014,9:58:38,GOOD DAY PIS,1,20,20
196065,1/5/2014,9:58:38,GROUND NUT 2,2,19,38
196065,1/5/2014,9:58:38,KAMAL BARIK ,1,28,28
196065,1/5/2014,9:58:38,GOOD DAY CAS,1,30,30
196065,1/5/2014,9:58:38,NESTLE EVERY,1,82,82
196065,1/5/2014,9:58:38,POOJA GINGEL,1,93,93
196065,1/5/2014,9:58:38,CADBURY ECLA,1,56,56
196065,1/5/2014,9:58:38,KELLOGG`S CO,1,115,115
196065,1/5/2014,9:58:38,MILK 500ML  ,5,21,105
196065,1/5/2014,9:58:38,PIM POM LOLL,1,5,5
196066,1/5/2014,9:58:58,MILK 500ML  ,4,21,84
196067,1/5/2014,9:59:18,WHEEL GREEN ,1,46,46
196067,1/5/2014,9:59:18,TIDE DETERGE,1,46,46
196068,1/5/2014,10:00:43,DAIRY MILK  ,1,10,10
196068,1/5/2014,10:00:43,CADBURY ECLA,1,1,1
196068,1/5/2014,10:00:43,CADBURY PERK,1,5,5
196068,1/5/2014,10:00:43,MILK 500ML  ,2,21,42
196069,1/5/2014,10:00:57,KUS KUS 100G,1,70,70
196070,1/5/2014,10:02:16,COLGATE POKE,1,24,24
196070,1/5/2014,10:02:16,ORAL B CROSS,1,79,79
196071,1/5/2014,10:04:01,GLUCOVITA 28,1,15,15
196071,1/5/2014,10:04:01,FANTA TIN 30,1,25,25
196071,1/5/2014,10:04:01,GARBAGE BAGS,1,45,45
196071,1/5/2014,10:04:01,DETTOL SOAP ,1,37,37
196071,1/5/2014,10:04:01,GODREJ EZEE ,1,40,40
196071,1/5/2014,10:04:01,EGG         ,12,3.5,42
196071,1/5/2014,10:04:01,MILK 500ML  ,2,21,42
196071,1/5/2014,10:04:01,BRITANNIA SA,1,26,26
196072,1/5/2014,10:05:13,SPEARMINT CH,1,10,10
196072,1/5/2014,10:05:13,MILK 500ML  ,2,21,42
196072,1/5/2014,10:05:13,GLUCOND 500,1,92,92
196073,1/5/2014,10:05:52,HALDIRAM`S 3,1,76,76
196073,1/5/2014,10:05:52,MOONG ROUND ,1,53,53
196074,1/5/2014,10:07:07,NESTLE CHOTU,2,2,4
196074,1/5/2014,10:07:07,BRITANNIA SA,1,26,26
196074,1/5/2014,10:07:07,RED CHILLI 1,1,16,16
196074,1/5/2014,10:07:07,TOOR DALL 1K,1,84,84
196074,1/5/2014,10:07:07,CORNETTO CHO,1,45,45
196075,1/5/2014,10:07:57,URID CHILAKA,1,38,38
196075,1/5/2014,10:07:57,LAYS 15/   ,1,15,15
196076,1/5/2014,10:08:53,MILK 500ML  ,6,21,126
196077,1/5/2014,10:10:37,BRITANNIA BU,2,13,26
196077,1/5/2014,10:10:37,C C DOSA BAT,1,51,51
196078,1/5/2014,10:16:37,MILK 500ML  ,1,21,21
196079,1/5/2014,10:17:25,HARPIC POWER,1,63,63
196079,1/5/2014,10:17:25,REVIVE INSTA,1,46,46
196080,1/5/2014,10:27:28,MOONG DALL 5,1,57,57
196081,1/5/2014,10:28:26,MILK 500ML  ,1,21,21
196081,1/5/2014,10:28:26,5 STAR FRUIT,1,25,25
196081,1/5/2014,10:28:26,OREO BISCUIT,1,10,10
196082,1/5/2014,10:29:35,SNICKERS SIN,1,15,15
196082,1/5/2014,10:29:35,KALA MIRCH 1,1,90,90
196082,1/5/2014,10:29:35,COPRA BLACK ,1,28,28
196082,1/5/2014,10:29:35,GREEN BATANI,1,39,39
196082,1/5/2014,10:29:35,DRY KARJOOR ,1,8,8
196083,1/5/2014,10:36:12,CADBURY ECLA,8,1,8
196083,1/5/2014,10:36:12,MAAZA 1LTR +,1,62,62
196084,1/5/2014,10:37:49,MINUTE MAID ,1,20,20
196084,1/5/2014,10:37:49,A.S.BRAND GI,1,245,245
196084,1/5/2014,10:37:49,MILK 500ML  ,2,21,42
196085,1/5/2014,10:39:05,KURKURE 10/,1,10,10
196085,1/5/2014,10:39:05,DAAWAT BASMA,1,165,165
196085,1/5/2014,10:39:05,KAMALBRAND F,1,25,25
196086,1/5/2014,10:39:35,EGG         ,8,3.5,28
196087,1/5/2014,10:40:52,CARRY BAG   ,1,2,2
196087,1/5/2014,10:40:52,MILK 500ML  ,2,21,42
196087,1/5/2014,10:40:52,NESTLE FRESH,1,25,25
196087,1/5/2014,10:40:52,GROUND NUT 2,1,19,19
196087,1/5/2014,10:40:52,C C DOSA BAT,1,51,51
196087,1/5/2014,10:40:52,C C IDLY BAT,1,51,51
196088,1/5/2014,10:41:54,CADBURY GEMS,1,5,5
196088,1/5/2014,10:41:54,MEALMAKER GR,1,35,35
196089,1/5/2014,10:42:33,CADBURY GEMS,1,5,5
196089,1/5/2014,10:42:33,KELLOGG`S CH,1,50,50
196090,1/5/2014,10:43:37,ORBIT CHEWIN,8,5,40
196091,1/5/2014,10:44:18,MINUTE MAID ,1,60,60
196091,1/5/2014,10:44:18,TROPICANA CR,1,99,99
196092,1/5/2014,10:44:41,KAMAL BISCUI,1,30,30
196092,1/5/2014,10:44:41,BRITANNIA BU,3,13,39
196093,1/5/2014,10:45:34,MILK 500ML  ,1,21,21
196093,1/5/2014,10:45:34,THUMS UP TIN,1,25,25
196093,1/5/2014,10:45:34,C C DOSA BAT,1,51,51
196094,1/5/2014,10:46:04,DIET COKE TI,1,25,25
196094,1/5/2014,10:46:04,BRITANNIA SA,1,26,26
196094,1/5/2014,10:46:04,BRITANNIA WH,1,26,26
196095,1/5/2014,10:47:06,MILK 500ML  ,10,21,210
196095,1/5/2014,10:47:06,NESTLE MILK ,1,99,99
196095,1/5/2014,10:47:06,SABENA 1KG  ,1,22,22
196095,1/5/2014,10:47:06,BRITANNIA WH,1,26,26
196096,1/5/2014,10:49:59,ONIONS      ,2.5,18,45
196097,1/5/2014,10:51:04,BRITANNIA MI,1,26,26
196098,1/5/2014,10:52:29,NESTLE ALPIN,1,25,25
196098,1/5/2014,10:52:29,COCACOLA TI,1,25,25
196099,1/5/2014,10:53:14,TROPICANA AP,1,90,90
196099,1/5/2014,10:53:14,COCACOLA 2 ,1,78,78
196100,1/5/2014,10:54:20,MAGGI MASALA,1,10,10
196100,1/5/2014,10:54:20,PRIYA PICKLE,1,10,10
196101,1/5/2014,10:56:44,SHILPA GOLD ,1,5,5
196101,1/5/2014,10:56:44,GOKURAPURAM ,1,75,75
196102,1/5/2014,10:57:45,KINDER JOY 2,1,35,35
196103,1/5/2014,10:58:38,DOUBLEMINT C,1,10,10
196104,1/5/2014,10:59:48,KINLEY WATER,2,10,20
196105,1/5/2014,11:01:49,HERITAGE PAN,1,70,70
196106,1/5/2014,11:08:11,BUTTER MILK ,18,7,126
196107,1/5/2014,11:09:01,DURGA GHEE 1,1,46,46
196107,1/5/2014,11:09:01,MILK 500ML  ,2,21,42
196108,1/5/2014,11:09:32,LIZOL FLOOR ,1,62,62
196108,1/5/2014,11:09:32,HARPIC POWER,2,63,126
196109,1/5/2014,11:10:17,EGG         ,9,3.5,31.5
196109,1/5/2014,11:10:17,MILK 500ML  ,2,21,42
196110,1/5/2014,11:12:17,MILK 500ML  ,1,21,21
196110,1/5/2014,11:12:17,HERITAGE CUR,1,40,40
196110,1/5/2014,11:12:17,MINUTE MAID ,2,60,120
196111,1/5/2014,11:13:02,HALDIRAM`S S,1,155,155
196112,1/5/2014,11:16:05,EXCELL RC 1,550,1,550
196113,1/5/2014,11:18:00,EGG         ,60,3.5,210
196113,1/5/2014,11:18:00,BRITANNIA SA,1,26,26
196113,1/5/2014,11:18:00,RED LABLE TE,1,170,170
196114,1/5/2014,11:19:52,AIRTEL CARD ,50,1,50
196114,1/5/2014,11:19:52,COLGATE 50G ,1,16,16
196114,1/5/2014,11:19:52,NESTLE EVERY,2,10,20
196114,1/5/2014,11:19:52,COLGATE ZIGZ,1,22,22
196114,1/5/2014,11:19:52,SUGAR 500GM ,1,17,17
196115,1/5/2014,11:21:09,CHEETOS 10/,1,10,10
196115,1/5/2014,11:21:09,FEAST CHOCOL,1,20,20
196115,1/5/2014,11:21:09,PARTY PACK 7,1,210,210
196116,1/5/2014,11:22:49,SCOTCH BRITE,1,28,28
196116,1/5/2014,11:22:49,LIZOL FLOOR ,1,62,62
196117,1/5/2014,11:23:26,CARRY BAG   ,1,3,3
196117,1/5/2014,11:23:26,N R YAGNA 20,1,49,49
196117,1/5/2014,11:23:26,MILK 500ML  ,6,21,126
196118,1/5/2014,11:23:55,MILK 500ML  ,1,21,21
196119,1/5/2014,11:24:25,FLOOR CLEANI,1,30,30
196119,1/5/2014,11:24:25,SCOTCH BRITE,1,40,40
196119,1/5/2014,11:24:25,RANGEELA MOU,1,80,80
196120,1/5/2014,11:26:43,GROUND NUT 2,1,19,19
196120,1/5/2014,11:26:43,EGG         ,6,3.5,21
196121,1/5/2014,11:28:09,EXCELL RC 1,340,1,340
196122,1/5/2014,11:28:40,FEAST FRUTTA,3,20,60
196123,1/5/2014,11:29:50,COTTON FLAME,1,7,7
196124,1/5/2014,11:32:22,BALL PEN    ,1,5,5
196124,1/5/2014,11:32:22,CELLO TAPE 1,1,10,10
196124,1/5/2014,11:32:22,FABERCASTEL,1,75,75
196125,1/5/2014,11:34:38,GOOD HOME UN,2,15,30
196126,1/5/2014,11:35:25,AMUL BUTTER ,1,36,36
196127,1/5/2014,11:37:20,AASHIRVAAD C,1,44,44
196127,1/5/2014,11:37:20,WHEAT RAVA S,1,44,44
196127,1/5/2014,11:37:20,BRU INSTANT ,3,10,30
196127,1/5/2014,11:37:20,LIZOL FLOOR ,2,62,124
196128,1/5/2014,11:37:57,MILK 500ML  ,4,21,84
196129,1/5/2014,11:39:00,MILK 500ML  ,4,21,84
196129,1/5/2014,11:39:00,DHANIYA 200G,1,46,46
196130,1/5/2014,11:44:10,RAASI GRASS ,1,60,60
196130,1/5/2014,11:44:10,EGG         ,12,3.5,42
196130,1/5/2014,11:44:10,WIPRO BABY S,1,27,27
196131,1/5/2014,11:46:32,KINLEY WATER,1,20,20
196131,1/5/2014,11:46:32,FANTA 750ML ,1,35,35
196132,1/5/2014,11:48:00,KAMAL NAMKEE,1,15,15
196133,1/5/2014,11:49:36,KURNOOL RICE,3,52,156
196133,1/5/2014,11:49:36,MYSORE SANDA,1,172,172
196134,1/5/2014,11:49:54,NIPPO GOLD A,1,10,10
196135,1/5/2014,11:51:51,BRITANNIA BO,1,12,12
196136,1/5/2014,11:54:17,EVEREST CUMI,1,45,45
196137,1/5/2014,11:56:03,CADBURY PERK,2,10,20
196138,1/5/2014,11:58:08,VISAKHA COOK,1,175,175
196138,1/5/2014,11:58:08,EGG         ,16,3.5,56
196138,1/5/2014,11:58:08,BRITANNIA WH,1,26,26
196138,1/5/2014,11:58:08,BRITANNIA BR,1,26,26
196138,1/5/2014,11:58:08,MAIDA 1KG   ,1,38,38
196139,1/5/2014,11:58:56,CADBURY 5 ST,2,10,20
196139,1/5/2014,11:58:56,JOHNSON`S BA,1,47,47
196139,1/5/2014,11:58:56,WHISPER MAXI,1,125,125
196140,1/5/2014,12:01:12,CADBURY DAIR,1,5,5
196140,1/5/2014,12:01:12,CADBURY GEMS,1,5,5
196140,1/5/2014,12:01:12,TROPICANA JU,1,20,20
196141,1/5/2014,12:09:47,MILK 500ML  ,1,21,21
196142,1/5/2014,12:10:11,EGG         ,8,3.5,28
196143,1/5/2014,12:17:21,CARRY BAG   ,1,3,3
196143,1/5/2014,12:17:21,TATA SALT 1K,1,17,17
196143,1/5/2014,12:17:21,RATNA TIL CH,1,22,22
196143,1/5/2014,12:17:21,RATNA CHIKKY,1,20,20
196143,1/5/2014,12:17:21,LIMCA 750ML ,1,35,35
196143,1/5/2014,12:17:21,LAYS 60/   ,1,60,60
196144,1/5/2014,12:18:25,MILK 500ML  ,2,21,42
196145,1/5/2014,12:19:05,CRANE SWEET ,1,15,15
196145,1/5/2014,12:19:05,WHEEL GREEN ,1,46,46
196145,1/5/2014,12:19:05,COLGATE SENS,1,64,64
196145,1/5/2014,12:19:05,KAMAL BARIK ,1,28,28
196146,1/5/2014,12:19:24,SUGAR 2KG   ,1,68,68
196146,1/5/2014,12:19:24,IDLI RAVA NO,1,26,26
196147,1/5/2014,12:28:05,FELIX PERF F,1,65,65
196147,1/5/2014,12:28:05,HARPIC POWER,1,63,63
196147,1/5/2014,12:28:05,EGG         ,12,3.5,42
196147,1/5/2014,12:28:05,AMUL FRESH C,2,43,86
196147,1/5/2014,12:28:05,BRITANNIA SU,1,35,35
196147,1/5/2014,12:28:05,KINLEY SODA ,1,28,28
196148,1/5/2014,12:29:16,MILK 500ML  ,2,21,42
196149,1/5/2014,12:31:04,CROWN JEERA ,2,15,30
196150,1/5/2014,12:37:18,HERITAGE CUR,1,40,40
196151,1/5/2014,12:49:29,PITAMBARI SH,1,26,26
196151,1/5/2014,12:49:29,BRITANNIA SA,1,26,26
196152,1/5/2014,12:55:13,ORBIT CHEWIN,1,5,5
196152,1/5/2014,12:55:13,NESTLE KITKA,1,10,10
196152,1/5/2014,12:55:13,MILK 500ML  ,4,21,84
196153,1/5/2014,12:55:49,KAMAL BISCUI,1,30,30
196153,1/5/2014,12:55:49,PARLE HIDE &,1,20,20
196154,1/5/2014,12:56:07,GOKURAPURAM ,1,75,75
196154,1/5/2014,12:56:07,SCOTCH BRITE,1,18,18
196154,1/5/2014,12:56:07,RAJAS GARBAG,1,90,90
196155,1/5/2014,12:59:16,AASHIRVAAD C,1,22,22
196155,1/5/2014,12:59:16,HARPIC POWER,1,63,63
196155,1/5/2014,12:59:16,DETTOL 50ML ,1,15,15
196155,1/5/2014,12:59:16,HERITAGE CUR,1,20,20
196155,1/5/2014,12:59:16,MTR GULAB JA,1,25,25
196155,1/5/2014,12:59:16,EVEREST TURM,1,20,20
196155,1/5/2014,12:59:16,G.D SPECIAL ,1,55,55
196155,1/5/2014,12:59:16,HERITAGE CUR,1,40,40
196155,1/5/2014,12:59:16,FANTA 1.5 LT,2,52,104
196156,1/5/2014,13:01:30,OREO BISCUIT,1,10,10
196157,1/5/2014,13:04:40,BRITANNIA WH,1,26,26
196157,1/5/2014,13:04:40,FEAST CHAOCO,1,30,30
196158,1/5/2014,13:05:28,RANGEELA MOU,1,95,95
196159,1/5/2014,13:06:00,HERITAGE CUR,1,20,20
196160,1/5/2014,13:09:02,DABUR HONEY ,1,28,28
196160,1/5/2014,13:09:02,HERITAGE CUR,1,20,20
196161,1/5/2014,13:10:45,DAIRY MILK  ,2,2,4
196161,1/5/2014,13:10:45,BOOMER      ,1,6,6
196162,1/5/2014,13:31:03,IDEA CARD 1/,110,1,110
196162,1/5/2014,13:31:03,AIRTEL CARD ,50,1,50
196163,1/5/2014,13:32:11,KINDER JOY 2,1,35,35
196163,1/5/2014,13:32:11,CORNETTO  30,1,30,30
196163,1/5/2014,13:32:11,ELITE CAKE 1,1,30,30
196164,1/5/2014,13:32:24,HERITAGE CUR,1,20,20
196165,1/5/2014,13:36:35,SPRITE 750ML,1,35,35
196166,1/5/2014,13:42:59,HERITAGE CUR,4,20,80
196167,1/5/2014,13:45:04,B RAVA 1KG  ,1,38,38
196168,1/5/2014,13:48:24,BINGO CHIPS ,1,10,10
196169,1/5/2014,13:53:26,WHEAT RAVA M,1,44,44
196170,1/5/2014,13:58:51,SPRITE TIN 3,2,25,50
196171,1/5/2014,14:24:04,ANASAFLOWER ,1,30,30
196171,1/5/2014,14:24:04,MARATI MOGGA,1,9,9
196172,1/5/2014,15:12:08,FREEDOM SUNF,2,88,176
196172,1/5/2014,15:12:08,PILLSBURY MU,1,49,49
196172,1/5/2014,15:12:08,MILK 500ML  ,2,21,42
196173,1/5/2014,15:18:41,KAMAL NAMKEE,1,15,15
196174,1/5/2014,15:22:24,SPRITE 750ML,1,35,35
196175,1/5/2014,15:24:39,LAYS 35/   ,1,35,35
196175,1/5/2014,15:24:39,ORALB  BRUS,1,55,55
196175,1/5/2014,15:24:39,MYSORE SANDA,1,32,32
196176,1/5/2014,15:25:23,GARNIER NORM,1,65,65
196177,1/5/2014,15:30:18,MILK 500ML  ,5,21,105
196178,1/5/2014,15:38:23,CADBURY DAIR,1,65,65
196178,1/5/2014,15:38:23,CADBURY ECLA,2,1,2
196178,1/5/2014,15:38:23,SUNFEAST DEL,1,30,30
196178,1/5/2014,15:38:23,MINUTE MAID ,1,25,25
196178,1/5/2014,15:38:23,MAGGI MASALA,1,20,20
196178,1/5/2014,15:38:23,LAYS 15/   ,1,15,15
196179,1/5/2014,15:40:05,KURKURE 10/,1,10,10
196180,1/5/2014,15:40:28,MAAZA 500+10,1,35,35
196180,1/5/2014,15:40:28,MAGNUM ICE C,1,85,85
196180,1/5/2014,15:40:28,CORNETTO BUT,1,35,35
196181,1/5/2014,15:42:55,MILK 500ML  ,1,21,21
196181,1/5/2014,15:42:55,LAYS 10/   ,1,10,10
196182,1/5/2014,15:48:58,TIC TAC MINT,3,10,30
196182,1/5/2014,15:48:58,LAYS 10/   ,5,10,50
196183,1/5/2014,15:54:56,CARRY BAG   ,1,3,3
196183,1/5/2014,15:54:56,250 ML PLAST,10,1,10
196183,1/5/2014,15:54:56,FANTA 1.5 LT,1,52,52
196183,1/5/2014,15:54:56,THUMS UP TIN,1,25,25
196183,1/5/2014,15:54:56,SPRITE 2 LTR,1,78,78
196183,1/5/2014,15:54:56,SARA HW MOP ,1,180,180
196183,1/5/2014,15:54:56,NATIONAL FLO,1,270,270
196184,1/5/2014,16:00:08,GOOD DAY CHO,1,20,20
196184,1/5/2014,16:00:08,SPRITE 750ML,1,35,35
196184,1/5/2014,16:00:08,EXCELL RC 1,50,1,50
196187,1/5/2014,16:05:11,KAMAL CAKE 1,1,24,24
196187,1/5/2014,16:05:11,HALDIRAM`S S,1,115,115
196187,1/5/2014,16:05:11,JEERA 50G   ,2,13,26
196187,1/5/2014,16:05:11,PONDS DAILY ,1,135,135
196187,1/5/2014,16:05:11,SABENA BAR 4,2,40,80
196187,1/5/2014,16:05:11,STAYFREE SEC,1,60,60
196187,1/5/2014,16:05:11,STAYFREE SEC,1,33,33
196188,1/5/2014,16:16:45,LIMCA 750ML ,1,35,35
196189,1/5/2014,16:26:24,MINUTE MAID ,1,22,22
196189,1/5/2014,16:26:24,CORNETTO BUT,1,35,35
196189,1/5/2014,16:26:24,CORNETTO  35,1,35,35
196190,1/5/2014,16:30:40,MILK 500ML  ,1,21,21
196191,1/5/2014,16:33:24,PEARS 45G   ,1,20,20
196191,1/5/2014,16:33:24,PEPSODENT PA,1,10,10
196192,1/5/2014,16:36:07,NOTE  BOOK  ,32,1,32
196193,1/5/2014,16:38:36,CADBURY DAIR,2,5,10
196193,1/5/2014,16:38:36,TROPICANA OR,1,99,99
196193,1/5/2014,16:38:36,MAGNUM ICE C,1,85,85
