BillNo,Date,Time,Description,Quantity,Rate,Amount
00167260,01/01/2014,21:27:30,KINLEY WATER,   2.00,     30.00,     60.00
00167261,01/01/2014,21:29:09,TATA SALT 1K,   1.00,     16.00,     16.00
00167262,01/01/2014,09:48:46,I D DOSA BAT,   1.00,     45.00,     45.00
00167263,01/01/2014,09:59:35,CARRY BAG   ,   1.00,      2.00,      2.00
00167263,01/01/2014,09:59:35,MILK 500ML  ,   3.00,     19.00,     57.00
00167264,01/01/2014,10:00:15,MILK 500ML  ,   5.00,     19.00,     95.00
00167265,01/01/2014,10:07:08,SURF EXCEL A,   1.00,    197.00,    197.00
00167265,01/01/2014,10:07:08,PAMPERS XL 1,   1.00,    274.00,    274.00
00167265,01/01/2014,10:07:08,VIM BAR 265G,   1.00,     43.00,     43.00
00167266,01/01/2014,10:08:00,B RAVA 1KG  ,   1.00,     38.00,     38.00
00167266,01/01/2014,10:08:00,EGG         ,  12.00,      4.50,     54.00
00167267,01/01/2014,10:08:23,BAMBINO VARM,   1.00,     52.00,     52.00
00167268,01/01/2014,10:09:26,BRITANNIA FR,   1.00,     15.00,     15.00
00167269,01/01/2014,10:10:12,5050 MASKA ,   1.00,     20.00,     20.00
00167269,01/01/2014,10:10:12,MILK 500ML  ,   2.00,     19.00,     38.00
00167270,01/01/2014,10:11:43,COCONUT 1P  ,   2.00,     17.00,     34.00
00167271,01/01/2014,10:13:41,MILK 500ML  ,   2.00,     19.00,     38.00
00167271,01/01/2014,10:13:41,WHISPER ULTR,   1.00,    290.00,    290.00
00167272,01/01/2014,10:14:42,KURKURE 10/,   1.00,     10.00,     10.00
00167273,01/01/2014,10:16:24,BRITANNIA WH,   1.00,     26.00,     26.00
00167274,01/01/2014,10:16:56,MILK 500ML  ,   2.00,     19.00,     38.00
00167275,01/01/2014,10:18:10,EGG         ,   6.00,      4.50,     27.00
00167275,01/01/2014,10:18:10,BRITANNIA WH,   1.00,     26.00,     26.00
00167275,01/01/2014,10:18:10,SUGAR 500GM ,   1.00,     19.00,     19.00
00167276,01/01/2014,10:19:41,EGG         ,  12.00,      4.50,     54.00
00167276,01/01/2014,10:19:41,CADBURY DAIR,   1.00,     10.00,     10.00
00167276,01/01/2014,10:19:41,BRITANNIA MI,   1.00,     14.00,     14.00
00167277,01/01/2014,10:20:13,BRITANNIA BR,   1.00,     26.00,     26.00
00167277,01/01/2014,10:20:13,MAGGI MASALA,   4.00,     10.00,     40.00
00167278,01/01/2014,10:21:22,COCONUT 1P  ,   1.00,     17.00,     17.00
00167279,01/01/2014,10:21:31,NESTLE FRESH,   1.00,     20.00,     20.00
00167280,01/01/2014,10:25:23,MILK 500ML  ,   3.00,     24.00,     72.00
00167280,01/01/2014,10:25:23,MILK 500ML  ,   5.00,     19.00,     95.00
00167280,01/01/2014,10:25:23,ACT II POPCO,   2.00,     20.00,     40.00
00167280,01/01/2014,10:25:23,MAGGI NOODLE,   2.00,     20.00,     40.00
00167280,01/01/2014,10:25:23,BRITANNIA BR,   1.00,     26.00,     26.00
00167280,01/01/2014,10:25:23,SAFFOLA OATS,   3.00,     15.00,     45.00
00167280,01/01/2014,10:25:23,HALDIRAM`S 3,   1.00,     80.00,     80.00
00167281,01/01/2014,10:25:48,COCONUT 1P  ,   1.00,     17.00,     17.00
00167281,01/01/2014,10:25:48,SUNDROP 1LTR,   1.00,    170.00,    170.00
00167282,01/01/2014,10:26:28,BRITANNIA BR,   1.00,     26.00,     26.00
00167283,01/01/2014,10:27:29,EXCELL RC 1, 220.00,      1.00,    220.00
00167284,01/01/2014,10:28:28,VODAFONE EAS, 100.00,      1.00,    100.00
00167285,01/01/2014,10:29:00,BRITANNIA WH,   1.00,     26.00,     26.00
00167285,01/01/2014,10:29:00,MILK 500ML  ,   2.00,     19.00,     38.00
00167286,01/01/2014,10:29:40,I D DOSA BAT,   1.00,     45.00,     45.00
00167287,01/01/2014,10:30:13,PARLE G 250G,   1.00,     10.00,     10.00
00167287,01/01/2014,10:30:13,KAMAL NAMKEE,   1.00,     17.00,     17.00
00167288,01/01/2014,10:31:41,NOTE  BOOK  ,  12.00,      1.00,     12.00
00167288,01/01/2014,10:31:41,C C IDLY BAT,   1.00,     51.00,     51.00
00167288,01/01/2014,10:31:41,MILK 500ML  ,   2.00,     19.00,     38.00
00167288,01/01/2014,10:31:41,EVEREST KASU,   1.00,     22.00,     22.00
00167288,01/01/2014,10:31:41,COLGATE ACTI,   1.00,     44.00,     44.00
00167288,01/01/2014,10:31:41,BRITANNIA WH,   1.00,     26.00,     26.00
00167289,01/01/2014,10:33:44,SURF EXCEL B,   1.00,     68.00,     68.00
00167289,01/01/2014,10:33:44,VIM DROP LIQ,   1.00,     37.00,     37.00
00167290,01/01/2014,10:34:54,MILK 500ML  ,   5.00,     19.00,     95.00
00167290,01/01/2014,10:34:54,LG ASAFOETID,   1.00,     51.50,     51.50
00167290,01/01/2014,10:34:54,B RAVA 500GM,   1.00,     19.00,     19.00
00167291,01/01/2014,10:35:32,GOOD DAY CAS,   1.00,     30.00,     30.00
00167292,01/01/2014,10:35:53,BRITANNIA BR,   1.00,     26.00,     26.00
00167292,01/01/2014,10:35:53,VIM BAR 200G,   1.00,     15.00,     15.00
00167293,01/01/2014,10:37:27,VIJAYA SUNFL,   1.00,     89.00,     89.00
00167293,01/01/2014,10:37:27,VEET HAIR RE,   1.00,     49.00,     49.00
00167293,01/01/2014,10:37:27,MAGGI MASALA,   1.00,     40.00,     40.00
00167293,01/01/2014,10:37:27,COLGATE 150G,   1.00,     52.00,     52.00
00167293,01/01/2014,10:37:27,BRITANNIA BU,   1.00,     13.00,     13.00
00167294,01/01/2014,10:40:47,EGG         ,   6.00,      4.50,     27.00
00167295,01/01/2014,10:42:19,EGG         ,  25.00,      4.50,    112.50
00167295,01/01/2014,10:42:19,TOOR DALL 1K,   1.00,     84.00,     84.00
00167295,01/01/2014,10:42:19,BRU INSTANT ,   1.00,     80.00,     80.00
00167295,01/01/2014,10:42:19,AMUL FRESH C,   1.00,     40.00,     40.00
00167295,01/01/2014,10:42:19,ONIONS      ,   1.50,     25.00,     37.50
00167296,01/01/2014,10:43:17,PIM POM LOLL,   1.00,      3.00,      3.00
00167296,01/01/2014,10:43:17,COLGATE 200G,   1.00,    156.00,    156.00
00167296,01/01/2014,10:43:17,COLGATE 360 ,   1.00,    110.00,    110.00
00167297,01/01/2014,10:44:14,COCACOLA 60,   1.00,     35.00,     35.00
00167297,01/01/2014,10:44:14,ELITE DREAMS,   2.00,     45.00,     90.00
00167297,01/01/2014,10:44:14,KURKURE 10/,   4.00,     10.00,     40.00
00167298,01/01/2014,10:45:03,EGG         ,  12.00,      4.50,     54.00
00167299,01/01/2014,10:45:30,ONIONS      ,   0.50,     25.00,     12.50
00167300,01/01/2014,10:46:15,MILK 500ML  ,   4.00,     19.00,     76.00
00167300,01/01/2014,10:46:15,BRITANNIA BO,   1.00,     25.00,     25.00
00167301,01/01/2014,10:47:46,DHANALAXMI G,   1.00,     60.00,     60.00
00167301,01/01/2014,10:47:46,HERITAGE DOO,   2.00,     70.00,    140.00
00167301,01/01/2014,10:47:46,SAFFOLA KARD,   1.00,    107.00,    107.00
00167301,01/01/2014,10:47:46,ALL OUT REFI,   1.00,     56.00,     56.00
00167301,01/01/2014,10:47:46,GOOD KNIGHT ,   1.00,     49.00,     49.00
00167302,01/01/2014,10:49:35,SUNFEAST ORA,   2.00,     20.00,     40.00
00167302,01/01/2014,10:49:35,HALDIRAM`S R,   1.00,    160.00,    160.00
00167303,01/01/2014,10:49:52,ONIONS      ,   2.00,     25.00,     50.00
00167304,01/01/2014,10:51:30,MILK 500ML  ,   4.00,     19.00,     76.00
00167305,01/01/2014,10:53:24,TOOR DALL 2K,   1.00,    168.00,    168.00
00167305,01/01/2014,10:53:24,ANDHRA COFFE,   1.00,    170.00,    170.00
00167305,01/01/2014,10:53:24,KELLOGG`S HO,   1.00,    117.00,    117.00
00167306,01/01/2014,10:55:40,MILK 500ML  ,   2.00,     24.00,     48.00
00167306,01/01/2014,10:55:40,MILK 500ML  ,   3.00,     19.00,     57.00
00167306,01/01/2014,10:55:40,CADBURY DAIR,   3.00,      5.00,     15.00
00167307,01/01/2014,10:56:05,DHANALAXMI G,   1.00,     45.00,     45.00
00167307,01/01/2014,10:56:05,WHEAT RAVA S,   1.00,     44.00,     44.00
00167307,01/01/2014,10:56:05,AMBICA JASMI,   1.00,     38.00,     38.00
00167308,01/01/2014,10:59:06,CARRY BAG   ,   1.00,      3.00,      3.00
00167308,01/01/2014,10:59:06,CADBURY 5 ST,   2.00,     10.00,     20.00
00167308,01/01/2014,10:59:06,5050 MASKA ,   1.00,     20.00,     20.00
00167308,01/01/2014,10:59:06,MINUTE MAID ,   2.00,     25.00,     50.00
00167308,01/01/2014,10:59:06,BRITANNIA WH,   1.00,     26.00,     26.00
00167309,01/01/2014,11:00:23,HALDIRAM`S C,   1.00,     10.00,     10.00
00167309,01/01/2014,11:00:23,NESTLE FRESH,   1.00,     20.00,     20.00
00167309,01/01/2014,11:00:23,MILK 500ML  ,   4.00,     19.00,     76.00
00167310,01/01/2014,11:01:07,EGG         ,   6.00,      4.50,     27.00
00167310,01/01/2014,11:01:07,BRITANNIA WH,   1.00,     26.00,     26.00
00167310,01/01/2014,11:01:07,DOSA RICE 1K,   1.00,     30.00,     30.00
00167311,01/01/2014,11:01:59,BRITANNIA WH,   1.00,     26.00,     26.00
00167311,01/01/2014,11:01:59,CADBURY DAIR,   2.00,     10.00,     20.00
00167312,01/01/2014,11:03:15,DABUR GINGER,   1.00,     36.00,     36.00
00167312,01/01/2014,11:03:15,BAMBINO VARM,   1.00,     52.00,     52.00
00167313,01/01/2014,11:04:31,MILK 500ML  ,   4.00,     19.00,     76.00
00167314,01/01/2014,11:06:17,SILVER PLATE,   1.00,     50.00,     50.00
00167314,01/01/2014,11:06:17,HALDIRAM`S S,   2.00,     80.00,    160.00
00167315,01/01/2014,11:08:02,EGG         ,  12.00,      4.50,     54.00
00167315,01/01/2014,11:08:02,GENERAL     ,   1.00,     22.00,     22.00
00167316,01/01/2014,11:08:13,MILK 500ML  ,   5.00,     19.00,     95.00
00167317,01/01/2014,11:10:32,COCONUT 1P  ,   1.00,     17.00,     17.00
00167318,01/01/2014,11:10:41,AIRTEL CARD ,  50.00,      1.00,     50.00
00167319,01/01/2014,11:10:55,HERITAGE DOO,   1.00,     70.00,     70.00
00167320,01/01/2014,11:11:14,EGG         ,   6.00,      4.50,     27.00
00167320,01/01/2014,11:11:14,JEERA 100G  ,   1.00,     25.00,     25.00
00167320,01/01/2014,11:11:14,SUGAR 1KG   ,   1.00,     38.00,     38.00
00167321,01/01/2014,11:11:31,VISAKHA DAIR,   1.00,     42.00,     42.00
00167322,01/01/2014,11:12:09,BINGO CHIPS ,   2.00,     10.00,     20.00
00167323,01/01/2014,11:12:14,I D DOSA BAT,   2.00,     45.00,     90.00
00167324,01/01/2014,11:12:47,BRITANNIA WH,   1.00,     26.00,     26.00
00167324,01/01/2014,11:12:47,EGG         ,  12.00,      4.50,     54.00
00167325,01/01/2014,11:14:30,HERITAGE PAN,   1.00,     70.00,     70.00
00167325,01/01/2014,11:14:30,KAMAL NAMKEE,   1.00,     15.00,     15.00
00167326,01/01/2014,11:15:24,NESTLE KITKA,   1.00,     20.00,     20.00
00167326,01/01/2014,11:15:24,SNICKERS SIN,   1.00,     15.00,     15.00
00167326,01/01/2014,11:15:24,BINGO CHIPS ,   1.00,     10.00,     10.00
00167327,01/01/2014,11:17:22,MILK 500ML  ,   4.00,     24.00,     96.00
00167327,01/01/2014,11:17:22,HERITAGE CUR,   1.00,     38.00,     38.00
00167327,01/01/2014,11:17:22,DURGA GHEE 2,   1.00,     90.00,     90.00
00167328,01/01/2014,11:18:10,MAAZA 200ML ,   1.00,     12.00,     12.00
00167328,01/01/2014,11:18:10,APPY 200ML  ,   1.00,     12.00,     12.00
00167329,01/01/2014,11:18:29,COLGATE SENS,   1.00,     39.00,     39.00
00167330,01/01/2014,11:19:53,KAJU 50GMS  ,   1.00,     31.00,     31.00
00167330,01/01/2014,11:19:53,BADAM 50GM  ,   1.00,     37.00,     37.00
00167330,01/01/2014,11:19:53,HALDIRAM`S R,   1.00,    170.00,    170.00
00167331,01/01/2014,11:20:31,GARBAGE BAGS,   1.00,     54.00,     54.00
00167332,01/01/2014,11:20:49,MILK 500ML  ,  4.00,     24.00,    96.00
00167333,01/01/2014,11:20:57,MILK 500ML  ,   4.00,     19.00,     76.00
00167334,01/01/2014,11:23:08,MTR PAYASAM/,   1.00,     46.00,     46.00
00167334,01/01/2014,11:23:08,CARRY BAG   ,   1.00,      3.00,      3.00
00167334,01/01/2014,11:23:08,COCONUT 1P  ,   2.00,     17.00,     34.00
00167334,01/01/2014,11:23:08,MILK 500ML  ,   1.00,     19.00,     19.00
00167334,01/01/2014,11:23:08,DOSA RICE 1K,   1.00,     30.00,     30.00
00167334,01/01/2014,11:23:08,PRIYA PAPAD ,   1.00,     21.00,     21.00
00167334,01/01/2014,11:23:08,UDATH ROUND ,   1.00,     88.00,     88.00
00167334,01/01/2014,11:23:08,SAKTHI GHEE ,   1.00,     88.00,     88.00
00167334,01/01/2014,11:23:08,ACT II POPCO,   1.00,     20.00,     20.00
00167334,01/01/2014,11:23:08,QUAKER OATS ,   2.00,     10.00,     20.00
00167334,01/01/2014,11:23:08,BRITANNIA BU,   2.00,     13.00,     26.00
00167334,01/01/2014,11:23:08,VIM BAR 200G,   1.00,     14.00,     14.00
00167334,01/01/2014,11:23:08,DETTOL KETCH,   1.00,     24.00,     24.00
00167335,01/01/2014,11:23:42,MILK 500ML  ,   2.00,     19.00,     38.00
00167336,01/01/2014,11:26:10,APSARA NOND,   2.00,      3.00,      6.00
00167337,01/01/2014,11:27:35,ONIONS      ,   0.50,     25.00,     12.50
00167338,01/01/2014,11:28:16,DURACELL AAA,   2.00,     25.00,     50.00
00167338,01/01/2014,11:28:16,HERITAGE CUR,   2.00,     38.00,     76.00
00167338,01/01/2014,11:28:16,MILK 500ML  ,   3.00,     19.00,     57.00
00167339,01/01/2014,11:33:21,BRITANNIA BR,   1.00,     26.00,     26.00
00167339,01/01/2014,11:33:21,PAMPERS 4 LA,   2.00,    265.00,    530.00
00167339,01/01/2014,11:33:21,KISSAN TOM C,   1.00,     42.00,     42.00
00167339,01/01/2014,11:33:21,GOLD FINGERS,   1.00,     19.00,     19.00
00167339,01/01/2014,11:33:21,SUNFEAST SPE,   1.00,     10.00,     10.00
00167339,01/01/2014,11:33:21,WIPRO BABY S,   1.00,     37.00,     37.00
00167339,01/01/2014,11:33:21,WIPRO SILICO,   1.00,     27.00,     27.00
00167339,01/01/2014,11:33:21,PARLE COOKIE,   1.00,     20.00,     20.00
00167339,01/01/2014,11:33:21,CHALKPIECS B,   1.00,     12.00,     12.00
00167339,01/01/2014,11:33:21,GLITTER GEL ,   1.00,     50.00,     50.00
00167339,01/01/2014,11:33:21,VASELINE PET,   1.00,     35.00,     35.00
00167340,01/01/2014,11:34:09,BLACK HENNA ,   1.00,     75.00,     75.00
00167340,01/01/2014,11:34:09,FAIR & LOVEL,   1.00,     55.00,     55.00
00167340,01/01/2014,11:34:09,WHISPER CHOI,   3.00,     30.00,     90.00
00167340,01/01/2014,11:34:09,BADAM 100GM ,   1.00,     74.00,     74.00
00167340,01/01/2014,11:34:09,AMBICA DURBA,   1.00,     55.00,     55.00
00167341,01/01/2014,11:34:53,MILK 500ML  ,   1.00,     19.00,     19.00
00167342,01/01/2014,11:35:31,LIZOL FLOOR ,   1.00,     62.00,     62.00
00167343,01/01/2014,11:37:03,MILK 500ML  ,   2.00,     19.00,     38.00
00167343,01/01/2014,11:37:03,CADBURY DAIR,   1.00,      5.00,      5.00
00167343,01/01/2014,11:37:03,COCACOLA TI,   1.00,     25.00,     25.00
00167343,01/01/2014,11:37:03,BRU INSTANT ,   2.00,     88.00,    176.00
00167343,01/01/2014,11:37:03,BANANA CHIPS,   1.00,     25.00,     25.00
00167343,01/01/2014,11:37:03,KAMAL NAMKEE,   1.00,     17.00,     17.00
00167344,01/01/2014,11:38:00,BRITANNIA WH,   1.00,     26.00,     26.00
00167345,01/01/2014,11:38:19,EGG         ,  12.00,      4.50,     54.00
00167346,01/01/2014,11:39:07,CYCLE SANDAL,   1.00,     50.00,     50.00
00167346,01/01/2014,11:39:07,TATA TEA 500,   1.00,    174.00,    174.00
00167347,01/01/2014,11:40:58,COLGATE ACTI,   1.00,     17.00,     17.00
00167348,01/01/2014,11:41:37,KAMAL NAMKEE,   1.00,     15.00,     15.00
00167349,01/01/2014,11:41:52,SPRITE 500ML,   1.00,     35.00,     35.00
00167349,01/01/2014,11:41:52,BRITANNIA BU,   1.00,     13.00,     13.00
00167351,01/01/2014,11:43:58,MILK 500ML  ,   2.00,     19.00,     38.00
00167353,01/01/2014,11:45:26,KURNOOL RICE,   1.00,     46.00,     46.00
00167353,01/01/2014,11:45:26,MILK 500ML  ,   1.00,     19.00,     19.00
00167354,01/01/2014,11:45:58,SUNFEAST SPE,   1.00,     10.00,     10.00
00167355,01/01/2014,11:46:32,DAAWAT BASMA,   2.00,    160.00,    320.00
00167356,01/01/2014,11:47:00,BRITANNIA BR,   1.00,     26.00,     26.00
00167356,01/01/2014,11:47:00,IDLI RAVA NO,   1.00,     26.00,     26.00
00167357,01/01/2014,11:47:53,CADBURY DAIR,   1.00,     22.00,     22.00
00167357,01/01/2014,11:47:53,COLGATE 360 ,   1.00,     69.00,     69.00
00167357,01/01/2014,11:47:53,CADBURY 5 ST,   2.00,     10.00,     20.00
00167357,01/01/2014,11:47:53,AJAY TOOTHBR,   3.00,     32.00,     96.00
00167357,01/01/2014,11:47:53,CLOSE UP 80G,   1.00,     52.00,     52.00
00167357,01/01/2014,11:47:53,KARACHI BISC,   1.00,    120.00,    120.00
00167358,01/01/2014,11:49:15,GENERAL     ,   2.00,      5.00,     10.00
00167359,01/01/2014,11:49:40,MILK 500ML  ,   1.00,     19.00,     19.00
00167360,01/01/2014,11:54:26,FEAST FRUTTA,   1.00,     20.00,     20.00
00167360,01/01/2014,11:54:26,CORNETTO BUT,   2.00,     30.00,     60.00
00167360,01/01/2014,11:54:26,DAAWAT BASMA,   1.00,    150.00,    150.00
00167361,01/01/2014,11:54:58,CADBURY 5 ST,   1.00,      5.00,      5.00
00167361,01/01/2014,11:54:58,APPY 200ML  ,   1.00,     12.00,     12.00
00167362,01/01/2014,11:57:34,DAAWAT BASMA,   1.00,    140.00,    140.00
00167362,01/01/2014,11:57:34,SWARNA PACKE,   1.00,     71.00,     71.00
00167362,01/01/2014,11:57:34,DABUR GINGER,   1.00,     26.00,     26.00
00167362,01/01/2014,11:57:34,DABUR GINGER,   1.00,     36.00,     36.00
00167363,01/01/2014,11:57:59,PIM POM LOLL,   2.00,      3.00,      6.00
00167363,01/01/2014,11:57:59,DAIRY MILK  ,   2.00,      2.00,      4.00
00167364,01/01/2014,11:58:15,TATA SALT 1K,   1.00,     16.00,     16.00
00167365,01/01/2014,11:58:34,MILK 500ML  ,   1.00,     19.00,     19.00
00167366,01/01/2014,11:59:08,MILK 500ML  ,   4.00,     19.00,     76.00
00167366,01/01/2014,11:59:08,VIM DISHWASH,   1.00,     40.00,     40.00
00167366,01/01/2014,11:59:08,FELIX PERF F,   1.00,     65.00,     65.00
00167367,01/01/2014,12:00:17,BRITANNIA WH,   1.00,     26.00,     26.00
00167368,01/01/2014,12:02:22,FEAST CHOCOL,   1.00,     20.00,     20.00
00167368,01/01/2014,12:02:22,FEAST FRUIT ,   1.00,     30.00,     30.00
00167368,01/01/2014,12:02:22,PARTY PACK 7,   1.00,    179.00,    179.00
00167369,01/01/2014,12:03:15,NESTLE CHOTU,   4.00,      2.00,      8.00
00167369,01/01/2014,12:03:15,EVEREST DRY ,   1.00,     32.00,     32.00
00167370,01/01/2014,12:06:25,BOURNVILLE 3,   1.00,     30.00,     30.00
00167370,01/01/2014,12:06:25,B RAVA 1KG  ,   1.00,     38.00,     38.00
00167370,01/01/2014,12:06:25,KAMAL RICE P,   1.00,     25.00,     25.00
00167370,01/01/2014,12:06:25,TATA TEA 250,   1.00,     87.00,     87.00
00167370,01/01/2014,12:06:25,WAX CRAYONS ,   1.00,     45.00,     45.00
00167370,01/01/2014,12:06:25,PEDIASURE 90,   1.00,   1019.00,   1019.00
00167370,01/01/2014,12:06:25,CADBURY BOUR,   1.00,    178.00,    178.00
00167370,01/01/2014,12:06:25,BAMBINO MACR,   1.00,     16.00,     16.00
00167370,01/01/2014,12:06:25,CADBURY DAIR,   1.00,     22.00,     22.00
00167370,01/01/2014,12:06:25,DABUR CHYAWA,   1.00,     80.00,     80.00
00167370,01/01/2014,12:06:25,PUTANALU 200,   1.00,     16.00,     16.00
00167370,01/01/2014,12:06:25,ONIONS      ,   2.00,     25.00,     50.00
00167371,01/01/2014,12:06:51,NON FRUIT VI,   1.00,     32.00,     32.00
00167372,01/01/2014,12:07:40,RIN SOAP 180,   4.00,     10.00,     40.00
00167372,01/01/2014,12:07:40,MILK 500ML  ,   3.00,     19.00,     57.00
00167372,01/01/2014,12:07:40,HERITAGE CUR,   1.00,     38.00,     38.00
00167372,01/01/2014,12:07:40,BRU GOLD INS,   1.00,     55.00,     55.00
00167373,01/01/2014,12:08:38,EGG         ,  12.00,      4.50,     54.00
00167374,01/01/2014,12:09:42,HOMELITES MA,   1.00,      6.00,      6.00
00167374,01/01/2014,12:09:42,HOMELITES MA,   1.00,     10.00,     10.00
00167374,01/01/2014,12:09:42,BRITANNIA BR,   1.00,     26.00,     26.00
00167374,01/01/2014,12:09:42,HERITAGE CUR,   1.00,     38.00,     38.00
00167374,01/01/2014,12:09:42,KAMAL NAMKEE,   1.00,     22.00,     22.00
00167375,01/01/2014,12:11:19,BRITANNIA WH,   1.00,     26.00,     26.00
00167375,01/01/2014,12:11:19,MEDIKER 50ML,   1.00,     45.00,     45.00
00167376,01/01/2014,12:15:44,BAMBINO VARM,   1.00,     13.00,     13.00
00167376,01/01/2014,12:15:44,MILK 500ML  ,   4.00,     19.00,     76.00
00167377,01/01/2014,12:16:42,CADBURY DAIR,   1.00,     22.00,     22.00
00167378,01/01/2014,12:21:03,MILK 500ML  ,   4.00,     19.00,     76.00
00167378,01/01/2014,12:21:03,I D DOSA BAT,   3.00,     45.00,    135.00
00167379,01/01/2014,12:21:50,DETTOL 200ML,   1.00,     36.00,     36.00
00167379,01/01/2014,12:21:50,HERITAGE CUR,   2.00,     38.00,     76.00
00167379,01/01/2014,12:21:50,MILK 500ML  ,   2.00,     19.00,     38.00
00167380,01/01/2014,12:22:43,ORBIT CHEWIN,   1.00,      5.00,      5.00
00167380,01/01/2014,12:22:43,SPEARMINT CH,   1.00,     10.00,     10.00
00167380,01/01/2014,12:22:43,KAMAL RICE P,   1.00,     25.00,     25.00
00167381,01/01/2014,12:25:24,BRU INSTANT ,   3.00,     10.00,     30.00
00167381,01/01/2014,12:25:24,PUTANALU 500,   1.00,     38.00,     38.00
00167381,01/01/2014,12:25:24,MILK 500ML  ,   1.00,     19.00,     19.00
00167381,01/01/2014,12:25:24,CORNETTO CHO,   1.00,     40.00,     40.00
00167381,01/01/2014,12:25:24,CORNETTO BUT,   2.00,     30.00,     60.00
00167381,01/01/2014,12:25:24,MAAZA 200ML ,   1.00,     12.00,     12.00
00167382,01/01/2014,12:26:59,EGG         ,  12.00,      4.50,     54.00
00167382,01/01/2014,12:26:59,PIM POM LOLL,   2.00,      3.00,      6.00
00167382,01/01/2014,12:26:59,HERITAGE CUR,   1.00,     38.00,     38.00
00167382,01/01/2014,12:26:59,HERITAGE CUR,   1.00,     19.00,     19.00
00167383,01/01/2014,12:28:25,DAAWAT BASMA,   1.00,    140.00,    140.00
00167384,01/01/2014,12:31:34,EGG         ,   6.00,      4.50,     27.00
00167384,01/01/2014,12:31:34,CADBURY DAIR,   1.00,     35.00,     35.00
00167385,01/01/2014,12:31:41,TAMRIND 200G,   1.00,     22.00,     22.00
00167386,01/01/2014,12:31:50,WHISPER ULTR,   1.00,     80.00,     80.00
00167387,01/01/2014,12:32:22,HALDIRAM`S S,   1.00,     60.00,     60.00
00167387,01/01/2014,12:32:22,HALDIRAM`S 3,   1.00,     67.00,     67.00
00167388,01/01/2014,12:33:22,CHART PAPER ,   1.00,      5.00,      5.00
00167388,01/01/2014,12:33:22,NAILPAINT RE,   1.00,     18.00,     18.00
00167388,01/01/2014,12:33:22,VICKS INHALE,   1.00,     30.00,     30.00
00167389,01/01/2014,12:33:41,JOHNSON BABY,   1.00,     40.00,     40.00
00167390,01/01/2014,12:34:24,ONIONS      ,   1.00,     25.00,     25.00
00167391,01/01/2014,12:34:59,BRITANNIA MA,   1.00,     10.00,     10.00
00167391,01/01/2014,12:34:59,UNCLE CHIPS ,   1.00,     10.00,     10.00
00167391,01/01/2014,12:34:59,MAAZA 200ML ,   1.00,     12.00,     12.00
00167391,01/01/2014,12:34:59,BRITANNIA WH,   1.00,     26.00,     26.00
00167392,01/01/2014,12:35:13,PAV BUN 200G,   2.00,     15.00,     30.00
00167393,01/01/2014,12:36:44,BRITANNIA BR,   1.00,     26.00,     26.00
00167393,01/01/2014,12:36:44,GOOD DAY CHO,   1.00,     35.00,     35.00
00167393,01/01/2014,12:36:44,CLOSE UP 150,   1.00,     72.00,     72.00
00167393,01/01/2014,12:36:44,HALDIRAM`S S,   1.00,     60.00,     60.00
00167393,01/01/2014,12:36:44,NIPPO GOLD A,   4.00,     10.00,     40.00
00167393,01/01/2014,12:36:44,HERITAGE CUR,   2.00,     38.00,     76.00
00167394,01/01/2014,12:37:16,MILK 500ML  ,   3.00,     19.00,     57.00
00167394,01/01/2014,12:37:16,BRITANNIA WH,   1.00,     26.00,     26.00
00167394,01/01/2014,12:37:16,KINLEY SODA ,   2.00,     18.00,     36.00
00167395,01/01/2014,12:38:06,AIRTEL CARD , 222.00,      1.00,    222.00
00167395,01/01/2014,12:38:06,MTR PAV BHAJ,   1.00,     42.00,     42.00
00167396,01/01/2014,12:38:37,THUMSUP 2 LT,   1.00,     78.00,     78.00
00167397,01/01/2014,12:38:58,EGG         ,  12.00,      4.50,     54.00
00167397,01/01/2014,12:38:58,KINDER JOY 2,   1.00,     30.00,     30.00
00167398,01/01/2014,12:39:15,HERITAGE CUR,   1.00,     38.00,     38.00
00167399,01/01/2014,12:39:34,HERITAGE PAN,   1.00,     70.00,     70.00
00167400,01/01/2014,12:40:26,COCACOLA TI,   1.00,     25.00,     25.00
00167400,01/01/2014,12:40:26,HERITAGE CUR,   1.00,     38.00,     38.00
00167400,01/01/2014,12:40:26,KAJU 50GMS  ,   1.00,     31.00,     31.00
00167400,01/01/2014,12:40:26,DURGA GHEE 2,   1.00,     90.00,     90.00
00167401,01/01/2014,12:41:03,CARRY BAG   ,   1.00,      2.00,      2.00
00167401,01/01/2014,12:41:03,ONIONS      ,   2.00,     25.00,     50.00
00167402,01/01/2014,12:41:21,PRIYA PICKLE,   1.00,     12.00,     12.00
00167403,01/01/2014,12:41:46,HERITAGE CUR,   1.00,     19.00,     19.00
00167403,01/01/2014,12:41:46,PRIYA PICKLE,   1.00,     12.00,     12.00
00167404,01/01/2014,12:41:59,DAAWAT BASMA,   1.00,    140.00,    140.00
00167405,01/01/2014,12:43:24,DAIRY MILK  ,   1.00,      2.00,      2.00
00167405,01/01/2014,12:43:24,ORBIT CHEWIN,   1.00,      5.00,      5.00
00167405,01/01/2014,12:43:24,KAMAL NAMKEE,   1.00,     15.00,     15.00
00167405,01/01/2014,12:43:24,MILK 500ML  ,   2.00,     19.00,     38.00
00167406,01/01/2014,12:49:10,PIM POM LOLL,   3.00,      3.00,      9.00
