BillNo,Date,Time,Description,Quantity,Rate,Amount
171209,19/01/2014,10:12:27,MILK 500ML  ,4,24,96
171210,19/01/2014,10:14:08,PRIYA REF SU,1,98,98
171211,19/01/2014,10:14:33,MILK 500ML  ,2,19,38
171211,19/01/2014,10:14:33,C C DOSA BAT,1,51,51
171212,19/01/2014,10:15:12,TONGUE CLEAN,1,8,8
171212,19/01/2014,10:15:12,APSARA SHARP,1,5,5
171212,19/01/2014,10:15:12,AJAY TOOTHBR,1,32,32
171212,19/01/2014,10:15:12,DABUR RED TO,1,17,17
171212,19/01/2014,10:15:12,SENSODYNE BR,1,100,100
171213,19/01/2014,10:16:06,ONIONS      ,1,25,25
171213,19/01/2014,10:16:06,EGG         ,12,4.5,54
171213,19/01/2014,10:16:06,BRITANNIA MI,1,26,26
171214,19/01/2014,10:16:52,C C DOSA BAT,2,51,102
171215,19/01/2014,10:17:13,EGG         ,12,4.5,54
171215,19/01/2014,10:17:13,BRITANNIA MI,1,26,26
171216,19/01/2014,10:17:34,NESTLE FRESH,1,25,25
171217,19/01/2014,10:17:56,MILK 500ML  ,2,19,38
171217,19/01/2014,10:17:56,MAAZA 200ML ,1,12,12
171218,19/01/2014,10:18:34,NESCAFE SUNR,1,88,88
171219,19/01/2014,10:19:52,C C IDLY BAT,1,51,51
171220,19/01/2014,10:21:43,MILK 500ML  ,1,19,19
171221,19/01/2014,10:23:05,KURNOOL RICE,1,92,92
171221,19/01/2014,10:23:05,TATA SALT 1K,1,17,17
171221,19/01/2014,10:23:05,EVEREST HING,1,29,29
171221,19/01/2014,10:23:05,EVEREST CUMI,1,24,24
171222,19/01/2014,10:23:29,MILK 500ML  ,4,19,76
171223,19/01/2014,10:23:47,EGG         ,12,4.5,54
171224,19/01/2014,10:25:25,PARACHUTE CO,1,50,50
171225,19/01/2014,10:26:16,NESTLE FRESH,1,25,25
171225,19/01/2014,10:26:16,MILK 500ML  ,1,19,19
171226,19/01/2014,10:26:34,NESTLE FRESH,1,50,50
171226,19/01/2014,10:26:34,MILK 500ML  ,1,19,19
171227,19/01/2014,10:27:44,TONGUE CLEAN,1,4,4
171227,19/01/2014,10:27:44,MESWAK TOOTH,1,18,18
171227,19/01/2014,10:27:44,ORAL B CROSS,1,69,69
171227,19/01/2014,10:27:44,COLGATE MOUT,1,50,50
171227,19/01/2014,10:27:44,BRU INSTANT ,4,10,40
171227,19/01/2014,10:27:44,DETTOL HAND ,1,54,54
171227,19/01/2014,10:27:44,HEAD & SHOUL,1,69,69
171227,19/01/2014,10:27:44,GILLETTE FOA,1,58,58
171227,19/01/2014,10:27:44,COLGATE 100G,1,37,37
171227,19/01/2014,10:27:44,BRITANNIA MI,2,17,34
171227,19/01/2014,10:27:44,BRU INSTANT ,1,40,40
171228,19/01/2014,10:28:22,MILK 500ML  ,2,19,38
171229,19/01/2014,10:29:02,KINLEY WATER,1,10,10
171229,19/01/2014,10:29:02,BRITANNIA GO,1,10,10
171230,19/01/2014,10:29:17,BRU GREEN LA,1,150,150
171231,19/01/2014,10:30:13,HORLICKS 200,1,85,85
171232,19/01/2014,10:31:18,CADBURY ECLA,1,1,1
171232,19/01/2014,10:31:18,SPEARMINT CH,1,10,10
171232,19/01/2014,10:31:18,COLGATE ZIGZ,1,22,22
171232,19/01/2014,10:31:18,AJAY TOOTHBR,1,32,32
171233,19/01/2014,10:31:23,C C DOSA BAT,1,51,51
171234,19/01/2014,10:34:01,EGG         ,10,4.5,45
171234,19/01/2014,10:34:01,MAGGI PAZZTA,1,37,37
171234,19/01/2014,10:34:01,BRITANNIA WH,2,26,52
171235,19/01/2014,10:34:28,EGG         ,12,4.5,54
171235,19/01/2014,10:34:28,MILK 500ML  ,5,19,95
171236,19/01/2014,10:37:44,CADBURY 5 ST,3,10,30
171237,19/01/2014,10:38:28,MAAZA 200ML ,1,12,12
171238,19/01/2014,10:39:46,COMPLAN NATU,1,182,182
171238,19/01/2014,10:39:46,HORLICKS 200,1,85,85
171239,19/01/2014,10:41:20,EGG         ,6,4.5,27
171239,19/01/2014,10:41:20,I D DOSA BAT,1,45,45
171240,19/01/2014,10:44:56,EGG         ,12,4.5,54
171240,19/01/2014,10:44:56,AMUL CHEES 5,1,59,59
171240,19/01/2014,10:44:56,TOOR DALL 2K,1,168,168
171240,19/01/2014,10:44:56,NESTLE FRESH,1,50,50
171240,19/01/2014,10:44:56,MAGGI CUP NO,4,40,160
171240,19/01/2014,10:44:56,C C IDLY BAT,1,51,51
171240,19/01/2014,10:44:56,BRITANNIA SA,1,26,26
171241,19/01/2014,10:45:54,MILK 500ML  ,4,19,76
171241,19/01/2014,10:45:54,MILK 500ML  ,2,24,48
171241,19/01/2014,10:45:54,AASHIRVAAD C,1,17,17
171241,19/01/2014,10:45:54,AASHIRVAAD C,1,21,21
171241,19/01/2014,10:45:54,QUAKER OATME,1,37,37
171242,19/01/2014,10:46:03,CORNETTO  30,1,30,30
171243,19/01/2014,10:46:15,LAYS 30/   ,1,30,30
171244,19/01/2014,10:51:03,NESTLE FRESH,1,25,25
171244,19/01/2014,10:51:03,MILK 500ML  ,4,19,76
171245,19/01/2014,10:51:30,AASIRVAAD AT,1,44,44
171246,19/01/2014,10:51:55,KAMAL RICE P,1,25,25
171247,19/01/2014,10:55:24,AMUL CHEES 8,1,91,91
171248,19/01/2014,10:55:51,LIMCA 1.2 LT,1,50,50
171249,19/01/2014,10:56:04,BOOST 200G  ,1,85,85
171250,19/01/2014,10:57:21,CADBURY GEMS,1,35,35
171250,19/01/2014,10:57:21,PARACHUTE HO,1,95,95
171250,19/01/2014,10:57:21,BANJARA`S ME,1,45,45
171251,19/01/2014,11:01:25,CAMLIN GLUE ,1,15,15
171251,19/01/2014,11:01:25,SAFFOLA TAST,1,540,540
171251,19/01/2014,11:01:25,EGG         ,12,4.5,54
171251,19/01/2014,11:01:25,PIM POM LOLL,2,3,6
171251,19/01/2014,11:01:25,NESTLE MILKY,1,5,5
171251,19/01/2014,11:01:25,SUGAR 2KG   ,1,76,76
171251,19/01/2014,11:01:25,SURF EXCEL P,1,182,182
171251,19/01/2014,11:01:25,NESTLE FRESH,1,25,25
171251,19/01/2014,11:01:25,SENSODYNE 80,1,90,90
171251,19/01/2014,11:01:25,AASHIRVAAD S,1,240,240
171252,19/01/2014,11:02:39,TATA SALT 1K,1,17,17
171253,19/01/2014,11:03:16,CRANE BETELE,1,15,15
171253,19/01/2014,11:03:16,AASIRVAAD AT,1,44,44
171253,19/01/2014,11:03:16,HERITAGE CUR,1,38,38
171254,19/01/2014,11:04:51,HERITAGE DOO,1,70,70
171255,19/01/2014,11:05:57,EGG         ,6,4.5,27
171256,19/01/2014,11:08:12,MAGGI NOODLE,1,20,20
171256,19/01/2014,11:08:12,BRITANNIA BR,1,26,26
171257,19/01/2014,11:08:32,EGG         ,4,4.5,18
171258,19/01/2014,11:08:49,KAMAL JOWAR ,1,25,25
171259,19/01/2014,11:09:26,EGG         ,4,4.5,18
171259,19/01/2014,11:09:26,IDLI RAVA NO,1,26,26
171260,19/01/2014,11:10:11,GROUND NUT 5,1,53,53
171260,19/01/2014,11:10:11,TAMRIND 500G,1,49,49
171261,19/01/2014,11:13:16,BRITANNIA BR,1,26,26
171262,19/01/2014,11:14:11,MILK 500ML  ,4,19,76
171263,19/01/2014,11:15:19,FAIR & LOVEL,1,85,85
171264,19/01/2014,11:16:37,BRITANNIA GO,1,10,10
171264,19/01/2014,11:16:37,BRITANNIA MA,1,10,10
171264,19/01/2014,11:16:37,BRITANNIA BO,1,12,12
171264,19/01/2014,11:16:37,ACT II POPCO,2,10,20
171265,19/01/2014,11:17:41,SCOTCH BRITE,1,28,28
171265,19/01/2014,11:17:41,WHEEL GREEN ,1,22,22
171265,19/01/2014,11:17:41,TAMRIND 500G,1,49,49
171265,19/01/2014,11:17:41,SURF EXCEL A,1,224,224
171265,19/01/2014,11:17:41,SUNDROP HEAR,1,180,180
171266,19/01/2014,11:21:00,CADBURY GEMS,2,5,10
171267,19/01/2014,11:22:27,BRITANNIA BO,1,12,12
171267,19/01/2014,11:22:27,BRITANNIA NU,1,15,15
171267,19/01/2014,11:22:27,MAAZA 200ML ,3,12,36
171268,19/01/2014,11:25:00,KURNOOL RICE,1,1150,1150
171268,19/01/2014,11:25:00,RAJA`S COCON,1,20,20
171268,19/01/2014,11:25:00,CORNETTO CHO,2,40,80
171268,19/01/2014,11:25:00,CORNETTO BUT,3,30,90
171268,19/01/2014,11:25:00,FEAST FRUIT ,1,30,30
171268,19/01/2014,11:25:00,I D DOSA BAT,1,45,45
171268,19/01/2014,11:25:00,COPRA BLACK ,1,14,14
171268,19/01/2014,11:25:00,HERITAGE CUR,1,38,38
171268,19/01/2014,11:25:00,EVEREST CHIC,1,57,57
171268,19/01/2014,11:25:00,EVEREST HING,1,53,53
171268,19/01/2014,11:25:00,DABUR GINGER,1,36,36
171268,19/01/2014,11:25:00,MILK 500ML  ,1,19,19
171268,19/01/2014,11:25:00,DURGA GHEE 2,1,90,90
171269,19/01/2014,11:25:30,EVEREST TIKH,1,24,24
171270,19/01/2014,11:26:36,KURNOOL RICE,1,230,230
171270,19/01/2014,11:26:36,QUAKER OATS ,1,10,10
171270,19/01/2014,11:26:36,SAFFOLA OATS,3,15,45
171271,19/01/2014,11:27:09,LAVANGAM 20G,1,32,32
171272,19/01/2014,11:27:40,CADBURY ECLA,2,1,2
171272,19/01/2014,11:27:40,SAKA BLEACH ,1,38,38
171273,19/01/2014,11:28:12,KLINOL ACID ,1,30,30
171273,19/01/2014,11:28:12,DETTOL KETCH,1,24,24
171273,19/01/2014,11:28:12,DOMEX THICK ,1,63,63
171273,19/01/2014,11:28:12,ALL OUT REFI,1,56,56
171273,19/01/2014,11:28:12,RIN SUPEME 1,1,10,10
171273,19/01/2014,11:28:12,CLOTH CLIPS ,1,39,39
171273,19/01/2014,11:28:12,FREEDOM SUNF,1,98,98
171274,19/01/2014,11:29:03,MILK 500ML  ,3,19,57
171275,19/01/2014,11:29:37,HERITAGE CUR,2,38,76
171276,19/01/2014,11:29:54,BRITANNIA 5 ,1,50,50
171276,19/01/2014,11:29:54,BROWN RICE 1,2,55,110
171277,19/01/2014,11:30:46,FEVI STICK  ,1,12,12
171277,19/01/2014,11:30:46,APSARA NOND,1,3,3
171277,19/01/2014,11:30:46,COLGATE VISI,1,43,43
171277,19/01/2014,11:30:46,PEPSODENT 15,1,89,89
171278,19/01/2014,11:31:34,VIJAYA SUNFL,1,87,87
171279,19/01/2014,11:32:13,MILK 500ML  ,2,19,38
171280,19/01/2014,11:32:44,MILK 500ML  ,5,19,95
171281,19/01/2014,11:33:19,AASHIRVAAD C,1,17,17
171282,19/01/2014,11:33:29,MAGGI TOMATO,1,40,40
171282,19/01/2014,11:33:29,BRITANNIA SA,1,26,26
171283,19/01/2014,11:34:39,IDEA CARD 1/,50,1,50
171284,19/01/2014,11:35:14,SPEARMINT CH,1,10,10
171285,19/01/2014,11:38:49,FEVI KWIK   ,2,5,10
171285,19/01/2014,11:38:49,MAGGI PAZZTA,2,37,74
171285,19/01/2014,11:38:49,BAMBINO MACR,1,16,16
171286,19/01/2014,11:39:17,ELITE CAKE 1,1,30,30
171286,19/01/2014,11:39:17,EGG         ,12,4.5,54
171286,19/01/2014,11:39:17,HERITAGE CUR,1,19,19
171287,19/01/2014,11:41:35,KINDER JOY 2,1,35,35
171287,19/01/2014,11:41:35,CADBURY DAIR,1,55,55
171287,19/01/2014,11:41:35,HERITAGE CUR,1,19,19
171287,19/01/2014,11:41:35,EGG         ,6,4.5,27
171288,19/01/2014,11:42:37,HERITAGE CUR,2,38,76
171289,19/01/2014,11:43:41,DOVE SHAMPOO,15,3,45
171290,19/01/2014,11:48:00,CADBURY ECLA,5,1,5
171290,19/01/2014,11:48:00,RIN SUPEME 1,2,10,20
171291,19/01/2014,11:54:08,MILK 500ML  ,1,19,19
171291,19/01/2014,11:54:08,AASHIRVAAD C,1,34,34
171292,19/01/2014,11:55:31,KELLOGG`S HO,1,117,117
171293,19/01/2014,11:55:49,REVIVE LIQUI,1,90,90
171294,19/01/2014,11:56:18,CADBURY ECLA,1,1,1
171294,19/01/2014,11:56:18,NESTLE CHOTU,2,2,4
171294,19/01/2014,11:56:18,HALDIRAM`S 8,2,10,20
171295,19/01/2014,11:56:45,KURKURE 10/,1,10,10
171295,19/01/2014,11:56:45,ORANGE KHAT ,1,10,10
171296,19/01/2014,11:57:11,MILK 500ML  ,1,19,19
171297,19/01/2014,11:57:30,NYLON ROPE 1,1,45,45
171298,19/01/2014,11:58:18,HERITAGE CUR,1,19,19
171299,19/01/2014,12:01:40,HERITAGE CUR,1,38,38
171299,19/01/2014,12:01:40,DURGA GHEE 5,1,220,220
171299,19/01/2014,12:01:40,MILK 500ML  ,4,19,76
171300,19/01/2014,12:02:21,PARK AVENUE ,1,40,40
171300,19/01/2014,12:02:21,PRIYA RICE R,2,88,176
171300,19/01/2014,12:02:21,MAAZA 200ML ,1,12,12
171300,19/01/2014,12:02:21,HORLICKS 200,1,90,90
171301,19/01/2014,12:03:03,MILK 500ML  ,2,19,38
171301,19/01/2014,12:03:03,HERITAGE CUR,1,38,38
171302,19/01/2014,12:06:52,HERITAGE CUR,1,19,19
171303,19/01/2014,12:12:05,FEAST FRUTTA,2,20,40
171304,19/01/2014,12:13:11,MINUTE MAID ,1,25,25
171304,19/01/2014,12:13:11,KAMAL NAMKEE,6,17,102
171304,19/01/2014,12:13:11,MTR PAPAD PL,1,25,25
171305,19/01/2014,12:13:51,VASELINE BOD,1,60,60
171305,19/01/2014,12:13:51,PONDS COLD C,1,35,35
171306,19/01/2014,12:17:04,SUNFEAST MAR,1,15,15
171306,19/01/2014,12:17:04,OREO BISKUIT,1,27,27
171307,19/01/2014,12:20:29,ONIONS      ,1,25,25
171307,19/01/2014,12:20:29,HERITAGE CUR,1,19,19
171307,19/01/2014,12:20:29,SPRITE 1.2 L,1,50,50
171307,19/01/2014,12:20:29,MILK 500ML  ,1,19,19
171307,19/01/2014,12:20:29,KAMAL BARIK ,1,14,14
171307,19/01/2014,12:20:29,JEERA 200G  ,1,50,50
171307,19/01/2014,12:20:29,RAI SMALL 20,1,24,24
171308,19/01/2014,12:21:21,HALDIRAM`S 8,2,10,20
171309,19/01/2014,12:23:55,LAYS 20/   ,4,20,80
171309,19/01/2014,12:23:55,BRITANNIA SA,1,26,26
171309,19/01/2014,12:23:55,BRITANNIA WH,1,26,26
171310,19/01/2014,12:24:23,SPEARMINT CH,1,10,10
171310,19/01/2014,12:24:23,PRIYA BIRYAN,1,26,26
171310,19/01/2014,12:24:23,DALCHANI 20G,1,6,6
171310,19/01/2014,12:24:23,BIRYANI LEAF,1,8,8
171311,19/01/2014,12:25:25,MAAZA 500+10,1,35,35
171311,19/01/2014,12:25:25,BRITANNIA MI,1,26,26
171312,19/01/2014,12:26:03,AASIRVAAD AT,2,44,88
171313,19/01/2014,12:29:15,EGG         ,12,4.5,54
171313,19/01/2014,12:29:15,RAJAS GARBAG,1,88,88
171313,19/01/2014,12:29:15,STAYFREE SEC,1,33,33
171313,19/01/2014,12:29:15,WHISPER CHOI,1,30,30
171313,19/01/2014,12:29:15,EVEREST SHAH,1,24,24
171313,19/01/2014,12:29:15,TAMRIND 500G,1,49,49
171313,19/01/2014,12:29:15,CHINESE NOOD,1,55,55
171313,19/01/2014,12:29:15,KITCHEN CLOT,2,10,20
171313,19/01/2014,12:29:15,KAMAL CAKE 1,1,24,24
171313,19/01/2014,12:29:15,CLOTH CLIPS ,1,38,38
171313,19/01/2014,12:29:15,CLIPS 12 NOS,1,42,42
171313,19/01/2014,12:29:15,CADBURY DAIR,2,10,20
171313,19/01/2014,12:29:15,AASHIRVAAD S,1,240,240
171314,19/01/2014,12:30:33,PARLE HIDE &,1,10,10
171314,19/01/2014,12:30:33,HERITAGE DOO,1,70,70
171314,19/01/2014,12:30:33,ELITE CAKE 1,1,30,30
171314,19/01/2014,12:30:33,HALDIRAM`S 8,2,10,20
171315,19/01/2014,12:31:00,999 COLORS  ,1,5,5
171316,19/01/2014,12:32:26,NESTLE MILKY,3,5,15
171316,19/01/2014,12:32:26,BOOMER      ,2,6,12
171316,19/01/2014,12:32:26,ORBIT CHEWIN,6,5,30
171316,19/01/2014,12:32:26,CADBURY GEMS,1,35,35
171317,19/01/2014,12:34:00,DABUR VATIKA,1,120,120
171317,19/01/2014,12:34:00,BADAM 100GM ,1,74,74
171317,19/01/2014,12:34:00,SUGAR 1KG   ,1,38,38
171317,19/01/2014,12:34:00,NESTLE FRESH,2,25,50
171317,19/01/2014,12:34:00,DAAWAT BASMA,1,150,150
171317,19/01/2014,12:34:00,FEAST FRUTTA,1,20,20
171317,19/01/2014,12:34:00,FEAST FRUTTA,1,20,20
171317,19/01/2014,12:34:00,KINLEY WATER,1,30,30
171318,19/01/2014,12:34:21,MILK 500ML  ,2,19,38
171319,19/01/2014,12:35:18,MILK 500ML  ,1,19,19
171319,19/01/2014,12:35:18,BRITANNIA BR,1,26,26
171319,19/01/2014,12:35:18,BADAM FLAVOU,1,25,25
171319,19/01/2014,12:35:18,BOOST 200G J,1,90,90
171319,19/01/2014,12:35:18,HERITAGE CUR,1,38,38
171319,19/01/2014,12:35:18,MAGGI MASALA,1,20,20
171320,19/01/2014,12:36:53,EGG         ,6,4.5,27
171320,19/01/2014,12:36:53,DECOR CONTAI,1,600,600
171320,19/01/2014,12:36:53,PAMPERS 4 LA,1,535,535
171320,19/01/2014,12:36:53,RIN SUPEME 1,4,10,40
171320,19/01/2014,12:36:53,VIM BAR 200G,1,10,10
171321,19/01/2014,12:38:55,BADAM FLAVOU,1,25,25
171321,19/01/2014,12:38:55,BRITANNIA BO,1,12,12
171321,19/01/2014,12:38:55,CINTHOL FRES,1,65,65
171321,19/01/2014,12:38:55,NIPPO GOLD A,2,10,20
171321,19/01/2014,12:38:55,ORAL B CROSS,1,79,79
171321,19/01/2014,12:38:55,BRITANNIA WH,1,26,26
171322,19/01/2014,12:39:07,NIPPO GOLD A,6,10,60
171323,19/01/2014,12:39:43,MILK 500ML  ,1,19,19
171323,19/01/2014,12:39:43,AASIRVAAD AT,1,44,44
171323,19/01/2014,12:39:43,RATNA TIL CH,1,22,22
171324,19/01/2014,12:41:45,BULL BRAND C,1,9,9
171324,19/01/2014,12:41:45,THUMSUP 500M,1,35,35
171324,19/01/2014,12:41:45,AASHIRVAAD M,1,245,245
171324,19/01/2014,12:41:45,AGARBATHI   ,1,75,75
171324,19/01/2014,12:41:45,NIRMA SALT 1,1,10,10
171324,19/01/2014,12:41:45,JEERA 200G  ,1,50,50
171324,19/01/2014,12:41:45,DHANIYA 100G,1,16,16
171324,19/01/2014,12:41:45,MIKE BROOM  ,1,60,60
171325,19/01/2014,12:42:06,ORBIT CHEWIN,1,5,5
171325,19/01/2014,12:42:06,BALL PEN    ,3,5,15
171325,19/01/2014,12:42:06,CADBURY 5 ST,1,10,10
171326,19/01/2014,12:44:10,CADBURY ECLA,6,1,6
171326,19/01/2014,12:44:10,SNICKERS SIN,1,15,15
171326,19/01/2014,12:44:10,HERITAGE CUR,1,19,19
171327,19/01/2014,12:47:30,CADBURY ECLA,3,1,3
171327,19/01/2014,12:47:30,MILK 500ML  ,3,19,57
171328,19/01/2014,12:48:29,ONIONS      ,0.5,25,12.5
171328,19/01/2014,12:48:29,TIDE DETERGE,1,28,28
171328,19/01/2014,12:48:29,BRITANNIA WH,1,26,26
171329,19/01/2014,12:52:08,CADBURY 5 ST,1,5,5
171329,19/01/2014,12:52:08,EGG         ,10,4.5,45
171330,19/01/2014,12:52:35,EGG         ,11,4.5,49.5
171331,19/01/2014,12:56:55,CADBURY GEMS,1,5,5
171331,19/01/2014,12:56:55,BADAM FLAVOU,1,25,25
171331,19/01/2014,12:56:55,FEAST FRUTTA,1,20,20
171331,19/01/2014,12:56:55,LAYS 20/   ,1,20,20
171331,19/01/2014,12:56:55,LAYS 10/   ,1,10,10
171332,19/01/2014,12:58:34,PRIYA GINGER,1,20,20
171333,19/01/2014,13:02:36,CELLO PEN 10,1,10,10
171333,19/01/2014,13:02:36,HERITAGE CUR,1,38,38
171334,19/01/2014,13:03:04,HERITAGE CUR,1,38,38
171335,19/01/2014,13:03:54,EGG         ,12,4.5,54
171335,19/01/2014,13:03:54,DAAWAT BASMA,1,165,165
171335,19/01/2014,13:03:54,COPRA POWDER,1,29,29
171336,19/01/2014,13:05:58,EGG         ,13,4.5,58.5
171336,19/01/2014,13:05:58,ELITE CAKE 1,1,30,30
171336,19/01/2014,13:05:58,FREEDOM SUNF,1,98,98
171336,19/01/2014,13:05:58,PEARS125G   ,1,54,54
171336,19/01/2014,13:05:58,RAI BIG 100G,1,12,12
171336,19/01/2014,13:05:58,MENTHI 100GM,1,7,7
171336,19/01/2014,13:05:58,AASHIRVAAD T,1,21,21
171336,19/01/2014,13:05:58,CADBURY BOUR,1,178,178
171336,19/01/2014,13:05:58,OREO BISCUIT,1,15,15
171336,19/01/2014,13:05:58,SUGAR 1KG   ,1,38,38
171336,19/01/2014,13:05:58,PRILL BAR 20,1,34,34
171336,19/01/2014,13:05:58,CADBURY GEMS,1,15,15
171336,19/01/2014,13:05:58,BRITANNIA MI,1,26,26
171336,19/01/2014,13:05:58,BRITANNIA MI,2,10,20
171336,19/01/2014,13:05:58,COMFORT FABR,1,44,44
171337,19/01/2014,13:08:19,EGG         ,6,4.5,27
171337,19/01/2014,13:08:19,FANTA 400ML ,1,22,22
171337,19/01/2014,13:08:19,LAYS 20/   ,1,20,20
171337,19/01/2014,13:08:19,TIL NYLON(OR),2,32,64
171337,19/01/2014,13:08:19,TIL WHITE OR,1,27,27
171337,19/01/2014,13:08:19,NESTLE FRESH,1,25,25
171337,19/01/2014,13:08:19,MAIDA 200GM ,2,10,20
171337,19/01/2014,13:08:19,KARACHI BISC,1,40,40
171338,19/01/2014,13:23:58,HALDIRAM`S 8,1,10,10
171338,19/01/2014,13:23:58,GOOD DAY CAS,1,15,15
171339,19/01/2014,13:24:16,LAYS 20/   ,1,20,20
171339,19/01/2014,13:24:16,OREO BISKUIT,1,20,20
171340,19/01/2014,13:25:44,MILK 500ML  ,5,19,95
171341,19/01/2014,13:26:55,MAAZA 200ML ,1,12,12
171341,19/01/2014,13:26:55,MILK 500ML  ,1,19,19
171341,19/01/2014,13:26:55,KINLEY WATER,1,10,10
171342,19/01/2014,13:28:14,MILK 500ML  ,1,19,19
171342,19/01/2014,13:28:14,EVEREST TURM,1,40,40
171342,19/01/2014,13:28:14,JEERA 100G  ,1,25,25
171342,19/01/2014,13:28:14,TAMRIND 200G,1,22,22
171342,19/01/2014,13:28:14,JOHNSON BABY,1,80,80
171342,19/01/2014,13:28:14,AMUL PURE GH,1,360,360
171343,19/01/2014,13:29:08,HALDIRAM`S 8,1,10,10
171343,19/01/2014,13:29:08,HALDIRAM`S C,1,10,10
171344,19/01/2014,13:52:37,FANTA 400ML ,1,22,22
171344,19/01/2014,13:52:37,CADBURY GEMS,1,35,35
171345,19/01/2014,13:53:19,KINLEY WATER,2,20,40
171346,19/01/2014,13:53:56,HERITAGE CUR,1,38,38
171346,19/01/2014,13:53:56,LAYS 20/   ,1,20,20
171347,19/01/2014,13:55:12,CADBURY ECLA,1,1,1
171347,19/01/2014,13:55:12,HERITAGE CUR,1,19,19
171348,19/01/2014,14:05:34,DAIRY MILK  ,2,10,20
171348,19/01/2014,14:05:34,BADAM FLAVOU,1,25,25
171348,19/01/2014,14:05:34,HERITAGE CUR,1,38,38
171349,19/01/2014,14:12:57,MILK 500ML  ,1,19,19
171350,19/01/2014,14:13:52,THUMS UP 1.2,1,50,50
171350,19/01/2014,14:13:52,HERITAGE CUR,1,38,38
171351,19/01/2014,14:18:33,EGG         ,12,4.5,54
171351,19/01/2014,14:18:33,KITCHEN CLOT,3,10,30
171351,19/01/2014,14:18:33,WIPRO BULB 1,1,16,16
171351,19/01/2014,14:18:33,COLGATE MAX ,1,78,78
171351,19/01/2014,14:18:33,PREMIER TOIL,1,40,40
171351,19/01/2014,14:18:33,AMUL CHEES 1,1,102,102
171351,19/01/2014,14:18:33,AMUL BUTTER ,1,34,34
171351,19/01/2014,14:18:33,FEAST CHOCOL,1,20,20
171351,19/01/2014,14:18:33,LAYS 20/   ,1,20,20
171352,19/01/2014,14:20:25,EGG         ,6,4.5,27
171352,19/01/2014,14:20:25,DETTOL HAND ,1,54,54
171353,19/01/2014,14:25:31,COCACOLA 60,1,35,35
171354,19/01/2014,14:28:25,DAIRY MILK  ,1,10,10
171354,19/01/2014,14:28:25,PIM POM LOLL,2,3,6
171354,19/01/2014,14:28:25,LAKME NAIL C,1,65,65
171355,19/01/2014,14:33:15,UDATH DALL 2,1,18,18
171355,19/01/2014,14:33:15,CHANA DALL 2,1,13,13
171355,19/01/2014,14:33:15,BRITANNIA 5 ,2,25,50
171355,19/01/2014,14:33:15,MINUTE MAID ,1,27,27
171355,19/01/2014,14:33:15,MINUTE MAID ,1,25,25
171355,19/01/2014,14:33:15,MINUTE MAID ,1,22,22
171355,19/01/2014,14:33:15,COCACOLA 1.,1,50,50
171355,19/01/2014,14:33:15,PARLE G 250G,1,10,10
171355,19/01/2014,14:33:15,HALDIRAM`S S,1,115,115
171356,19/01/2014,14:33:39,MILK 500ML  ,1,19,19
171357,19/01/2014,16:28:22,KARACHI BISC,2,140,280
171357,19/01/2014,16:28:22,PONDS SANDAL,1,30,30
171357,19/01/2014,16:28:22,GIRIJAN HONE,1,245,245
171357,19/01/2014,16:28:22,BAMBINO MACR,1,16,16
171357,19/01/2014,16:28:22,AMBICA BABAH,1,44,44
171357,19/01/2014,16:28:22,TAMRIND 200G,1,22,22
171357,19/01/2014,16:28:22,THREE MANGO ,1,60,60
171358,19/01/2014,16:38:42,LOREAL ELVIV,1,135,135
171358,19/01/2014,16:38:42,NESTLE MILKY,2,10,20
171358,19/01/2014,16:38:42,COCACOLA TI,1,25,25
171358,19/01/2014,16:38:42,RED BULL ENE,1,95,95
171359,19/01/2014,16:40:46,DAIRY MILK  ,1,2,2
171359,19/01/2014,16:40:46,DABUR RED TO,1,17,17
171359,19/01/2014,16:40:46,DARK FANTASY,1,30,30
171359,19/01/2014,16:40:46,MAGGI PAZZTA,1,20,20
171359,19/01/2014,16:40:46,AMUL CHEES 8,1,91,91
171359,19/01/2014,16:40:46,PARK AVENUE ,1,40,40
171360,19/01/2014,16:42:36,CADBURY GEMS,1,35,35
171361,19/01/2014,16:45:18,MEDIKER 50ML,1,45,45
171361,19/01/2014,16:45:18,CLINIC PLUS ,1,99,99
171362,19/01/2014,16:48:53,KINLEY WATER,1,20,20
171363,19/01/2014,16:49:59,RIN SOAP 180,3,10,30
171363,19/01/2014,16:49:59,KAMAL BUTTER,1,20,20
171363,19/01/2014,16:49:59,HALDIRAM`S 8,1,10,10
171363,19/01/2014,16:49:59,BAMBINO VARM,1,29,29
171363,19/01/2014,16:49:59,KAMAL PENI 2,1,38,38
171364,19/01/2014,16:52:11,MILK 500ML  ,2,19,38
171365,19/01/2014,16:56:53,ACT II POPCO,1,20,20
171365,19/01/2014,16:56:53,BRITANNIA MI,1,26,26
171365,19/01/2014,16:56:53,I D DIAMIND ,1,30,30
171366,19/01/2014,16:58:25,CORNETTO CHO,3,45,135
171367,19/01/2014,16:59:30,MILK 500ML  ,1,19,19
171367,19/01/2014,16:59:30,EGG         ,6,4.5,27
171368,19/01/2014,17:00:09,MILK 500ML  ,1,19,19
171369,19/01/2014,17:00:21,BRITANNIA WH,1,26,26
171370,19/01/2014,17:11:42,HALDIRAM`S M,2,40,80
171370,19/01/2014,17:11:42,HALDIRAM`S 3,1,67,67
171371,19/01/2014,17:18:05,CLOTH CLIPS ,1,39,39
