BillNo,Date,Time,Description,Quantity,Rate,Amount
182056,1/3/2014,20:33:46,CARRY BAG   ,1,2,2
182056,1/3/2014,20:33:46,ONIONS      ,1.5,15,22.5
182057,1/3/2014,20:39:01,PRIYA REF SU,1,86,86
182057,1/3/2014,20:39:01,HERITAGE CUR,1,40,40
182057,1/3/2014,20:39:01,NESTLE ALPIN,1,25,25
182057,1/3/2014,20:39:01,I D DOSA BAT,1,45,45
182057,1/3/2014,20:39:01,FABERCASTEL,1,5,5
182058,1/3/2014,20:40:29,COCACOLA 60,1,35,35
182058,1/3/2014,20:40:29,SPRITE 500ML,1,35,35
182058,1/3/2014,20:40:29,KINLEY SODA ,1,28,28
182059,1/3/2014,20:42:21,BRITANNIA BO,2,12,24
182060,1/3/2014,20:46:54,APSARA PENCI,10,5,50
182061,1/3/2014,20:47:30,SUNFEAST MAR,1,10,10
182061,1/3/2014,20:47:30,VAMU 50G    ,1,13,13
182061,1/3/2014,20:47:30,YIPPEE NOODL,2,10,20
182061,1/3/2014,20:47:30,RATNA CHIKKY,1,20,20
182062,1/3/2014,20:49:25,COCACOLA TI,1,25,25
182062,1/3/2014,20:49:25,HERITAGE CUR,1,40,40
182062,1/3/2014,20:49:25,STAYFREE SEC,2,33,66
182062,1/3/2014,20:49:25,MILK 500ML  ,1,20,20
182063,1/3/2014,20:50:02,BRITANNIA NU,1,15,15
182064,1/3/2014,20:51:29,KINLEY SODA ,1,18,18
182064,1/3/2014,20:51:29,PEARS 125G*3,1,156,156
182064,1/3/2014,20:51:29,HEAD & SHOUL,1,254,254
182065,1/3/2014,20:52:07,TAMRIND 200G,1,22,22
182066,1/3/2014,20:53:16,CADBURY DAIR,2,5,10
182066,1/3/2014,20:53:16,BULL BRAND C,2,12,24
182066,1/3/2014,20:53:16,TAMRIND 500G,1,49,49
182067,1/3/2014,9:07:36,WHEEL GREEN ,1,22,22
182068,1/3/2014,9:11:05,DABUR GINGER,1,36,36
182068,1/3/2014,9:11:05,PARLE HIDE &,1,10,10
182068,1/3/2014,9:11:05,KURKURE 20/,1,20,20
182069,1/3/2014,9:16:19,EVEREST SAMB,1,26,26
182070,1/3/2014,9:18:59,CADBURY ECLA,4,1,4
182070,1/3/2014,9:18:59,VIM BAR 265G,1,16,16
182071,1/3/2014,9:20:34,IDLI RAVA NO,1,26,26
182071,1/3/2014,9:20:34,PARACHUTE CO,1,50,50
182071,1/3/2014,9:20:34,CADBURY GEMS,1,35,35
182071,1/3/2014,9:20:34,MILK 500ML  ,4,21,84
182071,1/3/2014,9:20:34,HERITAGE CUR,1,20,20
182071,1/3/2014,9:20:34,EGG         ,6,4,24
182072,1/3/2014,9:21:40,MILK 500ML  ,2,20,40
182073,1/3/2014,9:24:30,VISAKHA DAIR,1,42,42
182074,1/3/2014,9:26:05,BRITANNIA WH,1,26,26
182074,1/3/2014,9:26:05,MILK 500ML  ,4,21,84
182075,1/3/2014,9:26:18,MILK 500ML  ,1,21,21
182076,1/3/2014,9:27:06,IDEA CARD 1/,100,1,100
182077,1/3/2014,9:29:01,CARRY BAG   ,1,2,2
182077,1/3/2014,9:29:01,COCONUT 1P  ,1,16,16
182077,1/3/2014,9:29:01,PAN CAKE MIX,1,175,175
182077,1/3/2014,9:29:01,I D DOSA BAT,1,45,45
182078,1/3/2014,9:29:22,MILK 500ML  ,1,21,21
182078,1/3/2014,9:29:22,HERITAGE CUR,1,20,20
182079,1/3/2014,9:29:55,EGG         ,12,4,48
182080,1/3/2014,9:30:10,QUAKER OATME,1,39,39
182081,1/3/2014,9:31:10,NESTLE MILKY,1,10,10
182081,1/3/2014,9:31:10,POOJA GINGEL,1,93,93
182081,1/3/2014,9:31:10,BRU INSTANT ,1,10,10
182081,1/3/2014,9:31:10,DABUR RED TO,1,17,17
182081,1/3/2014,9:31:10,FREEDOM SUNF,1,88,88
182081,1/3/2014,9:31:10,LAYS 10/   ,1,10,10
182082,1/3/2014,9:31:48,HUGGIES DRY ,1,499,499
182083,1/3/2014,9:32:40,MILK 500ML  ,3,21,63
182084,1/3/2014,9:34:06,CARRY BAG   ,1,3,3
182084,1/3/2014,9:34:06,THUMS UP TIN,2,25,50
182084,1/3/2014,9:34:06,GATORADE 500,1,35,35
182084,1/3/2014,9:34:06,LIMCA 600ML ,1,35,35
182084,1/3/2014,9:34:06,TROPICANA AP,1,99,99
182084,1/3/2014,9:34:06,DABUR TOMATO,2,20,40
182084,1/3/2014,9:34:06,PREMIER FACE,2,65,130
182084,1/3/2014,9:34:06,KISSAN MIXED,1,48,48
182084,1/3/2014,9:34:06,KINLEY WATER,1,10,10
182085,1/3/2014,9:37:17,BRITANNIA WH,1,26,26
182085,1/3/2014,9:37:17,HERITAGE CUR,1,40,40
182086,1/3/2014,9:41:30,GILLETTE MAC,1,489,489
182086,1/3/2014,9:41:30,GILLETTE VEC,1,85,85
182086,1/3/2014,9:41:30,GILLETTE FUS,1,649,649
182087,1/3/2014,9:41:52,MILK 500ML  ,1,21,21
182088,1/3/2014,9:42:17,CADBURY GEMS,1,20,20
182089,1/3/2014,9:43:41,GILLETTE FOA,1,199,199
182090,1/3/2014,9:44:28,CARRY BAG   ,1,2,2
182090,1/3/2014,9:44:28,COCONUT 1P  ,1,16,16
182091,1/3/2014,9:45:03,CADBURY DAIR,1,10,10
182092,1/3/2014,9:45:33,BRITANNIA MI,1,26,26
182092,1/3/2014,9:45:33,BRITANNIA BR,1,26,26
182093,1/3/2014,9:46:42,TIL BLACK 20,1,56,56
182094,1/3/2014,9:50:44,SABENA 1KG  ,1,22,22
182095,1/3/2014,9:53:17,CADBURY PERK,1,10,10
182096,1/3/2014,9:53:50,HERITAGE CUR,2,20,40
182096,1/3/2014,9:53:50,MILK 500ML  ,1,21,21
182097,1/3/2014,9:59:57,PRIYA RICE R,1,87,87
182098,1/3/2014,10:00:23,LAYS 20/   ,1,20,20
182099,1/3/2014,10:02:18,BULL BRAND C,1,12,12
182099,1/3/2014,10:02:18,MOONG DALL 5,2,48,96
182099,1/3/2014,10:02:18,HERITAGE CUR,1,20,20
182099,1/3/2014,10:02:18,MILK 500ML  ,4,21,84
182100,1/3/2014,10:02:35,CADBURY 5 ST,1,5,5
182100,1/3/2014,10:02:35,SPRITE 500ML,1,35,35
182101,1/3/2014,10:03:10,OREO BISKUIT,2,20,40
182101,1/3/2014,10:03:10,EGG         ,7,4,28
182102,1/3/2014,10:03:30,KURNOOL RICE,2,240,480
182103,1/3/2014,10:03:46,MILK 500ML  ,4,21,84
182104,1/3/2014,10:04:30,COCONUT 1P  ,1,16,16
182104,1/3/2014,10:04:30,TOOR DALL 50,1,42,42
182105,1/3/2014,10:05:08,MAIDA 500GM ,1,19,19
182106,1/3/2014,10:05:44,EGG         ,12,4,48
182107,1/3/2014,10:06:25,TIL NYLON(OR),1,32,32
182108,1/3/2014,10:06:43,HALDIRAM`S 8,2,10,20
182108,1/3/2014,10:06:43,BANANA CHIPS,3,25,75
182109,1/3/2014,10:07:06,BRITANNIA WH,1,26,26
182110,1/3/2014,10:09:53,MILK 500ML  ,1,21,21
182111,1/3/2014,10:11:45,GOLD DROP SU,1,89,89
182111,1/3/2014,10:11:45,AASHIRVAAD C,1,24,24
182111,1/3/2014,10:11:45,EVEREST CUMI,1,45,45
182112,1/3/2014,10:13:32,MILK 500ML  ,1,21,21
182112,1/3/2014,10:13:32,TATA SALT 1K,1,17,17
182112,1/3/2014,10:13:32,KUS KUS 50GM,1,35,35
182112,1/3/2014,10:13:32,JEERA 100G  ,1,25,25
182113,1/3/2014,10:17:47,KAMAL MEAL M,1,28,28
182113,1/3/2014,10:17:47,CHANA DALL 1,1,62,62
182113,1/3/2014,10:17:47,MOP STICK HA,1,40,40
182113,1/3/2014,10:17:47,SARA HW MOP ,1,220,220
182114,1/3/2014,10:19:06,EGG         ,6,4,24
182114,1/3/2014,10:19:06,I D DOSA BAT,1,45,45
182114,1/3/2014,10:19:06,SWARNA TAMAR,1,35,35
182114,1/3/2014,10:19:06,BRITANNIA MI,1,26,26
182115,1/3/2014,10:21:20,LAYS 10/   ,2,10,20
182116,1/3/2014,10:23:29,BRU GREEN LA,1,29,29
182116,1/3/2014,10:23:29,CHART PAPER ,1,5,5
182116,1/3/2014,10:23:29,MILK 500ML  ,2,21,42
182116,1/3/2014,10:23:29,HERITAGE CUR,1,20,20
182116,1/3/2014,10:23:29,EXO DISHWASH,1,42,42
182116,1/3/2014,10:23:29,SABENA 1KG  ,1,22,22
182117,1/3/2014,10:23:57,CRANE BETELE,2,30,60
182118,1/3/2014,10:27:41,HALDIRAM`S 8,1,10,10
182119,1/3/2014,10:29:31,EGG         ,18,4,72
182120,1/3/2014,10:30:21,JOHNSON`S BA,1,190,190
182120,1/3/2014,10:30:21,HERITAGE PAN,1,70,70
182121,1/3/2014,10:31:15,KURNOOL RICE,2,96,192
182122,1/3/2014,10:31:57,CRANE BETELE,1,15,15
182123,1/3/2014,10:34:26,KURNOOL RICE,1,240,240
182123,1/3/2014,10:34:26,C C DOSA BAT,1,51,51
182123,1/3/2014,10:34:26,COCONUT 1P  ,1,16,16
182123,1/3/2014,10:34:26,HERITAGE CUR,1,40,40
182123,1/3/2014,10:34:26,HERITAGE CUR,1,20,20
182124,1/3/2014,10:36:00,SUNDROP HEAR,1,180,180
182125,1/3/2014,10:36:45,WHISPER CHOI,1,27,27
182126,1/3/2014,10:37:56,MILK 500ML  ,3,21,63
182127,1/3/2014,10:42:53,MILK 500ML  ,1,21,21
182128,1/3/2014,10:44:58,GODREJ EZEE ,1,85,85
182128,1/3/2014,10:44:58,MILK 500ML  ,2,21,42
182129,1/3/2014,10:45:27,TOOR DALL 50,1,42,42
182129,1/3/2014,10:45:27,GOLD DROP SU,1,87,87
182130,1/3/2014,10:45:56,PITAMBARI SH,1,26,26
182131,1/3/2014,10:46:48,CHINGS HAKKA,2,27,54
182132,1/3/2014,10:47:46,YIPPEE NOODL,1,10,10
182132,1/3/2014,10:47:46,DOSA RICE 1K,1,36,36
182133,1/3/2014,10:51:56,COCACOLA 60,1,35,35
182134,1/3/2014,10:53:02,SUGAR 500GM ,2,19,38
182134,1/3/2014,10:53:02,BRITANNIA MI,2,17,34
182134,1/3/2014,10:53:02,KAMAL BUTTER,1,20,20
182134,1/3/2014,10:53:02,LAYS 20/   ,2,20,40
182135,1/3/2014,10:56:17,APSARA PENCI,1,5,5
182135,1/3/2014,10:56:17,NOTE  BOOK  ,22,1,22
182136,1/3/2014,10:56:41,KAMAL BISCUI,1,20,20
182136,1/3/2014,10:56:41,DABUR GINGER,1,36,36
182136,1/3/2014,10:56:41,KAMAL CHANA ,2,15,30
182136,1/3/2014,10:56:41,PAV BUN 200G,1,15,15
182137,1/3/2014,11:00:52,AMBICA CAMPH,1,30,30
182138,1/3/2014,11:01:24,KELLOGG`S EX,1,229,229
182139,1/3/2014,11:02:52,MILK 500ML  ,2,21,42
182140,1/3/2014,11:04:43,HARPIC FLUSH,1,43,43
182143,1/3/2014,11:14:01,ORBIT CHEWIN,1,5,5
182143,1/3/2014,11:14:01,CADBURY GEMS,3,15,45
182143,1/3/2014,11:14:01,TUTY FRUITY ,1,12,12
182144,1/3/2014,11:17:05,CHEETOS 10/,1,10,10
182144,1/3/2014,11:17:05,LAYS 10/   ,1,10,10
182144,1/3/2014,11:17:05,MILK 500ML  ,4,21,84
182144,1/3/2014,11:17:05,EGG         ,6,4,24
182145,1/3/2014,11:18:43,KOHINOOR BAS,1,158,158
182146,1/3/2014,11:19:18,KIWI KLEEN D,1,20,20
182147,1/3/2014,11:19:30,HARPIC FLUSH,1,43,43
182148,1/3/2014,11:20:23,SUGAR 500GM ,2,19,38
182148,1/3/2014,11:20:23,BRITANNIA MI,2,10,20
182148,1/3/2014,11:20:23,GOOD DAY PIS,1,20,20
182148,1/3/2014,11:20:23,MILK 500ML  ,3,21,63
182148,1/3/2014,11:20:23,KARACHI BISC,1,150,150
182149,1/3/2014,11:21:25,TAJ MAHAL TE,1,46,46
182150,1/3/2014,11:23:35,LAVANGAM 20G,1,32,32
182150,1/3/2014,11:23:35,BRITANNIA MI,1,26,26
182150,1/3/2014,11:23:35,THUMSUP 500M,1,35,35
182151,1/3/2014,11:26:27,NESTLE CHOTU,1,2,2
182151,1/3/2014,11:26:27,PRIYA NALLAK,1,25,25
182151,1/3/2014,11:26:27,EATING SODA ,1,3,3
182152,1/3/2014,11:27:21,MILK 500ML  ,1,21,21
182153,1/3/2014,11:28:11,EGG         ,12,4,48
182153,1/3/2014,11:28:11,SUNDROP PEAN,1,250,250
182153,1/3/2014,11:28:11,CHANA DALL 5,1,31,31
182154,1/3/2014,11:28:37,NESTLE FRESH,2,50,100
182155,1/3/2014,11:29:04,KNORR SOUPY ,1,24,24
182156,1/3/2014,11:29:59,CHART PAPER ,1,5,5
182156,1/3/2014,11:29:59,VIJAYA GROUN,1,98,98
182157,1/3/2014,11:30:45,MAAZA 200ML ,1,12,12
182157,1/3/2014,11:30:45,EGG         ,7,4,28
182158,1/3/2014,11:31:01,I D DOSA BAT,2,45,90
182159,1/3/2014,11:31:56,CADBURY GEMS,1,10,10
182160,1/3/2014,11:34:06,MILK 500ML  ,1,21,21
182161,1/3/2014,11:36:45,PRIYA RICE R,2,85,170
182161,1/3/2014,11:36:45,BRITANNIA MA,2,10,20
182161,1/3/2014,11:36:45,VIM DISHWASH,2,42,84
182161,1/3/2014,11:36:45,NAPTHALANE B,1,26,26
182161,1/3/2014,11:36:45,DETTOL 500ML,1,82,82
182162,1/3/2014,11:42:40,NESTLE MILKY,2,5,10
182163,1/3/2014,11:44:33,CADBURY ECLA,2,1,2
182163,1/3/2014,11:44:33,COCACOLA 60,1,35,35
182163,1/3/2014,11:44:33,HERITAGE CUR,1,20,20
182163,1/3/2014,11:44:33,HEINZ TOMATO,1,88,88
182163,1/3/2014,11:44:33,HALDIRAM`S 8,1,10,10
182164,1/3/2014,11:46:33,EGG         ,6,4,24
182164,1/3/2014,11:46:33,MILK 500ML  ,1,21,21
182164,1/3/2014,11:46:33,BRITANNIA WH,1,26,26
182165,1/3/2014,11:50:14,DAIRY MILK  ,4,10,40
182165,1/3/2014,11:50:14,CARRY BAG   ,1,3,3
182165,1/3/2014,11:50:14,CADBURY PERK,4,10,40
182165,1/3/2014,11:50:14,NESTLE 20 /,3,20,60
182165,1/3/2014,11:50:14,NESTLE ALPIN,5,25,125
182165,1/3/2014,11:50:14,ELITE CAKE 1,2,30,60
182165,1/3/2014,11:50:14,LOTTE CHOCO ,1,60,60
182165,1/3/2014,11:50:14,BRITANNIA BU,1,13,13
182166,1/3/2014,11:51:53,UJALA 75ML  ,1,17,17
182167,1/3/2014,11:55:23,NESTLE BAR O,1,10,10
182167,1/3/2014,11:55:23,MILK 500ML  ,1,21,21
182167,1/3/2014,11:55:23,EXO DISHWASH,1,42,42
182167,1/3/2014,11:55:23,WALNUT 100G ,1,130,130
182167,1/3/2014,11:55:23,SWARNA PACKE,1,71,71
182167,1/3/2014,11:55:23,KIS MIS 200G,1,56,56
182167,1/3/2014,11:55:23,RIN SUPEME 2,1,29,29
182167,1/3/2014,11:55:23,RIN SOAP 250,2,16,32
182167,1/3/2014,11:55:23,HERITAGE PAN,1,70,70
182167,1/3/2014,11:55:23,RIN ADVANCED,1,82,82
182168,1/3/2014,11:55:57,JOHNSON BAND,2,2.5,5
182169,1/3/2014,11:56:19,BALL PEN    ,4,5,20
182170,1/3/2014,11:56:48,BRITE COMBS ,1,27,27
182171,1/3/2014,11:57:01,COCACOLA 60,1,35,35
182171,1/3/2014,11:57:01,NESTLE FRESH,1,50,50
182172,1/3/2014,12:01:47,KINLEY WATER,1,30,30
182173,1/3/2014,12:02:59,LOREAL CONDI,1,135,135
182174,1/3/2014,12:04:20,DABUR GINGER,1,36,36
182175,1/3/2014,12:07:15,MAAZA 200ML ,2,12,24
182176,1/3/2014,12:09:24,FEAST FRUTTA,2,20,40
182176,1/3/2014,12:09:24,GROUND NUT 5,1,53,53
182176,1/3/2014,12:09:24,PUTANALU 200,1,16,16
182176,1/3/2014,12:09:24,SUNDROP HEAR,1,180,180
182177,1/3/2014,12:13:58,PIM POM LOLL,1,3,3
182177,1/3/2014,12:13:58,EVEREST CHIC,1,57,57
182178,1/3/2014,12:14:40,MILK 500ML  ,2,21,42
182179,1/3/2014,12:21:11,TROPICANA AP,1,99,99
182179,1/3/2014,12:21:11,RAI SMALL 10,1,12,12
182179,1/3/2014,12:21:11,RAI SMALL 20,1,24,24
182179,1/3/2014,12:21:11,AMBICA DURBA,1,55,55
182179,1/3/2014,12:21:11,JOHNSON BABY,1,88,88
182179,1/3/2014,12:21:11,NESTLE NAN2,1,389,389
182180,1/3/2014,12:22:16,FANTA 600ML ,1,35,35
182180,1/3/2014,12:22:16,COCACOLA 60,1,35,35
182180,1/3/2014,12:22:16,SPRITE TIN 3,1,25,25
182180,1/3/2014,12:22:16,KINDER JOY 2,1,35,35
182180,1/3/2014,12:22:16,CADBURY GEMS,3,35,105
182181,1/3/2014,12:23:02,PRIYA PICKLE,1,10,10
182181,1/3/2014,12:23:02,MOONG DALL 2,1,20,20
182182,1/3/2014,12:24:39,BRITANNIA SA,1,26,26
182183,1/3/2014,12:27:12,BOURNVILLE 3,1,30,30
182183,1/3/2014,12:27:12,MINUTE MAID ,1,22,22
182184,1/3/2014,12:31:24,WHISPER MAXI,1,70,70
182185,1/3/2014,12:34:30,FEVI KWIK   ,2,5,10
182186,1/3/2014,12:35:29,PRIYA RICE R,1,85,85
182186,1/3/2014,12:35:29,OREO BISKUIT,1,20,20
182186,1/3/2014,12:35:29,IDLI RAVA NO,1,26,26
182187,1/3/2014,12:38:32,EGG         ,3,4,12
182187,1/3/2014,12:38:32,SUNFEAST DEL,1,60,60
182187,1/3/2014,12:38:32,KNORR SOUP P,1,34,34
182187,1/3/2014,12:38:32,VIJAYA SUNFL,1,82,82
182187,1/3/2014,12:38:32,GROUND NUT 2,1,22,22
182188,1/3/2014,12:38:56,COTTON EAR B,1,21,21
182188,1/3/2014,12:38:56,JOHNSON COTT,1,35,35
182189,1/3/2014,12:55:45,KURNOOL RICE,1,48,48
182190,1/3/2014,12:56:09,MILK 500ML  ,1,21,21
182190,1/3/2014,12:56:09,HERITAGE CUR,1,20,20
182191,1/3/2014,12:58:20,CADBURY GEMS,2,10,20
182192,1/3/2014,12:59:08,CADBURY ECLA,3,1,3
182192,1/3/2014,12:59:08,DAIRY MILK  ,2,10,20
182192,1/3/2014,12:59:08,TROPICANA CR,1,99,99
182192,1/3/2014,12:59:08,TROPICANA OR,1,88,88
182193,1/3/2014,13:00:17,HERITAGE CUR,1,40,40
182193,1/3/2014,13:00:17,KINDER JOY 2,1,35,35
182194,1/3/2014,13:01:38,LOREAL EXCEL,1,559,559
182195,1/3/2014,13:05:02,GARNIER HAIR,1,155,155
182195,1/3/2014,13:05:02,GODREJ COLOU,1,140,140
182196,1/3/2014,13:08:40,MTR GULAB JA,1,65,65
182196,1/3/2014,13:08:40,MTR GULAB JA,1,25,25
182196,1/3/2014,13:08:40,SUGAR 500GM ,1,17,17
182196,1/3/2014,13:08:40,PEARS 75G   ,1,32,32
182197,1/3/2014,13:10:57,ELITE DREAMS,1,45,45
182197,1/3/2014,13:10:57,NESTLE MILKY,1,5,5
182197,1/3/2014,13:10:57,MILK 500ML  ,1,21,21
182197,1/3/2014,13:10:57,BANANA CHIPS,1,25,25
182197,1/3/2014,13:10:57,KAMAL NAMKEE,1,15,15
182197,1/3/2014,13:10:57,URID CHILAKA,1,38,38
182198,1/3/2014,13:11:42,KAMAL MEAL M,1,28,28
182199,1/3/2014,13:12:37,MAIDA 200GM ,1,10,10
182199,1/3/2014,13:12:37,KAMAL RICE P,1,25,25
182199,1/3/2014,13:12:37,B RAVA 1KG  ,1,38,38
182200,1/3/2014,13:13:46,CADBURY ECLA,1,1,1
182200,1/3/2014,13:13:46,CARRY BAG   ,1,2,2
182200,1/3/2014,13:13:46,BRITANNIA NU,1,20,20
182200,1/3/2014,13:13:46,PARLE G 250G,1,10,10
182200,1/3/2014,13:13:46,SUGAR 500GM ,1,17,17
182201,1/3/2014,13:15:22,THUMS UP 1.2,1,52,52
182202,1/3/2014,13:16:55,BOOMER      ,2,6,12
182202,1/3/2014,13:16:55,BRITANNIA BU,1,13,13
182202,1/3/2014,13:16:55,THUMS UP TIN,1,25,25
182202,1/3/2014,13:16:55,FANTA TIN 33,1,25,25
182202,1/3/2014,13:16:55,COCACOLA TI,1,25,25
182203,1/3/2014,13:23:19,ELITE DREAMS,1,45,45
182203,1/3/2014,13:23:19,KURKURE 10/,1,10,10
182204,1/3/2014,13:24:58,FEVI KWIK   ,2,5,10
182205,1/3/2014,13:30:39,STAYFREE SEC,1,35,35
182205,1/3/2014,13:30:39,TATA SALT LI,1,27,27
182205,1/3/2014,13:30:39,AASHIRVAAD T,1,42,42
182205,1/3/2014,13:30:39,RED CHANA 20,1,13,13
182205,1/3/2014,13:30:39,RAJAS GARBAG,1,88,88
182205,1/3/2014,13:30:39,WHEEL GREEN ,1,23,23
182205,1/3/2014,13:30:39,SUGAR 2KG   ,1,68,68
182205,1/3/2014,13:30:39,EVEREST DRY ,1,32,32
182206,1/3/2014,13:32:43,EGG         ,12,4,48
182206,1/3/2014,13:32:43,HERITAGE CUR,3,40,120
182206,1/3/2014,13:32:43,BRITANNIA SU,2,27,54
182206,1/3/2014,13:32:43,BRITANNIA FR,1,15,15
182206,1/3/2014,13:32:43,FORTUNE MUST,1,69,69
182206,1/3/2014,13:32:43,ATAL SINGADA,1,45,45
182207,1/3/2014,13:34:43,KURKURE 10/,2,10,20
182208,1/3/2014,13:35:01,MILK 500ML  ,1,21,21
182209,1/3/2014,13:35:47,MILK 500ML  ,4,21,84
182210,1/3/2014,13:38:42,CORNETTO  30,2,30,60
182211,1/3/2014,13:41:10,KINDER JOY 2,2,35,70
182212,1/3/2014,13:44:09,PRIYA PICKLE,1,12,12
182213,1/3/2014,13:44:53,CADBURY DAIR,2,5,10
182214,1/3/2014,13:46:23,GENERAL     ,10,5,50
182215,1/3/2014,13:46:49,FEAST FRUTTA,1,20,20
182215,1/3/2014,13:46:49,CORNETTO BUT,1,35,35
182215,1/3/2014,13:46:49,GENERAL     ,1,15,15
182215,1/3/2014,13:46:49,KAMAL NAMKEE,1,17,17
182216,1/3/2014,13:48:34,KINLEY WATER,2,30,60
182217,1/3/2014,13:50:30,AMUL CHEES 8,1,91,91
182217,1/3/2014,13:50:30,AMUL BUTTER ,1,35,35
182217,1/3/2014,13:50:30,HERITAGE CUR,1,20,20
182217,1/3/2014,13:50:30,NESTLE TONED,1,65,65
182217,1/3/2014,13:50:30,AASHIRVAAD C,1,22,22
182217,1/3/2014,13:50:30,MAGGI PAZZTA,2,20,40
182217,1/3/2014,13:50:30,MAGGI MASALA,1,60,60
182217,1/3/2014,13:50:30,THUMSUP 500M,1,35,35
182218,1/3/2014,14:22:45,LAYS 10/   ,2,10,20
182219,1/3/2014,14:23:06,PARLE MONACO,1,10,10
182220,1/3/2014,14:24:20,KURNOOL RICE,7,48,336
182221,1/3/2014,14:28:15,PUTANALU 200,1,16,16
182221,1/3/2014,14:28:15,IDLI RAVA NO,1,26,26
182222,1/3/2014,14:37:18,DUSTER      ,1,34,34
182222,1/3/2014,14:37:18,COLIN PUMP 5,1,59,59
182222,1/3/2014,14:37:18,GLASS CLOTH ,1,20,20
182222,1/3/2014,14:37:18,SPONGE      ,2,15,30
182223,1/3/2014,14:43:16,PEDIASURE VA,1,492,492
182224,1/3/2014,14:44:14,CADBURY GEMS,1,15,15
182225,1/3/2014,14:45:27,NESTLE CHOTU,2,2,4
182225,1/3/2014,14:45:27,ELITE CAKE 1,1,30,30
182225,1/3/2014,14:45:27,GENERAL     ,1,16,16
182225,1/3/2014,14:45:27,GOOD DAY CAS,2,15,30
182226,1/3/2014,14:49:54,PILLSBURY MU,1,240,240
182226,1/3/2014,14:49:54,GOOD KNIGHT ,2,63,126
182226,1/3/2014,14:49:54,SCOTCH BRITE,1,25,25
182226,1/3/2014,14:49:54,VANISH LIQUI,1,30,30
182226,1/3/2014,14:49:54,CLOTH CLIPS ,1,38,38
182226,1/3/2014,14:49:54,GARBAGE BAGS,2,45,90
182227,1/3/2014,14:52:27,TATA SALT 1K,1,17,17
182227,1/3/2014,14:52:27,SUGAR 500GM ,1,17,17
182227,1/3/2014,14:52:27,MOONG DALL 2,1,20,20
182227,1/3/2014,14:52:27,MTR GULAB JA,1,65,65
182227,1/3/2014,14:52:27,MTR GULAB JA,1,25,25
182228,1/3/2014,14:53:34,KURKURE 10/,1,10,10
182231,1/3/2014,15:08:43,EGG         ,6,4,24
182232,1/3/2014,15:14:05,LAYS 20/   ,1,20,20
182233,1/3/2014,15:14:29,MAAZA 200ML ,1,12,12
182234,1/3/2014,15:14:42,HIMANI NAVRA,1,140,140
182235,1/3/2014,15:16:12,MINUTE MAID ,1,25,25
182235,1/3/2014,15:16:12,SPRITE TIN 3,1,25,25
182235,1/3/2014,15:16:12,THUMS UP TIN,1,25,25
182236,1/3/2014,15:16:34,MAAZA 200ML ,1,12,12
182237,1/3/2014,15:29:05,APSARA PENCI,2,5,10
182237,1/3/2014,15:29:05,ASWINI HEBAL,1,33,33
182237,1/3/2014,15:29:05,PAKEEZAH 100,1,39,39
182238,1/3/2014,15:30:14,MILK 500ML  ,1,21,21
182238,1/3/2014,15:30:14,PAKEEZAH 100,1,39,39
182238,1/3/2014,15:30:14,ASWINI HEBAL,1,15,15
182238,1/3/2014,15:30:14,GOOD DAY CAS,1,15,15
182239,1/3/2014,15:31:45,CARRY BAG   ,1,2,2
182239,1/3/2014,15:31:45,SPRITE 500ML,1,35,35
182239,1/3/2014,15:31:45,MILK 500ML  ,2,21,42
182239,1/3/2014,15:31:45,HERITAGE CUR,1,40,40
182240,1/3/2014,15:49:51,GIFT COVER  ,3,5,15
182240,1/3/2014,15:49:51,NESTLE CHOTU,3,2,6
182241,1/3/2014,16:25:30,CADBURY ECLA,1,1,1
182242,1/3/2014,16:25:48,PARLE HIDE &,1,20,20
182243,1/3/2014,16:26:46,EGG         ,12,4,48
182243,1/3/2014,16:26:46,BRITANNIA SA,1,26,26
182243,1/3/2014,16:26:46,REVIVE LIQUI,1,90,90
182244,1/3/2014,16:29:20,CARRY BAG   ,1,2,2
182244,1/3/2014,16:29:20,VASELINE BOD,1,60,60
182244,1/3/2014,16:29:20,BRITANNIA MI,1,17,17
182244,1/3/2014,16:29:20,BRITANNIA MA,1,10,10
182244,1/3/2014,16:29:20,KELLOGG`S CO,1,36,36
182244,1/3/2014,16:29:20,EGG         ,14,4,56
182245,1/3/2014,16:29:33,GENERAL     ,1,20,20
182246,1/3/2014,16:31:46,LAYS 20/   ,1,20,20
182246,1/3/2014,16:31:46,MILK 500ML  ,4,21,84
182247,1/3/2014,16:44:19,MILK 500ML  ,2,21,42
182248,1/3/2014,16:50:18,MILK 500ML  ,2,21,42
182249,1/3/2014,16:51:39,CARRY BAG   ,1,2,2
182249,1/3/2014,16:51:39,SAFFOLA KARD,1,107,107
182249,1/3/2014,16:51:39,BRITANNIA SA,1,26,26
182250,1/3/2014,16:51:53,FIAMA DIWILL,1,27,27
182250,1/3/2014,16:51:53,MESWAK TOOTH,1,18,18
182251,1/3/2014,16:54:16,GLUCOVITA 28,1,15,15
182252,1/3/2014,16:55:22,NESTLE BAR O,2,10,20
182253,1/3/2014,16:56:20,RED CHILLI 1,1,16,16
182253,1/3/2014,16:56:20,LIZOL FLOOR ,1,62,62
182254,1/3/2014,16:56:50,KARACHI BISC,1,160,160
182255,1/3/2014,16:59:25,LIMCA 600ML ,1,35,35
182255,1/3/2014,16:59:25,OREO BISKUIT,1,20,20
