,BillNo,Date,Time,Description,Quantity,Rate,Amount
0,167260,1/1/2014,21:27:30,KINLEY,2.0,30.0,60.0
1,167261,1/1/2014,21:29:09,TATA,1.0,16.0,16.0
2,167262,1/1/2014,9:48:46,I D,1.0,45.0,45.0
3,167263,1/1/2014,9:59:35,CARRY BAG   ,1.0,2.0,2.0
4,167263,1/1/2014,9:59:35,MILK 500ML  ,3.0,19.0,57.0
5,167264,1/1/2014,10:00:15,MILK 500ML  ,5.0,19.0,95.0
6,167265,1/1/2014,10:07:08,SURF,1.0,197.0,197.0
7,167265,1/1/2014,10:07:08,PAMPERS,1.0,274.0,274.0
8,167265,1/1/2014,10:07:08,VIM,1.0,43.0,43.0
9,167266,1/1/2014,10:08:00,B RAVA,1.0,38.0,38.0
10,167266,1/1/2014,10:08:00,EGG         ,12.0,4.5,54.0
11,167267,1/1/2014,10:08:23,BAMBINO,1.0,52.0,52.0
12,167268,1/1/2014,10:09:26,BRITANNIA,1.0,15.0,15.0
13,167269,1/1/2014,10:10:12,5050 MASKA ,1.0,20.0,20.0
14,167269,1/1/2014,10:10:12,MILK 500ML  ,2.0,19.0,38.0
15,167270,1/1/2014,10:11:43,COCONUT,2.0,17.0,34.0
16,167271,1/1/2014,10:13:41,MILK 500ML  ,2.0,19.0,38.0
17,167271,1/1/2014,10:13:41,WHISPER,1.0,290.0,290.0
18,167272,1/1/2014,10:14:42,KURKURE,1.0,10.0,10.0
19,167273,1/1/2014,10:16:24,BRITANNIA,1.0,26.0,26.0
20,167274,1/1/2014,10:16:56,MILK 500ML  ,2.0,19.0,38.0
21,167275,1/1/2014,10:18:10,EGG         ,6.0,4.5,27.0
22,167275,1/1/2014,10:18:10,BRITANNIA,1.0,26.0,26.0
23,167275,1/1/2014,10:18:10,SUGAR,1.0,19.0,19.0
24,167276,1/1/2014,10:19:41,EGG         ,12.0,4.5,54.0
25,167276,1/1/2014,10:19:41,CADBURY,1.0,10.0,10.0
26,167276,1/1/2014,10:19:41,BRITANNIA,1.0,14.0,14.0
27,167277,1/1/2014,10:20:13,BRITANNIA,1.0,26.0,26.0
28,167277,1/1/2014,10:20:13,MAGGI,4.0,10.0,40.0
29,167278,1/1/2014,10:21:22,COCONUT,1.0,17.0,17.0
30,167279,1/1/2014,10:21:31,NESTLE,1.0,20.0,20.0
31,167280,1/1/2014,10:25:23,MILK 500ML  ,3.0,24.0,72.0
32,167280,1/1/2014,10:25:23,MILK 500ML  ,5.0,19.0,95.0
33,167280,1/1/2014,10:25:23,ACT,2.0,20.0,40.0
34,167280,1/1/2014,10:25:23,MAGGI,2.0,20.0,40.0
35,167280,1/1/2014,10:25:23,BRITANNIA,1.0,26.0,26.0
36,167280,1/1/2014,10:25:23,SAFFOLA,3.0,15.0,45.0
37,167280,1/1/2014,10:25:23,HALDI,1.0,80.0,80.0
38,167280,1/1/2014,10:25:23,HALDIRAM,1.0,80.0,80.0
39,167280,1/1/2014,10:25:23,HALDIRAM`S,1.0,80.0,80.0
40,167281,1/1/2014,10:25:48,COCONUT,1.0,17.0,17.0
41,167281,1/1/2014,10:25:48,SUNDROP,1.0,170.0,170.0
42,167282,1/1/2014,10:26:28,BRITANNIA,1.0,26.0,26.0
43,167283,1/1/2014,10:27:29,EXCELL RC 1,220.0,1.0,220.0
44,167284,1/1/2014,10:28:28,VODAFONE EAS,100.0,1.0,100.0
45,167285,1/1/2014,10:29:00,BRITANNIA,1.0,26.0,26.0
46,167285,1/1/2014,10:29:00,MILK 500ML  ,2.0,19.0,38.0
47,167286,1/1/2014,10:29:40,I D,1.0,45.0,45.0
48,167287,1/1/2014,10:30:13,PARLE ,1.0,10.0,10.0
49,167287,1/1/2014,10:30:13,PARLE,1.0,10.0,10.0
50,167287,1/1/2014,10:30:13,KAMAL,1.0,17.0,17.0
51,167288,1/1/2014,10:31:41,NOTE  BOOK  ,12.0,1.0,12.0
52,167288,1/1/2014,10:31:41,C C,1.0,51.0,51.0
53,167288,1/1/2014,10:31:41,MILK 500ML  ,2.0,19.0,38.0
54,167288,1/1/2014,10:31:41,EVER,1.0,22.0,22.0
55,167288,1/1/2014,10:31:41,EVEREST,1.0,22.0,22.0
56,167288,1/1/2014,10:31:41,COLGATE,1.0,44.0,44.0
57,167288,1/1/2014,10:31:41,BRITANNIA,1.0,26.0,26.0
58,167289,1/1/2014,10:33:44,SURF,1.0,68.0,68.0
59,167289,1/1/2014,10:33:44,VIM,1.0,37.0,37.0
60,167290,1/1/2014,10:34:54,MILK 500ML  ,5.0,19.0,95.0
61,167290,1/1/2014,10:34:54,LG ASAFOETID,1.0,51.5,51.5
62,167290,1/1/2014,10:34:54,B RAVA,1.0,19.0,19.0
63,167291,1/1/2014,10:35:32,GOOD,1.0,30.0,30.0
64,167292,1/1/2014,10:35:53,BRITANNIA,1.0,26.0,26.0
65,167292,1/1/2014,10:35:53,VIM,1.0,15.0,15.0
66,167293,1/1/2014,10:37:27,VIJAYA,1.0,89.0,89.0
67,167293,1/1/2014,10:37:27,VEET,1.0,49.0,49.0
68,167293,1/1/2014,10:37:27,MAGGI,1.0,40.0,40.0
69,167293,1/1/2014,10:37:27,COLGATE,1.0,52.0,52.0
70,167293,1/1/2014,10:37:27,BRITANNIA,1.0,13.0,13.0
71,167294,1/1/2014,10:40:47,EGG         ,6.0,4.5,27.0
72,167295,1/1/2014,10:42:19,EGG         ,25.0,4.5,112.5
73,167295,1/1/2014,10:42:19,TOOR,1.0,84.0,84.0
74,167295,1/1/2014,10:42:19,BRU,1.0,80.0,80.0
75,167295,1/1/2014,10:42:19,AMUL,1.0,40.0,40.0
76,167295,1/1/2014,10:42:19,ONIONS      ,1.5,25.0,37.5
77,167296,1/1/2014,10:43:17,PIM POM LOLL,1.0,3.0,3.0
78,167296,1/1/2014,10:43:17,COLGATE,1.0,156.0,156.0
79,167296,1/1/2014,10:43:17,COLGATE,1.0,110.0,110.0
80,167297,1/1/2014,10:44:14,COCACOLA,1.0,35.0,35.0
81,167297,1/1/2014,10:44:14,ELITE,2.0,45.0,90.0
82,167297,1/1/2014,10:44:14,KURKURE,4.0,10.0,40.0
83,167298,1/1/2014,10:45:03,EGG         ,12.0,4.5,54.0
84,167299,1/1/2014,10:45:30,ONIONS      ,0.5,25.0,12.5
85,167300,1/1/2014,10:46:15,MILK 500ML  ,4.0,19.0,76.0
86,167300,1/1/2014,10:46:15,BRITANNIA,1.0,25.0,25.0
87,167301,1/1/2014,10:47:46,DHANALAXMI,1.0,60.0,60.0
88,167301,1/1/2014,10:47:46,HERITAGE,2.0,70.0,140.0
89,167301,1/1/2014,10:47:46,SAFFOLA,1.0,107.0,107.0
90,167301,1/1/2014,10:47:46,ALL,1.0,56.0,56.0
91,167301,1/1/2014,10:47:46,GOOD,1.0,49.0,49.0
92,167302,1/1/2014,10:49:35,SUNFEAST,2.0,20.0,40.0
93,167302,1/1/2014,10:49:35,HALDI,1.0,160.0,160.0
94,167302,1/1/2014,10:49:35,HALDIRAM`S,1.0,160.0,160.0
95,167302,1/1/2014,10:49:35,HALDIRAM,1.0,160.0,160.0
96,167303,1/1/2014,10:49:52,ONIONS      ,2.0,25.0,50.0
97,167304,1/1/2014,10:51:30,MILK 500ML  ,4.0,19.0,76.0
98,167305,1/1/2014,10:53:24,TOOR,1.0,168.0,168.0
99,167305,1/1/2014,10:53:24,ANDHRA COFFE,1.0,170.0,170.0
100,167305,1/1/2014,10:53:24,KELLOGG`S,1.0,117.0,117.0
101,167306,1/1/2014,10:55:40,MILK 500ML  ,2.0,24.0,48.0
102,167306,1/1/2014,10:55:40,MILK 500ML  ,3.0,19.0,57.0
103,167306,1/1/2014,10:55:40,CADBURY,3.0,5.0,15.0
104,167307,1/1/2014,10:56:05,DHANALAXMI,1.0,45.0,45.0
105,167307,1/1/2014,10:56:05,WHEAT,1.0,44.0,44.0
106,167307,1/1/2014,10:56:05,AMBI,1.0,38.0,38.0
107,167307,1/1/2014,10:56:05,AMBICA,1.0,38.0,38.0
108,167308,1/1/2014,10:59:06,CARRY BAG   ,1.0,3.0,3.0
109,167308,1/1/2014,10:59:06,CADBURY,2.0,10.0,20.0
110,167308,1/1/2014,10:59:06,5050 MASKA ,1.0,20.0,20.0
111,167308,1/1/2014,10:59:06,MINUTE MAID ,2.0,25.0,50.0
112,167308,1/1/2014,10:59:06,BRITANNIA,1.0,26.0,26.0
113,167309,1/1/2014,11:00:23,HALDIRAM,1.0,10.0,10.0
114,167309,1/1/2014,11:00:23,HALDIRAM`S,1.0,10.0,10.0
115,167309,1/1/2014,11:00:23,HALDI,1.0,10.0,10.0
116,167309,1/1/2014,11:00:23,NESTLE,1.0,20.0,20.0
117,167309,1/1/2014,11:00:23,MILK 500ML  ,4.0,19.0,76.0
118,167310,1/1/2014,11:01:07,EGG         ,6.0,4.5,27.0
119,167310,1/1/2014,11:01:07,BRITANNIA,1.0,26.0,26.0
120,167310,1/1/2014,11:01:07,DOSA RICE 1K,1.0,30.0,30.0
121,167311,1/1/2014,11:01:59,BRITANNIA,1.0,26.0,26.0
122,167311,1/1/2014,11:01:59,CADBURY,2.0,10.0,20.0
123,167312,1/1/2014,11:03:15,DABUR,1.0,36.0,36.0
124,167312,1/1/2014,11:03:15,BAMBINO,1.0,52.0,52.0
125,167313,1/1/2014,11:04:31,MILK 500ML  ,4.0,19.0,76.0
126,167314,1/1/2014,11:06:17,SILVER PLATE,1.0,50.0,50.0
127,167314,1/1/2014,11:06:17,HALDI,2.0,80.0,160.0
128,167314,1/1/2014,11:06:17,HALDIRAM,2.0,80.0,160.0
129,167314,1/1/2014,11:06:17,HALDIRAM`S,2.0,80.0,160.0
130,167315,1/1/2014,11:08:02,EGG         ,12.0,4.5,54.0
131,167315,1/1/2014,11:08:02,GENERAL     ,1.0,22.0,22.0
132,167316,1/1/2014,11:08:13,MILK 500ML  ,5.0,19.0,95.0
133,167317,1/1/2014,11:10:32,COCONUT,1.0,17.0,17.0
134,167318,1/1/2014,11:10:41,AIRTEL CARD ,50.0,1.0,50.0
135,167319,1/1/2014,11:10:55,HERITAGE,1.0,70.0,70.0
136,167320,1/1/2014,11:11:14,EGG         ,6.0,4.5,27.0
137,167320,1/1/2014,11:11:14,JEERA,1.0,25.0,25.0
138,167320,1/1/2014,11:11:14,SUGAR,1.0,38.0,38.0
139,167321,1/1/2014,11:11:31,VISAKHA,1.0,42.0,42.0
140,167322,1/1/2014,11:12:09,BINGO CHIPS ,2.0,10.0,20.0
141,167323,1/1/2014,11:12:14,I D,2.0,45.0,90.0
142,167324,1/1/2014,11:12:47,BRITANNIA,1.0,26.0,26.0
143,167324,1/1/2014,11:12:47,EGG         ,12.0,4.5,54.0
144,167325,1/1/2014,11:14:30,HERITAGE,1.0,70.0,70.0
145,167325,1/1/2014,11:14:30,KAMAL,1.0,15.0,15.0
146,167326,1/1/2014,11:15:24,NESTLE,1.0,20.0,20.0
147,167326,1/1/2014,11:15:24,SNICKERS SIN,1.0,15.0,15.0
148,167326,1/1/2014,11:15:24,BINGO CHIPS ,1.0,10.0,10.0
149,167327,1/1/2014,11:17:22,MILK 500ML  ,4.0,24.0,96.0
150,167327,1/1/2014,11:17:22,HERITAGE,1.0,38.0,38.0
151,167327,1/1/2014,11:17:22,DURGA,1.0,90.0,90.0
152,167328,1/1/2014,11:18:10,MAAZA,1.0,12.0,12.0
153,167328,1/1/2014,11:18:10,APPY 200ML  ,1.0,12.0,12.0
154,167329,1/1/2014,11:18:29,COLGATE,1.0,39.0,39.0
155,167330,1/1/2014,11:19:53,KAJU,1.0,31.0,31.0
156,167330,1/1/2014,11:19:53,BADAM,1.0,37.0,37.0
157,167330,1/1/2014,11:19:53,HALDIRAM`S,1.0,170.0,170.0
158,167330,1/1/2014,11:19:53,HALDIRAM,1.0,170.0,170.0
159,167330,1/1/2014,11:19:53,HALDI,1.0,170.0,170.0
160,167331,1/1/2014,11:20:31,GARBAGE BAGS,1.0,54.0,54.0
161,167332,1/1/2014,11:20:49,MILK 500ML  ,4.0,24.0,96.0
162,167333,1/1/2014,11:20:57,MILK 500ML  ,4.0,19.0,76.0
163,167334,1/1/2014,11:23:08,MTR,1.0,46.0,46.0
164,167334,1/1/2014,11:23:08,CARRY BAG   ,1.0,3.0,3.0
165,167334,1/1/2014,11:23:08,COCONUT,2.0,17.0,34.0
166,167334,1/1/2014,11:23:08,MILK 500ML  ,1.0,19.0,19.0
167,167334,1/1/2014,11:23:08,DOSA RICE 1K,1.0,30.0,30.0
168,167334,1/1/2014,11:23:08,PRIYA,1.0,21.0,21.0
169,167334,1/1/2014,11:23:08,UDATH,1.0,88.0,88.0
170,167334,1/1/2014,11:23:08,SAKTHI GHEE ,1.0,88.0,88.0
171,167334,1/1/2014,11:23:08,ACT,1.0,20.0,20.0
172,167334,1/1/2014,11:23:08,QUAKER,2.0,10.0,20.0
173,167334,1/1/2014,11:23:08,BRITANNIA,2.0,13.0,26.0
174,167334,1/1/2014,11:23:08,VIM,1.0,14.0,14.0
175,167334,1/1/2014,11:23:08,DETTOL,1.0,24.0,24.0
176,167335,1/1/2014,11:23:42,MILK 500ML  ,2.0,19.0,38.0
177,167336,1/1/2014,11:26:10,APSARA,2.0,3.0,6.0
178,167337,1/1/2014,11:27:35,ONIONS      ,0.5,25.0,12.5
179,167338,1/1/2014,11:28:16,DURACELL,2.0,25.0,50.0
180,167338,1/1/2014,11:28:16,HERITAGE,2.0,38.0,76.0
181,167338,1/1/2014,11:28:16,MILK 500ML  ,3.0,19.0,57.0
182,167339,1/1/2014,11:33:21,BRITANNIA,1.0,26.0,26.0
183,167339,1/1/2014,11:33:21,PAMPERS,2.0,265.0,530.0
184,167339,1/1/2014,11:33:21,KIS,1.0,42.0,42.0
185,167339,1/1/2014,11:33:21,KISSAN,1.0,42.0,42.0
186,167339,1/1/2014,11:33:21,GOLD,1.0,19.0,19.0
187,167339,1/1/2014,11:33:21,SUNFEAST,1.0,10.0,10.0
188,167339,1/1/2014,11:33:21,WIPRO,1.0,37.0,37.0
189,167339,1/1/2014,11:33:21,WIPRO,1.0,27.0,27.0
190,167339,1/1/2014,11:33:21,PARLE ,1.0,20.0,20.0
191,167339,1/1/2014,11:33:21,PARLE,1.0,20.0,20.0
192,167339,1/1/2014,11:33:21,CHALKPIECS,1.0,12.0,12.0
193,167339,1/1/2014,11:33:21,GLITTER GEL ,1.0,50.0,50.0
194,167339,1/1/2014,11:33:21,VASELINE,1.0,35.0,35.0
195,167340,1/1/2014,11:34:09,BLACK,1.0,75.0,75.0
196,167340,1/1/2014,11:34:09,FAIR,1.0,55.0,55.0
197,167340,1/1/2014,11:34:09,WHISPER,3.0,30.0,90.0
198,167340,1/1/2014,11:34:09,BADAM,1.0,74.0,74.0
199,167340,1/1/2014,11:34:09,AMBI,1.0,55.0,55.0
200,167340,1/1/2014,11:34:09,AMBICA,1.0,55.0,55.0
201,167341,1/1/2014,11:34:53,MILK 500ML  ,1.0,19.0,19.0
202,167342,1/1/2014,11:35:31,LIZOL FLOOR ,1.0,62.0,62.0
203,167343,1/1/2014,11:37:03,MILK 500ML  ,2.0,19.0,38.0
204,167343,1/1/2014,11:37:03,CADBURY,1.0,5.0,5.0
205,167343,1/1/2014,11:37:03,COCACOLA,1.0,25.0,25.0
206,167343,1/1/2014,11:37:03,BRU,2.0,88.0,176.0
207,167343,1/1/2014,11:37:03,BANANA CHIPS,1.0,25.0,25.0
208,167343,1/1/2014,11:37:03,KAMAL,1.0,17.0,17.0
209,167344,1/1/2014,11:38:00,BRITANNIA,1.0,26.0,26.0
210,167345,1/1/2014,11:38:19,EGG         ,12.0,4.5,54.0
211,167346,1/1/2014,11:39:07,CYCLE,1.0,50.0,50.0
212,167346,1/1/2014,11:39:07,TATA,1.0,174.0,174.0
213,167347,1/1/2014,11:40:58,COLGATE,1.0,17.0,17.0
214,167348,1/1/2014,11:41:37,KAMAL,1.0,15.0,15.0
215,167349,1/1/2014,11:41:52,SPRITE,1.0,35.0,35.0
216,167349,1/1/2014,11:41:52,BRITANNIA,1.0,13.0,13.0
217,167351,1/1/2014,11:43:58,MILK 500ML  ,2.0,19.0,38.0
218,167353,1/1/2014,11:45:26,KURNOOL RICE,1.0,46.0,46.0
219,167353,1/1/2014,11:45:26,MILK 500ML  ,1.0,19.0,19.0
220,167354,1/1/2014,11:45:58,SUNFEAST,1.0,10.0,10.0
221,167355,1/1/2014,11:46:32,DAAWAT BASMA,2.0,160.0,320.0
222,167356,1/1/2014,11:47:00,BRITANNIA,1.0,26.0,26.0
223,167356,1/1/2014,11:47:00,IDLI RAVA NO,1.0,26.0,26.0
224,167357,1/1/2014,11:47:53,CADBURY,1.0,22.0,22.0
225,167357,1/1/2014,11:47:53,COLGATE,1.0,69.0,69.0
226,167357,1/1/2014,11:47:53,CADBURY,2.0,10.0,20.0
227,167357,1/1/2014,11:47:53,AJAY,3.0,32.0,96.0
228,167357,1/1/2014,11:47:53,CLOSE,1.0,52.0,52.0
229,167357,1/1/2014,11:47:53,KARA,1.0,120.0,120.0
230,167357,1/1/2014,11:47:53,KARACHI,1.0,120.0,120.0
231,167358,1/1/2014,11:49:15,GENERAL     ,2.0,5.0,10.0
232,167359,1/1/2014,11:49:40,MILK 500ML  ,1.0,19.0,19.0
233,167360,1/1/2014,11:54:26,FEAST,1.0,20.0,20.0
234,167360,1/1/2014,11:54:26,CORNETTO,2.0,30.0,60.0
235,167360,1/1/2014,11:54:26,DAAWAT BASMA,1.0,150.0,150.0
236,167361,1/1/2014,11:54:58,CADBURY,1.0,5.0,5.0
237,167361,1/1/2014,11:54:58,APPY 200ML  ,1.0,12.0,12.0
238,167362,1/1/2014,11:57:34,DAAWAT BASMA,1.0,140.0,140.0
239,167362,1/1/2014,11:57:34,SWARNA,1.0,71.0,71.0
240,167362,1/1/2014,11:57:34,DABUR,1.0,26.0,26.0
241,167362,1/1/2014,11:57:34,DABUR,1.0,36.0,36.0
242,167363,1/1/2014,11:57:59,PIM POM LOLL,2.0,3.0,6.0
243,167363,1/1/2014,11:57:59,DAIRY MILK  ,2.0,2.0,4.0
244,167364,1/1/2014,11:58:15,TATA,1.0,16.0,16.0
245,167365,1/1/2014,11:58:34,MILK 500ML  ,1.0,19.0,19.0
246,167366,1/1/2014,11:59:08,MILK 500ML  ,4.0,19.0,76.0
247,167366,1/1/2014,11:59:08,VIM,1.0,40.0,40.0
248,167366,1/1/2014,11:59:08,FELIX,1.0,65.0,65.0
249,167367,1/1/2014,12:00:17,BRITANNIA,1.0,26.0,26.0
250,167368,1/1/2014,12:02:22,FEAST,1.0,20.0,20.0
251,167368,1/1/2014,12:02:22,FEAST,1.0,30.0,30.0
252,167368,1/1/2014,12:02:22,PARTY,1.0,179.0,179.0
253,167369,1/1/2014,12:03:15,NESTLE,4.0,2.0,8.0
254,167369,1/1/2014,12:03:15,EVER,1.0,32.0,32.0
255,167369,1/1/2014,12:03:15,EVEREST,1.0,32.0,32.0
256,167370,1/1/2014,12:06:25,BOURNVILLE,1.0,30.0,30.0
257,167370,1/1/2014,12:06:25,B RAVA,1.0,38.0,38.0
258,167370,1/1/2014,12:06:25,KAMAL,1.0,25.0,25.0
259,167370,1/1/2014,12:06:25,TATA,1.0,87.0,87.0
260,167370,1/1/2014,12:06:25,WAX CRAYONS ,1.0,45.0,45.0
261,167370,1/1/2014,12:06:25,PEDIASURE,1.0,1019.0,1019.0
262,167370,1/1/2014,12:06:25,CADBURY,1.0,178.0,178.0
263,167370,1/1/2014,12:06:25,BAMBINO,1.0,16.0,16.0
264,167370,1/1/2014,12:06:25,CADBURY,1.0,22.0,22.0
265,167370,1/1/2014,12:06:25,DABUR,1.0,80.0,80.0
266,167370,1/1/2014,12:06:25,PUTANALU,1.0,16.0,16.0
267,167370,1/1/2014,12:06:25,ONIONS      ,2.0,25.0,50.0
268,167371,1/1/2014,12:06:51,NON FRUIT VI,1.0,32.0,32.0
269,167372,1/1/2014,12:07:40,RIN,4.0,10.0,40.0
270,167372,1/1/2014,12:07:40,MILK 500ML  ,3.0,19.0,57.0
271,167372,1/1/2014,12:07:40,HERITAGE,1.0,38.0,38.0
272,167372,1/1/2014,12:07:40,BRU,1.0,55.0,55.0
273,167373,1/1/2014,12:08:38,EGG         ,12.0,4.5,54.0
274,167374,1/1/2014,12:09:42,HOMELITES MA,1.0,6.0,6.0
275,167374,1/1/2014,12:09:42,HOMELITES MA,1.0,10.0,10.0
276,167374,1/1/2014,12:09:42,BRITANNIA,1.0,26.0,26.0
277,167374,1/1/2014,12:09:42,HERITAGE,1.0,38.0,38.0
278,167374,1/1/2014,12:09:42,KAMAL,1.0,22.0,22.0
279,167375,1/1/2014,12:11:19,BRITANNIA,1.0,26.0,26.0
280,167375,1/1/2014,12:11:19,MEDIKER,1.0,45.0,45.0
281,167376,1/1/2014,12:15:44,BAMBINO,1.0,13.0,13.0
282,167376,1/1/2014,12:15:44,MILK 500ML  ,4.0,19.0,76.0
283,167377,1/1/2014,12:16:42,CADBURY,1.0,22.0,22.0
284,167378,1/1/2014,12:21:03,MILK 500ML  ,4.0,19.0,76.0
285,167378,1/1/2014,12:21:03,I D,3.0,45.0,135.0
286,167379,1/1/2014,12:21:50,DETTOL,1.0,36.0,36.0
287,167379,1/1/2014,12:21:50,HERITAGE,2.0,38.0,76.0
288,167379,1/1/2014,12:21:50,MILK 500ML  ,2.0,19.0,38.0
289,167380,1/1/2014,12:22:43,ORBIT CHEWIN,1.0,5.0,5.0
290,167380,1/1/2014,12:22:43,SPEARMINT CH,1.0,10.0,10.0
291,167380,1/1/2014,12:22:43,KAMAL,1.0,25.0,25.0
292,167381,1/1/2014,12:25:24,BRU,3.0,10.0,30.0
293,167381,1/1/2014,12:25:24,PUTANALU,1.0,38.0,38.0
294,167381,1/1/2014,12:25:24,MILK 500ML  ,1.0,19.0,19.0
295,167381,1/1/2014,12:25:24,CORNETTO,1.0,40.0,40.0
296,167381,1/1/2014,12:25:24,CORNETTO,2.0,30.0,60.0
297,167381,1/1/2014,12:25:24,MAAZA,1.0,12.0,12.0
298,167382,1/1/2014,12:26:59,EGG         ,12.0,4.5,54.0
299,167382,1/1/2014,12:26:59,PIM POM LOLL,2.0,3.0,6.0
300,167382,1/1/2014,12:26:59,HERITAGE,1.0,38.0,38.0
301,167382,1/1/2014,12:26:59,HERITAGE,1.0,19.0,19.0
302,167383,1/1/2014,12:28:25,DAAWAT BASMA,1.0,140.0,140.0
303,167384,1/1/2014,12:31:34,EGG         ,6.0,4.5,27.0
304,167384,1/1/2014,12:31:34,CADBURY,1.0,35.0,35.0
305,167385,1/1/2014,12:31:41,TAMRIND,1.0,22.0,22.0
306,167386,1/1/2014,12:31:50,WHISPER,1.0,80.0,80.0
307,167387,1/1/2014,12:32:22,HALDI,1.0,60.0,60.0
308,167387,1/1/2014,12:32:22,HALDIRAM`S,1.0,60.0,60.0
309,167387,1/1/2014,12:32:22,HALDIRAM,1.0,60.0,60.0
310,167387,1/1/2014,12:32:22,HALDIRAM,1.0,67.0,67.0
311,167387,1/1/2014,12:32:22,HALDIRAM`S,1.0,67.0,67.0
312,167387,1/1/2014,12:32:22,HALDI,1.0,67.0,67.0
313,167388,1/1/2014,12:33:22,CHART PAPER ,1.0,5.0,5.0
314,167388,1/1/2014,12:33:22,NAILPAINT RE,1.0,18.0,18.0
315,167388,1/1/2014,12:33:22,VICKS,1.0,30.0,30.0
316,167389,1/1/2014,12:33:41,JOHNSON,1.0,40.0,40.0
317,167390,1/1/2014,12:34:24,ONIONS      ,1.0,25.0,25.0
318,167391,1/1/2014,12:34:59,BRITANNIA,1.0,10.0,10.0
319,167391,1/1/2014,12:34:59,UNCLE CHIPS ,1.0,10.0,10.0
320,167391,1/1/2014,12:34:59,MAAZA,1.0,12.0,12.0
321,167391,1/1/2014,12:34:59,BRITANNIA,1.0,26.0,26.0
322,167392,1/1/2014,12:35:13,PAV BUN 200G,2.0,15.0,30.0
323,167393,1/1/2014,12:36:44,BRITANNIA,1.0,26.0,26.0
324,167393,1/1/2014,12:36:44,GOOD,1.0,35.0,35.0
325,167393,1/1/2014,12:36:44,CLOSE,1.0,72.0,72.0
326,167393,1/1/2014,12:36:44,HALDIRAM,1.0,60.0,60.0
327,167393,1/1/2014,12:36:44,HALDI,1.0,60.0,60.0
328,167393,1/1/2014,12:36:44,HALDIRAM`S,1.0,60.0,60.0
329,167393,1/1/2014,12:36:44,NIPPO,4.0,10.0,40.0
330,167393,1/1/2014,12:36:44,HERITAGE,2.0,38.0,76.0
331,167394,1/1/2014,12:37:16,MILK 500ML  ,3.0,19.0,57.0
332,167394,1/1/2014,12:37:16,BRITANNIA,1.0,26.0,26.0
333,167394,1/1/2014,12:37:16,KINLEY,2.0,18.0,36.0
334,167395,1/1/2014,12:38:06,AIRTEL CARD ,222.0,1.0,222.0
335,167395,1/1/2014,12:38:06,MTR,1.0,42.0,42.0
336,167396,1/1/2014,12:38:37,THUMS,1.0,78.0,78.0
337,167396,1/1/2014,12:38:37,THUMSUP,1.0,78.0,78.0
338,167397,1/1/2014,12:38:58,EGG         ,12.0,4.5,54.0
339,167397,1/1/2014,12:38:58,KINDER JOY 2,1.0,30.0,30.0
340,167398,1/1/2014,12:39:15,HERITAGE,1.0,38.0,38.0
341,167399,1/1/2014,12:39:34,HERITAGE,1.0,70.0,70.0
342,167400,1/1/2014,12:40:26,COCACOLA,1.0,25.0,25.0
343,167400,1/1/2014,12:40:26,HERITAGE,1.0,38.0,38.0
344,167400,1/1/2014,12:40:26,KAJU,1.0,31.0,31.0
345,167400,1/1/2014,12:40:26,DURGA,1.0,90.0,90.0
346,167401,1/1/2014,12:41:03,CARRY BAG   ,1.0,2.0,2.0
347,167401,1/1/2014,12:41:03,ONIONS      ,2.0,25.0,50.0
348,167402,1/1/2014,12:41:21,PRIYA,1.0,12.0,12.0
349,167403,1/1/2014,12:41:46,HERITAGE,1.0,19.0,19.0
350,167403,1/1/2014,12:41:46,PRIYA,1.0,12.0,12.0
351,167404,1/1/2014,12:41:59,DAAWAT BASMA,1.0,140.0,140.0
352,167405,1/1/2014,12:43:24,DAIRY MILK  ,1.0,2.0,2.0
353,167405,1/1/2014,12:43:24,ORBIT CHEWIN,1.0,5.0,5.0
354,167405,1/1/2014,12:43:24,KAMAL,1.0,15.0,15.0
355,167405,1/1/2014,12:43:24,MILK 500ML  ,2.0,19.0,38.0
356,167406,1/1/2014,12:49:10,PIM POM LOLL,3.0,3.0,9.0
357,167407,1/1/2014,12:49:34,MIKE BROOM  ,1.0,60.0,60.0
358,167408,1/1/2014,12:50:18,HERITAGE,1.0,19.0,19.0
359,167409,1/1/2014,12:55:26,AIRTEL CARD ,100.0,1.0,100.0
360,167410,1/1/2014,12:56:00,UDATH,1.0,176.0,176.0
361,167410,1/1/2014,12:56:00,IDLI RAVA NO,2.0,26.0,52.0
362,167411,1/1/2014,12:58:27,AIRTEL CARD ,50.0,1.0,50.0
363,167412,1/1/2014,12:58:53,HERITAGE,1.0,70.0,70.0
364,167412,1/1/2014,12:58:53,JEERA,1.0,25.0,25.0
365,167413,1/1/2014,12:59:04,MILK 500ML  ,2.0,19.0,38.0
366,167414,1/1/2014,13:02:18,HORLICKS,1.0,28.0,28.0
367,167415,1/1/2014,13:06:38,TATA,1.0,16.0,16.0
368,167416,1/1/2014,13:07:07,HALDIRAM,1.0,10.0,10.0
369,167416,1/1/2014,13:07:07,HALDI,1.0,10.0,10.0
370,167416,1/1/2014,13:07:07,HALDIRAM`S,1.0,10.0,10.0
371,167417,1/1/2014,13:07:48,BINGO CHIPS ,1.0,10.0,10.0
372,167418,1/1/2014,13:09:56,WHEAT,1.0,44.0,44.0
373,167418,1/1/2014,13:09:56,KAMAL,2.0,30.0,60.0
