,BillNo,Date,Time,Description,Quantity,Rate,Amount
0,182056,1/3/2014,20:33:46,CARRY BAG,1.0,2.0,2.0
1,182056,1/3/2014,20:33:46,ONIONS,1.5,15.0,22.5
2,182057,1/3/2014,20:39:01,PRIYA,1.0,86.0,86.0
3,182057,1/3/2014,20:39:01,HERITAGE,1.0,40.0,40.0
4,182057,1/3/2014,20:39:01,NESTLE,1.0,25.0,25.0
5,182057,1/3/2014,20:39:01,I D,1.0,45.0,45.0
6,182057,1/3/2014,20:39:01,FABERCASTEL,1.0,5.0,5.0
7,182058,1/3/2014,20:40:29,COCACOLA,1.0,35.0,35.0
8,182058,1/3/2014,20:40:29,SPRITE,1.0,35.0,35.0
9,182058,1/3/2014,20:40:29,KINLEY,1.0,28.0,28.0
10,182059,1/3/2014,20:42:21,BRITANNIA,2.0,12.0,24.0
11,182060,1/3/2014,20:46:54,APSARA,10.0,5.0,50.0
12,182061,1/3/2014,20:47:30,SUNFEAST,1.0,10.0,10.0
13,182061,1/3/2014,20:47:30,VAMU,1.0,13.0,13.0
14,182061,1/3/2014,20:47:30,YIPPEE NOODL,2.0,10.0,20.0
15,182061,1/3/2014,20:47:30,RATNA,1.0,20.0,20.0
16,182062,1/3/2014,20:49:25,COCACOLA,1.0,25.0,25.0
17,182062,1/3/2014,20:49:25,HERITAGE,1.0,40.0,40.0
18,182062,1/3/2014,20:49:25,STAYFREE,2.0,33.0,66.0
19,182062,1/3/2014,20:49:25,MILK 500ML,1.0,20.0,20.0
20,182063,1/3/2014,20:50:02,BRITANNIA,1.0,15.0,15.0
21,182064,1/3/2014,20:51:29,KINLEY,1.0,18.0,18.0
22,182064,1/3/2014,20:51:29,PEARS,1.0,156.0,156.0
23,182064,1/3/2014,20:51:29,HEAD & SHOUL,1.0,254.0,254.0
24,182065,1/3/2014,20:52:07,TAMRIND,1.0,22.0,22.0
25,182066,1/3/2014,20:53:16,CADBURY,2.0,5.0,10.0
26,182066,1/3/2014,20:53:16,BULL BRAND C,2.0,12.0,24.0
27,182066,1/3/2014,20:53:16,TAMRIND,1.0,49.0,49.0
28,182067,1/3/2014,9:07:36,WHEEL GREEN,1.0,22.0,22.0
29,182068,1/3/2014,9:11:05,DABUR,1.0,36.0,36.0
30,182068,1/3/2014,9:11:05,PARLE,1.0,10.0,10.0
31,182068,1/3/2014,9:11:05,PARLE,1.0,10.0,10.0
32,182068,1/3/2014,9:11:05,KURKURE,1.0,20.0,20.0
33,182069,1/3/2014,9:16:19,EVEREST,1.0,26.0,26.0
34,182069,1/3/2014,9:16:19,EVER,1.0,26.0,26.0
35,182070,1/3/2014,9:18:59,CADBURY,4.0,1.0,4.0
36,182070,1/3/2014,9:18:59,VIM,1.0,16.0,16.0
37,182071,1/3/2014,9:20:34,IDLI RAVA NO,1.0,26.0,26.0
38,182071,1/3/2014,9:20:34,PARACHUTE,1.0,50.0,50.0
39,182071,1/3/2014,9:20:34,PARAC,1.0,50.0,50.0
40,182071,1/3/2014,9:20:34,CADBURY,1.0,35.0,35.0
41,182071,1/3/2014,9:20:34,MILK 500ML,4.0,21.0,84.0
42,182071,1/3/2014,9:20:34,HERITAGE,1.0,20.0,20.0
43,182071,1/3/2014,9:20:34,EGG,6.0,4.0,24.0
44,182072,1/3/2014,9:21:40,MILK 500ML,2.0,20.0,40.0
45,182073,1/3/2014,9:24:30,VISAKHA,1.0,42.0,42.0
46,182074,1/3/2014,9:26:05,BRITANNIA,1.0,26.0,26.0
47,182074,1/3/2014,9:26:05,MILK 500ML,4.0,21.0,84.0
48,182075,1/3/2014,9:26:18,MILK 500ML,1.0,21.0,21.0
49,182076,1/3/2014,9:27:06,IDEA CARD 1/,100.0,1.0,100.0
50,182077,1/3/2014,9:29:01,CARRY BAG,1.0,2.0,2.0
51,182077,1/3/2014,9:29:01,COCONUT,1.0,16.0,16.0
52,182077,1/3/2014,9:29:01,PAN CAKE MIX,1.0,175.0,175.0
53,182077,1/3/2014,9:29:01,I D,1.0,45.0,45.0
54,182078,1/3/2014,9:29:22,MILK 500ML,1.0,21.0,21.0
55,182078,1/3/2014,9:29:22,HERITAGE,1.0,20.0,20.0
56,182079,1/3/2014,9:29:55,EGG,12.0,4.0,48.0
57,182080,1/3/2014,9:30:10,QUAKER,1.0,39.0,39.0
58,182081,1/3/2014,9:31:10,NESTLE,1.0,10.0,10.0
59,182081,1/3/2014,9:31:10,POOJA GINGEL,1.0,93.0,93.0
60,182081,1/3/2014,9:31:10,BRU,1.0,10.0,10.0
61,182081,1/3/2014,9:31:10,DABUR,1.0,17.0,17.0
62,182081,1/3/2014,9:31:10,FREEDOM,1.0,88.0,88.0
63,182081,1/3/2014,9:31:10,LAYS,1.0,10.0,10.0
64,182082,1/3/2014,9:31:48,HUGGIES,1.0,499.0,499.0
65,182083,1/3/2014,9:32:40,MILK 500ML,3.0,21.0,63.0
66,182084,1/3/2014,9:34:06,CARRY BAG,1.0,3.0,3.0
67,182084,1/3/2014,9:34:06,THUMS,2.0,25.0,50.0
68,182084,1/3/2014,9:34:06,GATORADE,1.0,35.0,35.0
69,182084,1/3/2014,9:34:06,LIMCA,1.0,35.0,35.0
70,182084,1/3/2014,9:34:06,TROPICANA,1.0,99.0,99.0
71,182084,1/3/2014,9:34:06,DABUR,2.0,20.0,40.0
72,182084,1/3/2014,9:34:06,PREMIER,2.0,65.0,130.0
73,182084,1/3/2014,9:34:06,KIS,1.0,48.0,48.0
74,182084,1/3/2014,9:34:06,KISSAN,1.0,48.0,48.0
75,182084,1/3/2014,9:34:06,KINLEY,1.0,10.0,10.0
76,182085,1/3/2014,9:37:17,BRITANNIA,1.0,26.0,26.0
77,182085,1/3/2014,9:37:17,HERITAGE,1.0,40.0,40.0
78,182086,1/3/2014,9:41:30,GILLETTE,1.0,489.0,489.0
79,182086,1/3/2014,9:41:30,GILLETTE,1.0,85.0,85.0
80,182086,1/3/2014,9:41:30,GILLETTE,1.0,649.0,649.0
81,182087,1/3/2014,9:41:52,MILK 500ML,1.0,21.0,21.0
82,182088,1/3/2014,9:42:17,CADBURY,1.0,20.0,20.0
83,182089,1/3/2014,9:43:41,GILLETTE,1.0,199.0,199.0
84,182090,1/3/2014,9:44:28,CARRY BAG,1.0,2.0,2.0
85,182090,1/3/2014,9:44:28,COCONUT,1.0,16.0,16.0
86,182091,1/3/2014,9:45:03,CADBURY,1.0,10.0,10.0
87,182092,1/3/2014,9:45:33,BRITANNIA,1.0,26.0,26.0
88,182092,1/3/2014,9:45:33,BRITANNIA,1.0,26.0,26.0
89,182093,1/3/2014,9:46:42,TIL,1.0,56.0,56.0
90,182094,1/3/2014,9:50:44,SABENA,1.0,22.0,22.0
91,182095,1/3/2014,9:53:17,CADBURY,1.0,10.0,10.0
92,182096,1/3/2014,9:53:50,HERITAGE,2.0,20.0,40.0
93,182096,1/3/2014,9:53:50,MILK 500ML,1.0,21.0,21.0
94,182097,1/3/2014,9:59:57,PRIYA,1.0,87.0,87.0
95,182098,1/3/2014,10:00:23,LAYS,1.0,20.0,20.0
96,182099,1/3/2014,10:02:18,BULL BRAND C,1.0,12.0,12.0
97,182099,1/3/2014,10:02:18,MOONG,2.0,48.0,96.0
98,182099,1/3/2014,10:02:18,HERITAGE,1.0,20.0,20.0
99,182099,1/3/2014,10:02:18,MILK 500ML,4.0,21.0,84.0
100,182100,1/3/2014,10:02:35,CADBURY,1.0,5.0,5.0
101,182100,1/3/2014,10:02:35,SPRITE,1.0,35.0,35.0
102,182101,1/3/2014,10:03:10,OREO,2.0,20.0,40.0
103,182101,1/3/2014,10:03:10,EGG,7.0,4.0,28.0
104,182102,1/3/2014,10:03:30,KURNOOL RICE,2.0,240.0,480.0
105,182103,1/3/2014,10:03:46,MILK 500ML,4.0,21.0,84.0
106,182104,1/3/2014,10:04:30,COCONUT,1.0,16.0,16.0
107,182104,1/3/2014,10:04:30,TOOR,1.0,42.0,42.0
108,182105,1/3/2014,10:05:08,MAIDA,1.0,19.0,19.0
109,182106,1/3/2014,10:05:44,EGG,12.0,4.0,48.0
110,182107,1/3/2014,10:06:25,TIL,1.0,32.0,32.0
111,182108,1/3/2014,10:06:43,HALDIRAM,2.0,10.0,20.0
112,182108,1/3/2014,10:06:43,HALDI,2.0,10.0,20.0
113,182108,1/3/2014,10:06:43,HALDIRAM`S,2.0,10.0,20.0
114,182108,1/3/2014,10:06:43,BANANA CHIPS,3.0,25.0,75.0
115,182109,1/3/2014,10:07:06,BRITANNIA,1.0,26.0,26.0
116,182110,1/3/2014,10:09:53,MILK 500ML,1.0,21.0,21.0
117,182111,1/3/2014,10:11:45,GOLD,1.0,89.0,89.0
118,182111,1/3/2014,10:11:45,AASHIRVAAD,1.0,24.0,24.0
119,182111,1/3/2014,10:11:45,EVEREST,1.0,45.0,45.0
120,182111,1/3/2014,10:11:45,EVER,1.0,45.0,45.0
121,182112,1/3/2014,10:13:32,MILK 500ML,1.0,21.0,21.0
122,182112,1/3/2014,10:13:32,TATA,1.0,17.0,17.0
123,182112,1/3/2014,10:13:32,KUS,1.0,35.0,35.0
124,182112,1/3/2014,10:13:32,JEERA,1.0,25.0,25.0
125,182113,1/3/2014,10:17:47,KAMAL,1.0,28.0,28.0
126,182113,1/3/2014,10:17:47,CHANA,1.0,62.0,62.0
127,182113,1/3/2014,10:17:47,MOP STICK HA,1.0,40.0,40.0
128,182113,1/3/2014,10:17:47,SARA,1.0,220.0,220.0
129,182114,1/3/2014,10:19:06,EGG,6.0,4.0,24.0
130,182114,1/3/2014,10:19:06,I D,1.0,45.0,45.0
131,182114,1/3/2014,10:19:06,SWARNA,1.0,35.0,35.0
132,182114,1/3/2014,10:19:06,BRITANNIA,1.0,26.0,26.0
133,182115,1/3/2014,10:21:20,LAYS,2.0,10.0,20.0
134,182116,1/3/2014,10:23:29,BRU,1.0,29.0,29.0
135,182116,1/3/2014,10:23:29,CHART PAPER,1.0,5.0,5.0
136,182116,1/3/2014,10:23:29,MILK 500ML,2.0,21.0,42.0
137,182116,1/3/2014,10:23:29,HERITAGE,1.0,20.0,20.0
138,182116,1/3/2014,10:23:29,EXO DISHWASH,1.0,42.0,42.0
139,182116,1/3/2014,10:23:29,SABENA,1.0,22.0,22.0
140,182117,1/3/2014,10:23:57,CRANE,2.0,30.0,60.0
141,182118,1/3/2014,10:27:41,HALDIRAM`S,1.0,10.0,10.0
142,182118,1/3/2014,10:27:41,HALDIRAM,1.0,10.0,10.0
143,182118,1/3/2014,10:27:41,HALDI,1.0,10.0,10.0
144,182119,1/3/2014,10:29:31,EGG,18.0,4.0,72.0
145,182120,1/3/2014,10:30:21,JOHNSON,1.0,190.0,190.0
146,182120,1/3/2014,10:30:21,JOHNSON`S,1.0,190.0,190.0
147,182120,1/3/2014,10:30:21,HERITAGE,1.0,70.0,70.0
148,182121,1/3/2014,10:31:15,KURNOOL RICE,2.0,96.0,192.0
149,182122,1/3/2014,10:31:57,CRANE,1.0,15.0,15.0
150,182123,1/3/2014,10:34:26,KURNOOL RICE,1.0,240.0,240.0
151,182123,1/3/2014,10:34:26,C C,1.0,51.0,51.0
152,182123,1/3/2014,10:34:26,COCONUT,1.0,16.0,16.0
153,182123,1/3/2014,10:34:26,HERITAGE,1.0,40.0,40.0
154,182123,1/3/2014,10:34:26,HERITAGE,1.0,20.0,20.0
155,182124,1/3/2014,10:36:00,SUNDROP,1.0,180.0,180.0
156,182125,1/3/2014,10:36:45,WHISPER,1.0,27.0,27.0
157,182126,1/3/2014,10:37:56,MILK 500ML,3.0,21.0,63.0
158,182127,1/3/2014,10:42:53,MILK 500ML,1.0,21.0,21.0
159,182128,1/3/2014,10:44:58,GODREJ,1.0,85.0,85.0
160,182128,1/3/2014,10:44:58,MILK 500ML,2.0,21.0,42.0
161,182129,1/3/2014,10:45:27,TOOR,1.0,42.0,42.0
162,182129,1/3/2014,10:45:27,GOLD,1.0,87.0,87.0
163,182130,1/3/2014,10:45:56,PITAMBARI,1.0,26.0,26.0
164,182131,1/3/2014,10:46:48,CHINGS,2.0,27.0,54.0
165,182132,1/3/2014,10:47:46,YIPPEE NOODL,1.0,10.0,10.0
166,182132,1/3/2014,10:47:46,DOSA RICE 1K,1.0,36.0,36.0
167,182133,1/3/2014,10:51:56,COCACOLA,1.0,35.0,35.0
168,182134,1/3/2014,10:53:02,SUGAR,2.0,19.0,38.0
169,182134,1/3/2014,10:53:02,BRITANNIA,2.0,17.0,34.0
170,182134,1/3/2014,10:53:02,KAMAL,1.0,20.0,20.0
171,182134,1/3/2014,10:53:02,LAYS,2.0,20.0,40.0
172,182135,1/3/2014,10:56:17,APSARA,1.0,5.0,5.0
173,182135,1/3/2014,10:56:17,NOTE  BOOK,22.0,1.0,22.0
174,182136,1/3/2014,10:56:41,KAMAL,1.0,20.0,20.0
175,182136,1/3/2014,10:56:41,DABUR,1.0,36.0,36.0
176,182136,1/3/2014,10:56:41,KAMAL,2.0,15.0,30.0
177,182136,1/3/2014,10:56:41,PAV BUN 200G,1.0,15.0,15.0
178,182137,1/3/2014,11:00:52,AMBICA,1.0,30.0,30.0
179,182137,1/3/2014,11:00:52,AMBI,1.0,30.0,30.0
180,182138,1/3/2014,11:01:24,KELLOGG`S,1.0,229.0,229.0
181,182139,1/3/2014,11:02:52,MILK 500ML,2.0,21.0,42.0
182,182140,1/3/2014,11:04:43,HARPIC,1.0,43.0,43.0
183,182143,1/3/2014,11:14:01,ORBIT CHEWIN,1.0,5.0,5.0
184,182143,1/3/2014,11:14:01,CADBURY,3.0,15.0,45.0
185,182143,1/3/2014,11:14:01,TUTY FRUITY,1.0,12.0,12.0
186,182144,1/3/2014,11:17:05,CHEETOS 10/,1.0,10.0,10.0
187,182144,1/3/2014,11:17:05,LAYS,1.0,10.0,10.0
188,182144,1/3/2014,11:17:05,MILK 500ML,4.0,21.0,84.0
189,182144,1/3/2014,11:17:05,EGG,6.0,4.0,24.0
190,182145,1/3/2014,11:18:43,KOHINOOR BAS,1.0,158.0,158.0
191,182146,1/3/2014,11:19:18,KIWI,1.0,20.0,20.0
192,182147,1/3/2014,11:19:30,HARPIC,1.0,43.0,43.0
193,182148,1/3/2014,11:20:23,SUGAR,2.0,19.0,38.0
194,182148,1/3/2014,11:20:23,BRITANNIA,2.0,10.0,20.0
195,182148,1/3/2014,11:20:23,GOOD,1.0,20.0,20.0
196,182148,1/3/2014,11:20:23,MILK 500ML,3.0,21.0,63.0
197,182148,1/3/2014,11:20:23,KARA,1.0,150.0,150.0
198,182148,1/3/2014,11:20:23,KARACHI,1.0,150.0,150.0
199,182149,1/3/2014,11:21:25,TAJ MAHAL TE,1.0,46.0,46.0
200,182150,1/3/2014,11:23:35,LAVANGAM,1.0,32.0,32.0
201,182150,1/3/2014,11:23:35,BRITANNIA,1.0,26.0,26.0
202,182150,1/3/2014,11:23:35,THUMSUP,1.0,35.0,35.0
203,182150,1/3/2014,11:23:35,THUMS,1.0,35.0,35.0
204,182151,1/3/2014,11:26:27,NESTLE,1.0,2.0,2.0
205,182151,1/3/2014,11:26:27,PRIYA,1.0,25.0,25.0
206,182151,1/3/2014,11:26:27,EATING SODA,1.0,3.0,3.0
207,182152,1/3/2014,11:27:21,MILK 500ML,1.0,21.0,21.0
208,182153,1/3/2014,11:28:11,EGG,12.0,4.0,48.0
209,182153,1/3/2014,11:28:11,SUNDROP,1.0,250.0,250.0
210,182153,1/3/2014,11:28:11,CHANA,1.0,31.0,31.0
211,182154,1/3/2014,11:28:37,NESTLE,2.0,50.0,100.0
212,182155,1/3/2014,11:29:04,KNORR,1.0,24.0,24.0
213,182156,1/3/2014,11:29:59,CHART PAPER,1.0,5.0,5.0
214,182156,1/3/2014,11:29:59,VIJAYA,1.0,98.0,98.0
215,182157,1/3/2014,11:30:45,MAAZA,1.0,12.0,12.0
216,182157,1/3/2014,11:30:45,EGG,7.0,4.0,28.0
217,182158,1/3/2014,11:31:01,I D,2.0,45.0,90.0
218,182159,1/3/2014,11:31:56,CADBURY,1.0,10.0,10.0
219,182160,1/3/2014,11:34:06,MILK 500ML,1.0,21.0,21.0
220,182161,1/3/2014,11:36:45,PRIYA,2.0,85.0,170.0
221,182161,1/3/2014,11:36:45,BRITANNIA,2.0,10.0,20.0
222,182161,1/3/2014,11:36:45,VIM,2.0,42.0,84.0
223,182161,1/3/2014,11:36:45,NAPTHALANE,1.0,26.0,26.0
224,182161,1/3/2014,11:36:45,DETTOL,1.0,82.0,82.0
225,182162,1/3/2014,11:42:40,NESTLE,2.0,5.0,10.0
226,182163,1/3/2014,11:44:33,CADBURY,2.0,1.0,2.0
227,182163,1/3/2014,11:44:33,COCACOLA,1.0,35.0,35.0
228,182163,1/3/2014,11:44:33,HERITAGE,1.0,20.0,20.0
229,182163,1/3/2014,11:44:33,HEINZ TOMATO,1.0,88.0,88.0
230,182163,1/3/2014,11:44:33,HALDI,1.0,10.0,10.0
231,182163,1/3/2014,11:44:33,HALDIRAM,1.0,10.0,10.0
232,182163,1/3/2014,11:44:33,HALDIRAM`S,1.0,10.0,10.0
233,182164,1/3/2014,11:46:33,EGG,6.0,4.0,24.0
234,182164,1/3/2014,11:46:33,MILK 500ML,1.0,21.0,21.0
235,182164,1/3/2014,11:46:33,BRITANNIA,1.0,26.0,26.0
236,182165,1/3/2014,11:50:14,DAIRY MILK,4.0,10.0,40.0
237,182165,1/3/2014,11:50:14,CARRY BAG,1.0,3.0,3.0
238,182165,1/3/2014,11:50:14,CADBURY,4.0,10.0,40.0
239,182165,1/3/2014,11:50:14,NESTLE,3.0,20.0,60.0
240,182165,1/3/2014,11:50:14,NESTLE,5.0,25.0,125.0
241,182165,1/3/2014,11:50:14,ELITE,2.0,30.0,60.0
242,182165,1/3/2014,11:50:14,LOTTE,1.0,60.0,60.0
243,182165,1/3/2014,11:50:14,BRITANNIA,1.0,13.0,13.0
244,182166,1/3/2014,11:51:53,UJALA,1.0,17.0,17.0
245,182167,1/3/2014,11:55:23,NESTLE,1.0,10.0,10.0
246,182167,1/3/2014,11:55:23,MILK 500ML,1.0,21.0,21.0
247,182167,1/3/2014,11:55:23,EXO DISHWASH,1.0,42.0,42.0
248,182167,1/3/2014,11:55:23,WALNUT,1.0,130.0,130.0
249,182167,1/3/2014,11:55:23,SWARNA,1.0,71.0,71.0
250,182167,1/3/2014,11:55:23,KIS,1.0,56.0,56.0
251,182167,1/3/2014,11:55:23,RIN,1.0,29.0,29.0
252,182167,1/3/2014,11:55:23,RIN,2.0,16.0,32.0
253,182167,1/3/2014,11:55:23,HERITAGE,1.0,70.0,70.0
254,182167,1/3/2014,11:55:23,RIN,1.0,82.0,82.0
255,182168,1/3/2014,11:55:57,JOHNSON,2.0,2.5,5.0
256,182169,1/3/2014,11:56:19,BALL,4.0,5.0,20.0
257,182170,1/3/2014,11:56:48,BRITE,1.0,27.0,27.0
258,182171,1/3/2014,11:57:01,COCACOLA,1.0,35.0,35.0
259,182171,1/3/2014,11:57:01,NESTLE,1.0,50.0,50.0
260,182172,1/3/2014,12:01:47,KINLEY,1.0,30.0,30.0
261,182173,1/3/2014,12:02:59,LOREAL,1.0,135.0,135.0
262,182174,1/3/2014,12:04:20,DABUR,1.0,36.0,36.0
263,182175,1/3/2014,12:07:15,MAAZA,2.0,12.0,24.0
264,182176,1/3/2014,12:09:24,FEAST,2.0,20.0,40.0
265,182176,1/3/2014,12:09:24,GROUND,1.0,53.0,53.0
266,182176,1/3/2014,12:09:24,PUTANALU,1.0,16.0,16.0
267,182176,1/3/2014,12:09:24,SUNDROP,1.0,180.0,180.0
268,182177,1/3/2014,12:13:58,PIM POM LOLL,1.0,3.0,3.0
269,182177,1/3/2014,12:13:58,EVEREST,1.0,57.0,57.0
270,182177,1/3/2014,12:13:58,EVER,1.0,57.0,57.0
271,182178,1/3/2014,12:14:40,MILK 500ML,2.0,21.0,42.0
272,182179,1/3/2014,12:21:11,TROPICANA,1.0,99.0,99.0
273,182179,1/3/2014,12:21:11,RAI,1.0,12.0,12.0
274,182179,1/3/2014,12:21:11,RAI,1.0,24.0,24.0
275,182179,1/3/2014,12:21:11,AMBI,1.0,55.0,55.0
276,182179,1/3/2014,12:21:11,AMBICA,1.0,55.0,55.0
277,182179,1/3/2014,12:21:11,JOHNSON,1.0,88.0,88.0
278,182179,1/3/2014,12:21:11,NESTLE,1.0,389.0,389.0
279,182180,1/3/2014,12:22:16,FANTA,1.0,35.0,35.0
280,182180,1/3/2014,12:22:16,COCACOLA,1.0,35.0,35.0
281,182180,1/3/2014,12:22:16,SPRITE,1.0,25.0,25.0
282,182180,1/3/2014,12:22:16,KINDER JOY 2,1.0,35.0,35.0
283,182180,1/3/2014,12:22:16,CADBURY,3.0,35.0,105.0
284,182181,1/3/2014,12:23:02,PRIYA,1.0,10.0,10.0
285,182181,1/3/2014,12:23:02,MOONG,1.0,20.0,20.0
286,182182,1/3/2014,12:24:39,BRITANNIA,1.0,26.0,26.0
287,182183,1/3/2014,12:27:12,BOURNVILLE,1.0,30.0,30.0
288,182183,1/3/2014,12:27:12,MINUTE MAID,1.0,22.0,22.0
289,182184,1/3/2014,12:31:24,WHISPER,1.0,70.0,70.0
290,182185,1/3/2014,12:34:30,FEVI,2.0,5.0,10.0
291,182186,1/3/2014,12:35:29,PRIYA,1.0,85.0,85.0
292,182186,1/3/2014,12:35:29,OREO,1.0,20.0,20.0
293,182186,1/3/2014,12:35:29,IDLI RAVA NO,1.0,26.0,26.0
294,182187,1/3/2014,12:38:32,EGG,3.0,4.0,12.0
295,182187,1/3/2014,12:38:32,SUNFEAST,1.0,60.0,60.0
296,182187,1/3/2014,12:38:32,KNORR,1.0,34.0,34.0
297,182187,1/3/2014,12:38:32,VIJAYA,1.0,82.0,82.0
298,182187,1/3/2014,12:38:32,GROUND,1.0,22.0,22.0
299,182188,1/3/2014,12:38:56,COTTON,1.0,21.0,21.0
300,182188,1/3/2014,12:38:56,JOHNSON,1.0,35.0,35.0
301,182189,1/3/2014,12:55:45,KURNOOL RICE,1.0,48.0,48.0
302,182190,1/3/2014,12:56:09,MILK 500ML,1.0,21.0,21.0
303,182190,1/3/2014,12:56:09,HERITAGE,1.0,20.0,20.0
304,182191,1/3/2014,12:58:20,CADBURY,2.0,10.0,20.0
305,182192,1/3/2014,12:59:08,CADBURY,3.0,1.0,3.0
306,182192,1/3/2014,12:59:08,DAIRY MILK,2.0,10.0,20.0
307,182192,1/3/2014,12:59:08,TROPICANA,1.0,99.0,99.0
308,182192,1/3/2014,12:59:08,TROPICANA,1.0,88.0,88.0
309,182193,1/3/2014,13:00:17,HERITAGE,1.0,40.0,40.0
310,182193,1/3/2014,13:00:17,KINDER JOY 2,1.0,35.0,35.0
311,182194,1/3/2014,13:01:38,LOREAL,1.0,559.0,559.0
312,182195,1/3/2014,13:05:02,GARNIER,1.0,155.0,155.0
313,182195,1/3/2014,13:05:02,GODREJ,1.0,140.0,140.0
314,182196,1/3/2014,13:08:40,MTR,1.0,65.0,65.0
315,182196,1/3/2014,13:08:40,MTR,1.0,25.0,25.0
316,182196,1/3/2014,13:08:40,SUGAR,1.0,17.0,17.0
317,182196,1/3/2014,13:08:40,PEARS,1.0,32.0,32.0
318,182197,1/3/2014,13:10:57,ELITE,1.0,45.0,45.0
319,182197,1/3/2014,13:10:57,NESTLE,1.0,5.0,5.0
320,182197,1/3/2014,13:10:57,MILK 500ML,1.0,21.0,21.0
321,182197,1/3/2014,13:10:57,BANANA CHIPS,1.0,25.0,25.0
322,182197,1/3/2014,13:10:57,KAMAL,1.0,15.0,15.0
323,182197,1/3/2014,13:10:57,URID CHILAKA,1.0,38.0,38.0
324,182198,1/3/2014,13:11:42,KAMAL,1.0,28.0,28.0
325,182199,1/3/2014,13:12:37,MAIDA,1.0,10.0,10.0
326,182199,1/3/2014,13:12:37,KAMAL,1.0,25.0,25.0
327,182199,1/3/2014,13:12:37,B RAVA,1.0,38.0,38.0
328,182200,1/3/2014,13:13:46,CADBURY,1.0,1.0,1.0
329,182200,1/3/2014,13:13:46,CARRY BAG,1.0,2.0,2.0
330,182200,1/3/2014,13:13:46,BRITANNIA,1.0,20.0,20.0
331,182200,1/3/2014,13:13:46,PARLE,1.0,10.0,10.0
332,182200,1/3/2014,13:13:46,PARLE,1.0,10.0,10.0
333,182200,1/3/2014,13:13:46,SUGAR,1.0,17.0,17.0
334,182201,1/3/2014,13:15:22,THUMS,1.0,52.0,52.0
335,182202,1/3/2014,13:16:55,BOOMER,2.0,6.0,12.0
336,182202,1/3/2014,13:16:55,BRITANNIA,1.0,13.0,13.0
337,182202,1/3/2014,13:16:55,THUMS,1.0,25.0,25.0
338,182202,1/3/2014,13:16:55,FANTA,1.0,25.0,25.0
339,182202,1/3/2014,13:16:55,COCACOLA,1.0,25.0,25.0
340,182203,1/3/2014,13:23:19,ELITE,1.0,45.0,45.0
341,182203,1/3/2014,13:23:19,KURKURE,1.0,10.0,10.0
342,182204,1/3/2014,13:24:58,FEVI,2.0,5.0,10.0
343,182205,1/3/2014,13:30:39,STAYFREE,1.0,35.0,35.0
344,182205,1/3/2014,13:30:39,TATA,1.0,27.0,27.0
345,182205,1/3/2014,13:30:39,AASHIRVAAD,1.0,42.0,42.0
346,182205,1/3/2014,13:30:39,RED,1.0,13.0,13.0
347,182205,1/3/2014,13:30:39,RAJAS,1.0,88.0,88.0
348,182205,1/3/2014,13:30:39,WHEEL GREEN,1.0,23.0,23.0
349,182205,1/3/2014,13:30:39,SUGAR,1.0,68.0,68.0
350,182205,1/3/2014,13:30:39,EVER,1.0,32.0,32.0
351,182205,1/3/2014,13:30:39,EVEREST,1.0,32.0,32.0
352,182206,1/3/2014,13:32:43,EGG,12.0,4.0,48.0
353,182206,1/3/2014,13:32:43,HERITAGE,3.0,40.0,120.0
354,182206,1/3/2014,13:32:43,BRITANNIA,2.0,27.0,54.0
355,182206,1/3/2014,13:32:43,BRITANNIA,1.0,15.0,15.0
356,182206,1/3/2014,13:32:43,FORTUNE MUST,1.0,69.0,69.0
357,182206,1/3/2014,13:32:43,ATAL,1.0,45.0,45.0
358,182207,1/3/2014,13:34:43,KURKURE,2.0,10.0,20.0
359,182208,1/3/2014,13:35:01,MILK 500ML,1.0,21.0,21.0
360,182209,1/3/2014,13:35:47,MILK 500ML,4.0,21.0,84.0
361,182210,1/3/2014,13:38:42,CORNETTO,2.0,30.0,60.0
362,182211,1/3/2014,13:41:10,KINDER JOY 2,2.0,35.0,70.0
363,182212,1/3/2014,13:44:09,PRIYA,1.0,12.0,12.0
364,182213,1/3/2014,13:44:53,CADBURY,2.0,5.0,10.0
365,182214,1/3/2014,13:46:23,GENERAL,10.0,5.0,50.0
366,182215,1/3/2014,13:46:49,FEAST,1.0,20.0,20.0
367,182215,1/3/2014,13:46:49,CORNETTO,1.0,35.0,35.0
368,182215,1/3/2014,13:46:49,GENERAL,1.0,15.0,15.0
369,182215,1/3/2014,13:46:49,KAMAL,1.0,17.0,17.0
370,182216,1/3/2014,13:48:34,KINLEY,2.0,30.0,60.0
371,182217,1/3/2014,13:50:30,AMUL,1.0,91.0,91.0
372,182217,1/3/2014,13:50:30,AMUL,1.0,35.0,35.0
373,182217,1/3/2014,13:50:30,HERITAGE,1.0,20.0,20.0
374,182217,1/3/2014,13:50:30,NESTLE,1.0,65.0,65.0
375,182217,1/3/2014,13:50:30,AASHIRVAAD,1.0,22.0,22.0
376,182217,1/3/2014,13:50:30,MAGGI,2.0,20.0,40.0
377,182217,1/3/2014,13:50:30,MAGGI,1.0,60.0,60.0
378,182217,1/3/2014,13:50:30,THUMS,1.0,35.0,35.0
379,182217,1/3/2014,13:50:30,THUMSUP,1.0,35.0,35.0
380,182218,1/3/2014,14:22:45,LAYS,2.0,10.0,20.0
