,BillNo,Date,Time,Description,Quantity,Rate,Amount
0,167260,1/1/2014,21:27:30,KINLEY WATER,2.0,30.0,60.0
1,167261,1/1/2014,21:29:09,TATA SALT 1K,1.0,16.0,16.0
2,167262,1/1/2014,9:48:46,I D DOSA BAT,1.0,45.0,45.0
3,167263,1/1/2014,9:59:35,CARRY BAG   ,1.0,2.0,2.0
4,167263,1/1/2014,9:59:35,MILK 500ML  ,3.0,19.0,57.0
5,167264,1/1/2014,10:00:15,MILK 500ML  ,5.0,19.0,95.0
6,167265,1/1/2014,10:07:08,SURF EXCEL A,1.0,197.0,197.0
7,167265,1/1/2014,10:07:08,PAMPERS XL 1,1.0,274.0,274.0
8,167265,1/1/2014,10:07:08,VIM BAR 265G,1.0,43.0,43.0
9,167266,1/1/2014,10:08:00,B RAVA 1KG  ,1.0,38.0,38.0
10,167266,1/1/2014,10:08:00,EGG         ,12.0,4.5,54.0
11,167267,1/1/2014,10:08:23,BAMBINO VARM,1.0,52.0,52.0
12,167268,1/1/2014,10:09:26,BRITANNIA FR,1.0,15.0,15.0
13,167269,1/1/2014,10:10:12,5050 MASKA ,1.0,20.0,20.0
14,167269,1/1/2014,10:10:12,MILK 500ML  ,2.0,19.0,38.0
15,167270,1/1/2014,10:11:43,COCONUT 1P  ,2.0,17.0,34.0
16,167271,1/1/2014,10:13:41,MILK 500ML  ,2.0,19.0,38.0
17,167271,1/1/2014,10:13:41,WHISPER ULTR,1.0,290.0,290.0
18,167272,1/1/2014,10:14:42,KURKURE 10/,1.0,10.0,10.0
19,167273,1/1/2014,10:16:24,BRITANNIA WH,1.0,26.0,26.0
20,167274,1/1/2014,10:16:56,MILK 500ML  ,2.0,19.0,38.0
21,167275,1/1/2014,10:18:10,EGG         ,6.0,4.5,27.0
22,167275,1/1/2014,10:18:10,BRITANNIA WH,1.0,26.0,26.0
23,167275,1/1/2014,10:18:10,SUGAR 500GM ,1.0,19.0,19.0
24,167276,1/1/2014,10:19:41,EGG         ,12.0,4.5,54.0
25,167276,1/1/2014,10:19:41,CADBURY DAIR,1.0,10.0,10.0
26,167276,1/1/2014,10:19:41,BRITANNIA MI,1.0,14.0,14.0
27,167277,1/1/2014,10:20:13,BRITANNIA BR,1.0,26.0,26.0
28,167277,1/1/2014,10:20:13,MAGGI MASALA,4.0,10.0,40.0
29,167278,1/1/2014,10:21:22,COCONUT 1P  ,1.0,17.0,17.0
30,167279,1/1/2014,10:21:31,NESTLE FRESH,1.0,20.0,20.0
31,167280,1/1/2014,10:25:23,MILK 500ML  ,3.0,24.0,72.0
32,167280,1/1/2014,10:25:23,MILK 500ML  ,5.0,19.0,95.0
33,167280,1/1/2014,10:25:23,ACT II POPCO,2.0,20.0,40.0
34,167280,1/1/2014,10:25:23,MAGGI NOODLE,2.0,20.0,40.0
35,167280,1/1/2014,10:25:23,BRITANNIA BR,1.0,26.0,26.0
36,167280,1/1/2014,10:25:23,SAFFOLA OATS,3.0,15.0,45.0
37,167280,1/1/2014,10:25:23,HALDIRAM`S 3,1.0,80.0,80.0
38,167281,1/1/2014,10:25:48,COCONUT 1P  ,1.0,17.0,17.0
39,167281,1/1/2014,10:25:48,SUNDROP 1LTR,1.0,170.0,170.0
40,167282,1/1/2014,10:26:28,BRITANNIA BR,1.0,26.0,26.0
41,167283,1/1/2014,10:27:29,EXCELL RC 1,220.0,1.0,220.0
42,167284,1/1/2014,10:28:28,VODAFONE EAS,100.0,1.0,100.0
43,167285,1/1/2014,10:29:00,BRITANNIA WH,1.0,26.0,26.0
44,167285,1/1/2014,10:29:00,MILK 500ML  ,2.0,19.0,38.0
45,167286,1/1/2014,10:29:40,I D DOSA BAT,1.0,45.0,45.0
46,167287,1/1/2014,10:30:13,PARLE G 250G,1.0,10.0,10.0
47,167287,1/1/2014,10:30:13,KAMAL NAMKEE,1.0,17.0,17.0
48,167288,1/1/2014,10:31:41,NOTE  BOOK  ,12.0,1.0,12.0
49,167288,1/1/2014,10:31:41,C C IDLY BAT,1.0,51.0,51.0
50,167288,1/1/2014,10:31:41,MILK 500ML  ,2.0,19.0,38.0
51,167288,1/1/2014,10:31:41,EVEREST KASU,1.0,22.0,22.0
52,167288,1/1/2014,10:31:41,COLGATE ACTI,1.0,44.0,44.0
53,167288,1/1/2014,10:31:41,BRITANNIA WH,1.0,26.0,26.0
54,167289,1/1/2014,10:33:44,SURF EXCEL B,1.0,68.0,68.0
55,167289,1/1/2014,10:33:44,VIM DROP LIQ,1.0,37.0,37.0
56,167290,1/1/2014,10:34:54,MILK 500ML  ,5.0,19.0,95.0
57,167290,1/1/2014,10:34:54,LG ASAFOETID,1.0,51.5,51.5
58,167290,1/1/2014,10:34:54,B RAVA 500GM,1.0,19.0,19.0
59,167291,1/1/2014,10:35:32,GOOD DAY CAS,1.0,30.0,30.0
60,167292,1/1/2014,10:35:53,BRITANNIA BR,1.0,26.0,26.0
61,167292,1/1/2014,10:35:53,VIM BAR 200G,1.0,15.0,15.0
62,167293,1/1/2014,10:37:27,VIJAYA SUNFL,1.0,89.0,89.0
63,167293,1/1/2014,10:37:27,VEET HAIR RE,1.0,49.0,49.0
64,167293,1/1/2014,10:37:27,MAGGI MASALA,1.0,40.0,40.0
65,167293,1/1/2014,10:37:27,COLGATE 150G,1.0,52.0,52.0
66,167293,1/1/2014,10:37:27,BRITANNIA BU,1.0,13.0,13.0
67,167294,1/1/2014,10:40:47,EGG         ,6.0,4.5,27.0
68,167295,1/1/2014,10:42:19,EGG         ,25.0,4.5,112.5
69,167295,1/1/2014,10:42:19,TOOR DALL 1K,1.0,84.0,84.0
70,167295,1/1/2014,10:42:19,BRU INSTANT ,1.0,80.0,80.0
71,167295,1/1/2014,10:42:19,AMUL FRESH C,1.0,40.0,40.0
72,167295,1/1/2014,10:42:19,ONIONS      ,1.5,25.0,37.5
73,167296,1/1/2014,10:43:17,PIM POM LOLL,1.0,3.0,3.0
74,167296,1/1/2014,10:43:17,COLGATE 200G,1.0,156.0,156.0
75,167296,1/1/2014,10:43:17,COLGATE 360 ,1.0,110.0,110.0
76,167297,1/1/2014,10:44:14,COCACOLA 60,1.0,35.0,35.0
77,167297,1/1/2014,10:44:14,ELITE DREAMS,2.0,45.0,90.0
78,167297,1/1/2014,10:44:14,KURKURE 10/,4.0,10.0,40.0
79,167298,1/1/2014,10:45:03,EGG         ,12.0,4.5,54.0
80,167299,1/1/2014,10:45:30,ONIONS      ,0.5,25.0,12.5
81,167300,1/1/2014,10:46:15,MILK 500ML  ,4.0,19.0,76.0
82,167300,1/1/2014,10:46:15,BRITANNIA BO,1.0,25.0,25.0
83,167301,1/1/2014,10:47:46,DHANALAXMI G,1.0,60.0,60.0
84,167301,1/1/2014,10:47:46,HERITAGE DOO,2.0,70.0,140.0
85,167301,1/1/2014,10:47:46,SAFFOLA KARD,1.0,107.0,107.0
86,167301,1/1/2014,10:47:46,ALL OUT REFI,1.0,56.0,56.0
87,167301,1/1/2014,10:47:46,GOOD KNIGHT ,1.0,49.0,49.0
88,167302,1/1/2014,10:49:35,SUNFEAST ORA,2.0,20.0,40.0
89,167302,1/1/2014,10:49:35,HALDIRAM`S R,1.0,160.0,160.0
90,167303,1/1/2014,10:49:52,ONIONS      ,2.0,25.0,50.0
91,167304,1/1/2014,10:51:30,MILK 500ML  ,4.0,19.0,76.0
92,167305,1/1/2014,10:53:24,TOOR DALL 2K,1.0,168.0,168.0
93,167305,1/1/2014,10:53:24,ANDHRA COFFE,1.0,170.0,170.0
94,167305,1/1/2014,10:53:24,KELLOGG`S HO,1.0,117.0,117.0
95,167306,1/1/2014,10:55:40,MILK 500ML  ,2.0,24.0,48.0
96,167306,1/1/2014,10:55:40,MILK 500ML  ,3.0,19.0,57.0
97,167306,1/1/2014,10:55:40,CADBURY DAIR,3.0,5.0,15.0
98,167307,1/1/2014,10:56:05,DHANALAXMI G,1.0,45.0,45.0
99,167307,1/1/2014,10:56:05,WHEAT RAVA S,1.0,44.0,44.0
100,167307,1/1/2014,10:56:05,AMBICA JASMI,1.0,38.0,38.0
101,167308,1/1/2014,10:59:06,CARRY BAG   ,1.0,3.0,3.0
102,167308,1/1/2014,10:59:06,CADBURY 5 ST,2.0,10.0,20.0
103,167308,1/1/2014,10:59:06,5050 MASKA ,1.0,20.0,20.0
104,167308,1/1/2014,10:59:06,MINUTE MAID ,2.0,25.0,50.0
105,167308,1/1/2014,10:59:06,BRITANNIA WH,1.0,26.0,26.0
106,167309,1/1/2014,11:00:23,HALDIRAM`S C,1.0,10.0,10.0
107,167309,1/1/2014,11:00:23,NESTLE FRESH,1.0,20.0,20.0
108,167309,1/1/2014,11:00:23,MILK 500ML  ,4.0,19.0,76.0
109,167310,1/1/2014,11:01:07,EGG         ,6.0,4.5,27.0
110,167310,1/1/2014,11:01:07,BRITANNIA WH,1.0,26.0,26.0
111,167310,1/1/2014,11:01:07,DOSA RICE 1K,1.0,30.0,30.0
112,167311,1/1/2014,11:01:59,BRITANNIA WH,1.0,26.0,26.0
113,167311,1/1/2014,11:01:59,CADBURY DAIR,2.0,10.0,20.0
114,167312,1/1/2014,11:03:15,DABUR GINGER,1.0,36.0,36.0
115,167312,1/1/2014,11:03:15,BAMBINO VARM,1.0,52.0,52.0
116,167313,1/1/2014,11:04:31,MILK 500ML  ,4.0,19.0,76.0
117,167314,1/1/2014,11:06:17,SILVER PLATE,1.0,50.0,50.0
118,167314,1/1/2014,11:06:17,HALDIRAM`S S,2.0,80.0,160.0
119,167315,1/1/2014,11:08:02,EGG         ,12.0,4.5,54.0
120,167315,1/1/2014,11:08:02,GENERAL     ,1.0,22.0,22.0
121,167316,1/1/2014,11:08:13,MILK 500ML  ,5.0,19.0,95.0
122,167317,1/1/2014,11:10:32,COCONUT 1P  ,1.0,17.0,17.0
123,167318,1/1/2014,11:10:41,AIRTEL CARD ,50.0,1.0,50.0
124,167319,1/1/2014,11:10:55,HERITAGE DOO,1.0,70.0,70.0
125,167320,1/1/2014,11:11:14,EGG         ,6.0,4.5,27.0
126,167320,1/1/2014,11:11:14,JEERA 100G  ,1.0,25.0,25.0
127,167320,1/1/2014,11:11:14,SUGAR 1KG   ,1.0,38.0,38.0
128,167321,1/1/2014,11:11:31,VISAKHA DAIR,1.0,42.0,42.0
129,167322,1/1/2014,11:12:09,BINGO CHIPS ,2.0,10.0,20.0
130,167323,1/1/2014,11:12:14,I D DOSA BAT,2.0,45.0,90.0
131,167324,1/1/2014,11:12:47,BRITANNIA WH,1.0,26.0,26.0
132,167324,1/1/2014,11:12:47,EGG         ,12.0,4.5,54.0
133,167325,1/1/2014,11:14:30,HERITAGE PAN,1.0,70.0,70.0
134,167325,1/1/2014,11:14:30,KAMAL NAMKEE,1.0,15.0,15.0
135,167326,1/1/2014,11:15:24,NESTLE KITKA,1.0,20.0,20.0
136,167326,1/1/2014,11:15:24,SNICKERS SIN,1.0,15.0,15.0
137,167326,1/1/2014,11:15:24,BINGO CHIPS ,1.0,10.0,10.0
138,167327,1/1/2014,11:17:22,MILK 500ML  ,4.0,24.0,96.0
139,167327,1/1/2014,11:17:22,HERITAGE CUR,1.0,38.0,38.0
140,167327,1/1/2014,11:17:22,DURGA GHEE 2,1.0,90.0,90.0
141,167328,1/1/2014,11:18:10,MAAZA 200ML ,1.0,12.0,12.0
142,167328,1/1/2014,11:18:10,APPY 200ML  ,1.0,12.0,12.0
143,167329,1/1/2014,11:18:29,COLGATE SENS,1.0,39.0,39.0
144,167330,1/1/2014,11:19:53,KAJU 50GMS  ,1.0,31.0,31.0
145,167330,1/1/2014,11:19:53,BADAM 50GM  ,1.0,37.0,37.0
146,167330,1/1/2014,11:19:53,HALDIRAM`S R,1.0,170.0,170.0
147,167331,1/1/2014,11:20:31,GARBAGE BAGS,1.0,54.0,54.0
148,167332,1/1/2014,11:20:49,MILK 500ML  ,4.0,24.0,96.0
149,167333,1/1/2014,11:20:57,MILK 500ML  ,4.0,19.0,76.0
150,167334,1/1/2014,11:23:08,MTR PAYASAM/,1.0,46.0,46.0
151,167334,1/1/2014,11:23:08,CARRY BAG   ,1.0,3.0,3.0
152,167334,1/1/2014,11:23:08,COCONUT 1P  ,2.0,17.0,34.0
153,167334,1/1/2014,11:23:08,MILK 500ML  ,1.0,19.0,19.0
154,167334,1/1/2014,11:23:08,DOSA RICE 1K,1.0,30.0,30.0
155,167334,1/1/2014,11:23:08,PRIYA PAPAD ,1.0,21.0,21.0
156,167334,1/1/2014,11:23:08,UDATH ROUND ,1.0,88.0,88.0
157,167334,1/1/2014,11:23:08,SAKTHI GHEE ,1.0,88.0,88.0
158,167334,1/1/2014,11:23:08,ACT II POPCO,1.0,20.0,20.0
159,167334,1/1/2014,11:23:08,QUAKER OATS ,2.0,10.0,20.0
160,167334,1/1/2014,11:23:08,BRITANNIA BU,2.0,13.0,26.0
161,167334,1/1/2014,11:23:08,VIM BAR 200G,1.0,14.0,14.0
162,167334,1/1/2014,11:23:08,DETTOL KETCH,1.0,24.0,24.0
163,167335,1/1/2014,11:23:42,MILK 500ML  ,2.0,19.0,38.0
164,167336,1/1/2014,11:26:10,APSARA NOND,2.0,3.0,6.0
165,167337,1/1/2014,11:27:35,ONIONS      ,0.5,25.0,12.5
166,167338,1/1/2014,11:28:16,DURACELL AAA,2.0,25.0,50.0
167,167338,1/1/2014,11:28:16,HERITAGE CUR,2.0,38.0,76.0
168,167338,1/1/2014,11:28:16,MILK 500ML  ,3.0,19.0,57.0
169,167339,1/1/2014,11:33:21,BRITANNIA BR,1.0,26.0,26.0
170,167339,1/1/2014,11:33:21,PAMPERS 4 LA,2.0,265.0,530.0
171,167339,1/1/2014,11:33:21,KISSAN TOM C,1.0,42.0,42.0
172,167339,1/1/2014,11:33:21,GOLD FINGERS,1.0,19.0,19.0
173,167339,1/1/2014,11:33:21,SUNFEAST SPE,1.0,10.0,10.0
174,167339,1/1/2014,11:33:21,WIPRO BABY S,1.0,37.0,37.0
175,167339,1/1/2014,11:33:21,WIPRO SILICO,1.0,27.0,27.0
176,167339,1/1/2014,11:33:21,PARLE COOKIE,1.0,20.0,20.0
177,167339,1/1/2014,11:33:21,CHALKPIECS B,1.0,12.0,12.0
178,167339,1/1/2014,11:33:21,GLITTER GEL ,1.0,50.0,50.0
179,167339,1/1/2014,11:33:21,VASELINE PET,1.0,35.0,35.0
180,167340,1/1/2014,11:34:09,BLACK HENNA ,1.0,75.0,75.0
181,167340,1/1/2014,11:34:09,FAIR & LOVEL,1.0,55.0,55.0
182,167340,1/1/2014,11:34:09,WHISPER CHOI,3.0,30.0,90.0
183,167340,1/1/2014,11:34:09,BADAM 100GM ,1.0,74.0,74.0
184,167340,1/1/2014,11:34:09,AMBICA DURBA,1.0,55.0,55.0
185,167341,1/1/2014,11:34:53,MILK 500ML  ,1.0,19.0,19.0
186,167342,1/1/2014,11:35:31,LIZOL FLOOR ,1.0,62.0,62.0
187,167343,1/1/2014,11:37:03,MILK 500ML  ,2.0,19.0,38.0
188,167343,1/1/2014,11:37:03,CADBURY DAIR,1.0,5.0,5.0
189,167343,1/1/2014,11:37:03,COCACOLA TI,1.0,25.0,25.0
190,167343,1/1/2014,11:37:03,BRU INSTANT ,2.0,88.0,176.0
191,167343,1/1/2014,11:37:03,BANANA CHIPS,1.0,25.0,25.0
192,167343,1/1/2014,11:37:03,KAMAL NAMKEE,1.0,17.0,17.0
193,167344,1/1/2014,11:38:00,BRITANNIA WH,1.0,26.0,26.0
194,167345,1/1/2014,11:38:19,EGG         ,12.0,4.5,54.0
195,167346,1/1/2014,11:39:07,CYCLE SANDAL,1.0,50.0,50.0
196,167346,1/1/2014,11:39:07,TATA TEA 500,1.0,174.0,174.0
197,167347,1/1/2014,11:40:58,COLGATE ACTI,1.0,17.0,17.0
198,167348,1/1/2014,11:41:37,KAMAL NAMKEE,1.0,15.0,15.0
199,167349,1/1/2014,11:41:52,SPRITE 500ML,1.0,35.0,35.0
200,167349,1/1/2014,11:41:52,BRITANNIA BU,1.0,13.0,13.0
201,167351,1/1/2014,11:43:58,MILK 500ML  ,2.0,19.0,38.0
202,167353,1/1/2014,11:45:26,KURNOOL RICE,1.0,46.0,46.0
203,167353,1/1/2014,11:45:26,MILK 500ML  ,1.0,19.0,19.0
204,167354,1/1/2014,11:45:58,SUNFEAST SPE,1.0,10.0,10.0
205,167355,1/1/2014,11:46:32,DAAWAT BASMA,2.0,160.0,320.0
206,167356,1/1/2014,11:47:00,BRITANNIA BR,1.0,26.0,26.0
207,167356,1/1/2014,11:47:00,IDLI RAVA NO,1.0,26.0,26.0
208,167357,1/1/2014,11:47:53,CADBURY DAIR,1.0,22.0,22.0
209,167357,1/1/2014,11:47:53,COLGATE 360 ,1.0,69.0,69.0
210,167357,1/1/2014,11:47:53,CADBURY 5 ST,2.0,10.0,20.0
211,167357,1/1/2014,11:47:53,AJAY TOOTHBR,3.0,32.0,96.0
212,167357,1/1/2014,11:47:53,CLOSE UP 80G,1.0,52.0,52.0
213,167357,1/1/2014,11:47:53,KARACHI BISC,1.0,120.0,120.0
214,167358,1/1/2014,11:49:15,GENERAL     ,2.0,5.0,10.0
215,167359,1/1/2014,11:49:40,MILK 500ML  ,1.0,19.0,19.0
216,167360,1/1/2014,11:54:26,FEAST FRUTTA,1.0,20.0,20.0
217,167360,1/1/2014,11:54:26,CORNETTO BUT,2.0,30.0,60.0
218,167360,1/1/2014,11:54:26,DAAWAT BASMA,1.0,150.0,150.0
219,167361,1/1/2014,11:54:58,CADBURY 5 ST,1.0,5.0,5.0
220,167361,1/1/2014,11:54:58,APPY 200ML  ,1.0,12.0,12.0
221,167362,1/1/2014,11:57:34,DAAWAT BASMA,1.0,140.0,140.0
222,167362,1/1/2014,11:57:34,SWARNA PACKE,1.0,71.0,71.0
223,167362,1/1/2014,11:57:34,DABUR GINGER,1.0,26.0,26.0
224,167362,1/1/2014,11:57:34,DABUR GINGER,1.0,36.0,36.0
225,167363,1/1/2014,11:57:59,PIM POM LOLL,2.0,3.0,6.0
226,167363,1/1/2014,11:57:59,DAIRY MILK  ,2.0,2.0,4.0
227,167364,1/1/2014,11:58:15,TATA SALT 1K,1.0,16.0,16.0
228,167365,1/1/2014,11:58:34,MILK 500ML  ,1.0,19.0,19.0
229,167366,1/1/2014,11:59:08,MILK 500ML  ,4.0,19.0,76.0
230,167366,1/1/2014,11:59:08,VIM DISHWASH,1.0,40.0,40.0
231,167366,1/1/2014,11:59:08,FELIX PERF F,1.0,65.0,65.0
232,167367,1/1/2014,12:00:17,BRITANNIA WH,1.0,26.0,26.0
233,167368,1/1/2014,12:02:22,FEAST CHOCOL,1.0,20.0,20.0
234,167368,1/1/2014,12:02:22,FEAST FRUIT ,1.0,30.0,30.0
235,167368,1/1/2014,12:02:22,PARTY PACK 7,1.0,179.0,179.0
236,167369,1/1/2014,12:03:15,NESTLE CHOTU,4.0,2.0,8.0
237,167369,1/1/2014,12:03:15,EVEREST DRY ,1.0,32.0,32.0
238,167370,1/1/2014,12:06:25,BOURNVILLE 3,1.0,30.0,30.0
239,167370,1/1/2014,12:06:25,B RAVA 1KG  ,1.0,38.0,38.0
240,167370,1/1/2014,12:06:25,KAMAL RICE P,1.0,25.0,25.0
241,167370,1/1/2014,12:06:25,TATA TEA 250,1.0,87.0,87.0
242,167370,1/1/2014,12:06:25,WAX CRAYONS ,1.0,45.0,45.0
243,167370,1/1/2014,12:06:25,PEDIASURE 90,1.0,1019.0,1019.0
244,167370,1/1/2014,12:06:25,CADBURY BOUR,1.0,178.0,178.0
245,167370,1/1/2014,12:06:25,BAMBINO MACR,1.0,16.0,16.0
246,167370,1/1/2014,12:06:25,CADBURY DAIR,1.0,22.0,22.0
247,167370,1/1/2014,12:06:25,DABUR CHYAWA,1.0,80.0,80.0
248,167370,1/1/2014,12:06:25,PUTANALU 200,1.0,16.0,16.0
249,167370,1/1/2014,12:06:25,ONIONS      ,2.0,25.0,50.0
250,167371,1/1/2014,12:06:51,NON FRUIT VI,1.0,32.0,32.0
251,167372,1/1/2014,12:07:40,RIN SOAP 180,4.0,10.0,40.0
252,167372,1/1/2014,12:07:40,MILK 500ML  ,3.0,19.0,57.0
253,167372,1/1/2014,12:07:40,HERITAGE CUR,1.0,38.0,38.0
254,167372,1/1/2014,12:07:40,BRU GOLD INS,1.0,55.0,55.0
255,167373,1/1/2014,12:08:38,EGG         ,12.0,4.5,54.0
256,167374,1/1/2014,12:09:42,HOMELITES MA,1.0,6.0,6.0
257,167374,1/1/2014,12:09:42,HOMELITES MA,1.0,10.0,10.0
258,167374,1/1/2014,12:09:42,BRITANNIA BR,1.0,26.0,26.0
259,167374,1/1/2014,12:09:42,HERITAGE CUR,1.0,38.0,38.0
260,167374,1/1/2014,12:09:42,KAMAL NAMKEE,1.0,22.0,22.0
261,167375,1/1/2014,12:11:19,BRITANNIA WH,1.0,26.0,26.0
262,167375,1/1/2014,12:11:19,MEDIKER 50ML,1.0,45.0,45.0
263,167376,1/1/2014,12:15:44,BAMBINO VARM,1.0,13.0,13.0
264,167376,1/1/2014,12:15:44,MILK 500ML  ,4.0,19.0,76.0
265,167377,1/1/2014,12:16:42,CADBURY DAIR,1.0,22.0,22.0
266,167378,1/1/2014,12:21:03,MILK 500ML  ,4.0,19.0,76.0
267,167378,1/1/2014,12:21:03,I D DOSA BAT,3.0,45.0,135.0
268,167379,1/1/2014,12:21:50,DETTOL 200ML,1.0,36.0,36.0
269,167379,1/1/2014,12:21:50,HERITAGE CUR,2.0,38.0,76.0
270,167379,1/1/2014,12:21:50,MILK 500ML  ,2.0,19.0,38.0
271,167380,1/1/2014,12:22:43,ORBIT CHEWIN,1.0,5.0,5.0
272,167380,1/1/2014,12:22:43,SPEARMINT CH,1.0,10.0,10.0
273,167380,1/1/2014,12:22:43,KAMAL RICE P,1.0,25.0,25.0
274,167381,1/1/2014,12:25:24,BRU INSTANT ,3.0,10.0,30.0
275,167381,1/1/2014,12:25:24,PUTANALU 500,1.0,38.0,38.0
276,167381,1/1/2014,12:25:24,MILK 500ML  ,1.0,19.0,19.0
277,167381,1/1/2014,12:25:24,CORNETTO CHO,1.0,40.0,40.0
278,167381,1/1/2014,12:25:24,CORNETTO BUT,2.0,30.0,60.0
279,167381,1/1/2014,12:25:24,MAAZA 200ML ,1.0,12.0,12.0
280,167382,1/1/2014,12:26:59,EGG         ,12.0,4.5,54.0
281,167382,1/1/2014,12:26:59,PIM POM LOLL,2.0,3.0,6.0
282,167382,1/1/2014,12:26:59,HERITAGE CUR,1.0,38.0,38.0
283,167382,1/1/2014,12:26:59,HERITAGE CUR,1.0,19.0,19.0
284,167383,1/1/2014,12:28:25,DAAWAT BASMA,1.0,140.0,140.0
285,167384,1/1/2014,12:31:34,EGG         ,6.0,4.5,27.0
286,167384,1/1/2014,12:31:34,CADBURY DAIR,1.0,35.0,35.0
287,167385,1/1/2014,12:31:41,TAMRIND 200G,1.0,22.0,22.0
288,167386,1/1/2014,12:31:50,WHISPER ULTR,1.0,80.0,80.0
289,167387,1/1/2014,12:32:22,HALDIRAM`S S,1.0,60.0,60.0
290,167387,1/1/2014,12:32:22,HALDIRAM`S 3,1.0,67.0,67.0
291,167388,1/1/2014,12:33:22,CHART PAPER ,1.0,5.0,5.0
292,167388,1/1/2014,12:33:22,NAILPAINT RE,1.0,18.0,18.0
293,167388,1/1/2014,12:33:22,VICKS INHALE,1.0,30.0,30.0
294,167389,1/1/2014,12:33:41,JOHNSON BABY,1.0,40.0,40.0
295,167390,1/1/2014,12:34:24,ONIONS      ,1.0,25.0,25.0
296,167391,1/1/2014,12:34:59,BRITANNIA MA,1.0,10.0,10.0
297,167391,1/1/2014,12:34:59,UNCLE CHIPS ,1.0,10.0,10.0
298,167391,1/1/2014,12:34:59,MAAZA 200ML ,1.0,12.0,12.0
299,167391,1/1/2014,12:34:59,BRITANNIA WH,1.0,26.0,26.0
300,167392,1/1/2014,12:35:13,PAV BUN 200G,2.0,15.0,30.0
301,167393,1/1/2014,12:36:44,BRITANNIA BR,1.0,26.0,26.0
302,167393,1/1/2014,12:36:44,GOOD DAY CHO,1.0,35.0,35.0
303,167393,1/1/2014,12:36:44,CLOSE UP 150,1.0,72.0,72.0
304,167393,1/1/2014,12:36:44,HALDIRAM`S S,1.0,60.0,60.0
305,167393,1/1/2014,12:36:44,NIPPO GOLD A,4.0,10.0,40.0
306,167393,1/1/2014,12:36:44,HERITAGE CUR,2.0,38.0,76.0
307,167394,1/1/2014,12:37:16,MILK 500ML  ,3.0,19.0,57.0
308,167394,1/1/2014,12:37:16,BRITANNIA WH,1.0,26.0,26.0
309,167394,1/1/2014,12:37:16,KINLEY SODA ,2.0,18.0,36.0
310,167395,1/1/2014,12:38:06,AIRTEL CARD ,222.0,1.0,222.0
311,167395,1/1/2014,12:38:06,MTR PAV BHAJ,1.0,42.0,42.0
312,167396,1/1/2014,12:38:37,THUMSUP 2 LT,1.0,78.0,78.0
313,167397,1/1/2014,12:38:58,EGG         ,12.0,4.5,54.0
314,167397,1/1/2014,12:38:58,KINDER JOY 2,1.0,30.0,30.0
315,167398,1/1/2014,12:39:15,HERITAGE CUR,1.0,38.0,38.0
316,167399,1/1/2014,12:39:34,HERITAGE PAN,1.0,70.0,70.0
317,167400,1/1/2014,12:40:26,COCACOLA TI,1.0,25.0,25.0
318,167400,1/1/2014,12:40:26,HERITAGE CUR,1.0,38.0,38.0
319,167400,1/1/2014,12:40:26,KAJU 50GMS  ,1.0,31.0,31.0
320,167400,1/1/2014,12:40:26,DURGA GHEE 2,1.0,90.0,90.0
321,167401,1/1/2014,12:41:03,CARRY BAG   ,1.0,2.0,2.0
322,167401,1/1/2014,12:41:03,ONIONS      ,2.0,25.0,50.0
323,167402,1/1/2014,12:41:21,PRIYA PICKLE,1.0,12.0,12.0
324,167403,1/1/2014,12:41:46,HERITAGE CUR,1.0,19.0,19.0
325,167403,1/1/2014,12:41:46,PRIYA PICKLE,1.0,12.0,12.0
326,167404,1/1/2014,12:41:59,DAAWAT BASMA,1.0,140.0,140.0
327,167405,1/1/2014,12:43:24,DAIRY MILK  ,1.0,2.0,2.0
328,167405,1/1/2014,12:43:24,ORBIT CHEWIN,1.0,5.0,5.0
329,167405,1/1/2014,12:43:24,KAMAL NAMKEE,1.0,15.0,15.0
330,167405,1/1/2014,12:43:24,MILK 500ML  ,2.0,19.0,38.0
331,167406,1/1/2014,12:49:10,PIM POM LOLL,3.0,3.0,9.0
332,167407,1/1/2014,12:49:34,MIKE BROOM  ,1.0,60.0,60.0
333,167408,1/1/2014,12:50:18,HERITAGE CUR,1.0,19.0,19.0
334,167409,1/1/2014,12:55:26,AIRTEL CARD ,100.0,1.0,100.0
335,167410,1/1/2014,12:56:00,UDATH ROUND ,1.0,176.0,176.0
336,167410,1/1/2014,12:56:00,IDLI RAVA NO,2.0,26.0,52.0
337,167411,1/1/2014,12:58:27,AIRTEL CARD ,50.0,1.0,50.0
338,167412,1/1/2014,12:58:53,HERITAGE DOO,1.0,70.0,70.0
339,167412,1/1/2014,12:58:53,JEERA 100G  ,1.0,25.0,25.0
340,167413,1/1/2014,12:59:04,MILK 500ML  ,2.0,19.0,38.0
341,167414,1/1/2014,13:02:18,HORLICKS BIS,1.0,28.0,28.0
342,167415,1/1/2014,13:06:38,TATA SALT 1K,1.0,16.0,16.0
343,167416,1/1/2014,13:07:07,HALDIRAM`S 8,1.0,10.0,10.0
344,167417,1/1/2014,13:07:48,BINGO CHIPS ,1.0,10.0,10.0
345,167418,1/1/2014,13:09:56,WHEAT RAVA S,1.0,44.0,44.0
346,167418,1/1/2014,13:09:56,KAMAL RAGI P,2.0,30.0,60.0
347,167419,1/1/2014,13:12:17,MAAZA 500+10,1.0,32.0,32.0
