,BillNo,Date,Time,Description,Quantity,Rate,Amount
0,174527,1/2/2014,8:59:04,BRITANNIA SA,1.0,26,26
1,174528,1/2/2014,9:04:14,MILK 500ML  ,1.0,19,19
2,174528,1/2/2014,9:04:14,VIJAYA GROUN,1.0,98,98
3,174529,1/2/2014,9:05:41,BOOMER      ,1.0,6,6
4,174530,1/2/2014,9:11:58,C C IDLY BAT,1.0,51,51
5,174531,1/2/2014,9:12:49,BRITANNIA GO,1.0,10,10
6,174531,1/2/2014,9:12:49,MILK 500ML  ,1.0,19,19
7,174532,1/2/2014,9:13:31,TIL NYLON(OR),1.0,64,64
8,174533,1/2/2014,9:14:03,TIL NYLON(OR),1.0,32,32
9,174534,1/2/2014,9:15:16,EGG         ,6.0,4.5,27
10,174535,1/2/2014,9:16:02,MILK 500ML  ,2.0,19,38
11,174536,1/2/2014,9:16:25,K SANAGALU 5,1.0,46,46
12,174536,1/2/2014,9:16:25,KAMAL RICE P,2.0,25,50
13,174537,1/2/2014,9:19:25,BRITANNIA SA,1.0,26,26
14,174538,1/2/2014,9:22:30,NOTE  BOOK  ,60.0,1,60
15,174538,1/2/2014,9:22:30,NESTLE FRESH,1.0,50,50
16,174538,1/2/2014,9:22:30,KAMAL NAMKEE,3.0,15,45
17,174538,1/2/2014,9:22:30,I D DOSA BAT,1.0,45,45
18,174539,1/2/2014,9:23:08,COCONUT 1P  ,1.0,15,15
19,174539,1/2/2014,9:23:08,GROUND NUT 2,1.0,22,22
20,174540,1/2/2014,9:23:26,TIDE 1KG    ,1.0,39,39
21,174541,1/2/2014,9:23:54,BAMBINO GULA,1.0,64,64
22,174541,1/2/2014,9:23:54,MILK 500ML  ,2.0,19,38
23,174542,1/2/2014,9:24:17,BRITANNIA WH,1.0,26,26
24,174542,1/2/2014,9:24:17,HERITAGE CUR,1.0,38,38
25,174542,1/2/2014,9:24:17,MTR DOSA MIX,1.0,34,34
26,174543,1/2/2014,9:24:39,COLGATE ACTI,1.0,17,17
27,174543,1/2/2014,9:24:39,MILK 500ML  ,8.0,19,152
28,174546,1/2/2014,9:26:43,BRITANNIA BO,1.0,10,10
29,174546,1/2/2014,9:26:43,COCONUT 1P  ,1.0,15,15
30,174547,1/2/2014,9:26:56,MILK 500ML  ,5.0,19,95
31,174548,1/2/2014,9:31:05,TIC TAC MINT,1.0,10,10
32,174548,1/2/2014,9:31:05,COCONUT 1P  ,1.0,15,15
33,174549,1/2/2014,9:34:20,KURNOOL RICE,1.0,92,92
34,174549,1/2/2014,9:34:20,EGG         ,6.0,4.5,27
35,174549,1/2/2014,9:34:20,BRITANNIA MI,1.0,26,26
36,174549,1/2/2014,9:34:20,PARLE HIDE &,2.0,25,50
37,174550,1/2/2014,9:35:35,MILK 500ML  ,1.0,19,19
38,174550,1/2/2014,9:35:35,SARA HW MOP ,1.0,220,220
39,174551,1/2/2014,9:36:01,AMUL BUTTER ,1.0,34,34
40,174551,1/2/2014,9:36:01,BRITANNIA WH,1.0,26,26
41,174552,1/2/2014,9:36:44,MILK 500ML  ,1.0,19,19
42,174553,1/2/2014,9:37:02,COLGATE 100G,1.0,39,39
43,174554,1/2/2014,9:41:56,KIS MIS 50GM,1.0,14,14
44,174554,1/2/2014,9:41:56,DHANALAXMI G,1.0,45,45
45,174555,1/2/2014,9:42:25,NESTLE ALPIN,1.0,25,25
46,174555,1/2/2014,9:42:25,COCONUT 1P  ,1.0,15,15
47,174556,1/2/2014,9:48:26,AMUL BUTTER ,1.0,34,34
48,174557,1/2/2014,9:50:48,BRITANNIA MI,1.0,17,17
49,174557,1/2/2014,9:50:48,MILK 500ML  ,5.0,19,95
50,174557,1/2/2014,9:50:48,BRITANNIA WH,1.0,26,26
51,174558,1/2/2014,9:51:00,EGG         ,12.0,4.5,54
52,174559,1/2/2014,9:54:20,PRIYA REF SU,1.0,86,86
53,174559,1/2/2014,9:54:20,PILLSBURY MU,1.0,48,48
54,174559,1/2/2014,9:54:20,SUGAR 500GM ,1.0,19,19
55,174559,1/2/2014,9:54:20,TOOR DALL 50,1.0,42,42
56,174559,1/2/2014,9:54:20,EVEREST GARA,1.0,18,18
57,174559,1/2/2014,9:54:20,BROWN POLSON,1.0,35,35
58,174559,1/2/2014,9:54:20,MILK 500ML  ,2.0,19,38
59,174559,1/2/2014,9:54:20,ONIONS      ,0.5,20,10
60,174560,1/2/2014,9:55:22,COCONUT 1P  ,2.0,15,30
61,174561,1/2/2014,9:56:05,CADBURY GEMS,1.0,35,35
62,174561,1/2/2014,9:56:05,SUNDROP HEAR,1.0,180,180
63,174561,1/2/2014,9:56:05,AASHIRVAAD A,1.0,50,50
64,174561,1/2/2014,9:56:05,MOONG DALL 5,1.0,48,48
65,174561,1/2/2014,9:56:05,COCONUT 1P  ,2.0,15,30
66,174561,1/2/2014,9:56:05,HERITAGE CUR,1.0,38,38
67,174562,1/2/2014,9:59:35,LAYS 10/   ,2.0,10,20
68,174562,1/2/2014,9:59:35,BRITANNIA MA,1.0,10,10
69,174562,1/2/2014,9:59:35,BRITANNIA BU,1.0,13,13
70,174563,1/2/2014,10:00:31,MOONG DALL 5,1.0,48,48
71,174563,1/2/2014,10:00:31,EGG         ,12.0,4.5,54
72,174564,1/2/2014,10:03:13,WOODEN TOOTH,1.0,25,25
73,174564,1/2/2014,10:03:13,APSARA NOND,1.0,3,3
74,174564,1/2/2014,10:03:13,DURGA GHEE 2,1.0,90,90
75,174564,1/2/2014,10:03:13,MILK 500ML  ,2.0,19,38
76,174565,1/2/2014,10:03:32,MILK 500ML  ,1.0,19,19
77,174566,1/2/2014,10:03:49,DOVE SOAP 75,2.0,44,88
78,174566,1/2/2014,10:03:49,MILK 500ML  ,2.0,19,38
79,174567,1/2/2014,10:05:13,EGG         ,12.0,4.5,54
80,174568,1/2/2014,10:08:40,BRITANNIA BO,1.0,10,10
81,174569,1/2/2014,10:10:52,DAIRY MILK  ,2.0,2,4
82,174569,1/2/2014,10:10:52,BRITANNIA SA,1.0,26,26
83,174570,1/2/2014,10:11:49,SNICKERS SIN,1.0,15,15
84,174570,1/2/2014,10:11:49,KAMAL NAMKEE,1.0,15,15
85,174571,1/2/2014,10:13:06,BRITANNIA WH,1.0,26,26
86,174571,1/2/2014,10:13:06,SABENA 1KG  ,1.0,22,22
87,174571,1/2/2014,10:13:06,QUAKER OATME,1.0,37,37
88,174571,1/2/2014,10:13:06,KISSAN MIXED,1.0,48,48
89,174572,1/2/2014,10:14:38,CADBURY ECLA,2.0,1,2
90,174572,1/2/2014,10:14:38,CADBURY GEMS,1.0,20,20
91,174572,1/2/2014,10:14:38,MILK 500ML  ,6.0,19,114
92,174572,1/2/2014,10:14:38,CHUDUVA 1KG ,1.0,44,44
93,174573,1/2/2014,10:15:21,EGG         ,11.0,4.5,49.5
94,174573,1/2/2014,10:15:21,BRITANNIA SA,1.0,26,26
95,174573,1/2/2014,10:15:21,MILK 500ML  ,3.0,19,57
96,174573,1/2/2014,10:15:21,HERITAGE CUR,1.0,38,38
97,174574,1/2/2014,10:15:56,BRITANNIA WH,1.0,26,26
98,174575,1/2/2014,10:16:30,TOOR DALL 1K,1.0,84,84
99,174575,1/2/2014,10:16:30,MILK 500ML  ,5.0,19,95
100,174575,1/2/2014,10:16:30,COCONUT 1P  ,1.0,15,15
101,174576,1/2/2014,10:16:52,KIWI KLEEN D,2.0,15,30
102,174576,1/2/2014,10:16:52,JEERA 100G  ,1.0,25,25
103,174576,1/2/2014,10:16:52,PRIYA SAMBAR,1.0,34,34
104,174577,1/2/2014,10:21:09,HALDIRAM`S 8,3.0,10,30
105,174577,1/2/2014,10:21:09,UNCLE CHIPS ,1.0,10,10
106,174577,1/2/2014,10:21:09,BINGO CHIPS ,1.0,20,20
107,174577,1/2/2014,10:21:09,BOOST ENERGY,1.0,18,18
108,174577,1/2/2014,10:21:09,BRITANNIA NU,1.0,15,15
109,174577,1/2/2014,10:21:09,I D DOSA BAT,1.0,45,45
110,174577,1/2/2014,10:21:09,MILK 500ML  ,2.0,19,38
111,174577,1/2/2014,10:21:09,HERITAGE CUR,2.0,38,76
112,174578,1/2/2014,10:22:01,MILK 500ML  ,5.0,19,95
113,174579,1/2/2014,10:23:06,EGG         ,4.0,4.5,18
114,174579,1/2/2014,10:23:06,CADBURY GEMS,1.0,35,35
115,174579,1/2/2014,10:23:06,BRITANNIA MI,1.0,26,26
116,174580,1/2/2014,10:24:28,SAKTHI GHEE ,1.0,47,47
117,174580,1/2/2014,10:24:28,MILK 500ML  ,2.0,19,38
118,174581,1/2/2014,10:24:48,MAGGI MASALA,1.0,20,20
119,174582,1/2/2014,10:28:54,NESTLE MILKY,2.0,5,10
120,174582,1/2/2014,10:28:54,NESTLE MILKY,1.0,10,10
121,174582,1/2/2014,10:28:54,CADBURY GEMS,3.0,35,105
122,174582,1/2/2014,10:28:54,OREO BISKUIT,1.0,30,30
123,174582,1/2/2014,10:28:54,DARK FANTASY,1.0,30,30
124,174582,1/2/2014,10:28:54,SUNFEAST SPE,1.0,10,10
125,174582,1/2/2014,10:28:54,LAYS 20/   ,1.0,20,20
126,174582,1/2/2014,10:28:54,CHEETOS 10/,1.0,10,10
127,174582,1/2/2014,10:28:54,KURKURE 10/,1.0,10,10
128,174583,1/2/2014,10:31:07,EGG         ,12.0,4.5,54
129,174583,1/2/2014,10:31:07,HALDIRAM`S B,1.0,25,25
130,174583,1/2/2014,10:31:07,KARACHI BISC,1.0,160,160
131,174583,1/2/2014,10:31:07,AZANMOTO 20G,1.0,4,4
132,174583,1/2/2014,10:31:07,ACT II POPCO,1.0,25,25
133,174584,1/2/2014,10:32:51,AASIRVAAD AT,1.0,44,44
134,174584,1/2/2014,10:32:51,IDLI RAVA NO,1.0,26,26
135,174585,1/2/2014,10:33:37,I D KERALA P,1.0,45,45
136,174585,1/2/2014,10:33:37,MILK 500ML  ,2.0,19,38
137,174585,1/2/2014,10:33:37,RAI SMALL 10,1.0,12,12
138,174585,1/2/2014,10:33:37,SUGAR 1KG   ,1.0,38,38
139,174585,1/2/2014,10:33:37,JEERA 100G  ,1.0,25,25
140,174586,1/2/2014,10:34:23,CADBURY 5 ST,1.0,5,5
141,174586,1/2/2014,10:34:23,MILK 500ML  ,2.0,19,38
142,174587,1/2/2014,10:34:35,PRIYA GINGER,1.0,35,35
143,174588,1/2/2014,10:36:42,CADBURY 5 ST,1.0,5,5
144,174588,1/2/2014,10:36:42,AMUL BUTTER ,1.0,34,34
145,174588,1/2/2014,10:36:42,BRITANNIA MI,1.0,26,26
146,174589,1/2/2014,10:40:14,IDLI RAVA NO,1.0,26,26
147,174590,1/2/2014,10:41:43,EGG         ,12.0,4.5,54
148,174590,1/2/2014,10:41:43,COFFY BITE 5,1.0,5,5
149,174590,1/2/2014,10:41:43,HALDIRAM`S C,1.0,10,10
150,174590,1/2/2014,10:41:43,KAMAL SUGAR ,1.0,15,15
151,174590,1/2/2014,10:41:43,CADBURY 5 ST,3.0,10,30
152,174590,1/2/2014,10:41:43,FEAST FRUTTA,3.0,20,60
153,174590,1/2/2014,10:41:43,GOOD DAY JAM,1.0,25,25
154,174590,1/2/2014,10:41:43,KAMAL ANDHRA,1.0,16,16
155,174591,1/2/2014,10:43:11,AMUL BUTTER ,1.0,34,34
156,174591,1/2/2014,10:43:11,I D DOSA BAT,1.0,45,45
157,174592,1/2/2014,10:43:54,AASHIRVAAD C,1.0,48,48
158,174592,1/2/2014,10:43:54,SHAJEERA 50G,1.0,70,70
159,174592,1/2/2014,10:43:54,EVEREST CUMI,1.0,24,24
160,174592,1/2/2014,10:43:54,PIM POM LOLL,1.0,3,3
161,174593,1/2/2014,10:46:33,CARRY BAG   ,1.0,3,3
162,174593,1/2/2014,10:46:33,NESTLE FRESH,1.0,50,50
163,174593,1/2/2014,10:46:33,VIM DROP LIQ,1.0,53,53
164,174593,1/2/2014,10:46:33,BOBBARLU 200,1.0,18,18
165,174593,1/2/2014,10:46:33,RED CHANA 20,1.0,13,13
166,174593,1/2/2014,10:46:33,AASHIRVAAD A,1.0,50,50
167,174593,1/2/2014,10:46:33,AYUR AMLA & ,1.0,74,74
168,174593,1/2/2014,10:46:33,PRO NATURE B,1.0,79,79
169,174593,1/2/2014,10:46:33,HIMALAYA SOA,2.0,24,48
170,174593,1/2/2014,10:46:33,BOUTIQUE KIT,1.0,60,60
171,174594,1/2/2014,10:47:01,MILK 500ML  ,4.0,19,76
172,174594,1/2/2014,10:47:01,VIM BAR 265G,1.0,44,44
173,174595,1/2/2014,10:49:12,ONIONS      ,2.0,20,40
174,174595,1/2/2014,10:49:12,EGG         ,12.0,4.5,54
175,174595,1/2/2014,10:49:12,VAMU 50G    ,1.0,13,13
176,174595,1/2/2014,10:49:12,KAMAL CAKE 1,1.0,24,24
177,174595,1/2/2014,10:49:12,COCONUT 1P  ,1.0,15,15
178,174595,1/2/2014,10:49:12,KURKURE 10/,1.0,10,10
179,174595,1/2/2014,10:49:12,BINGO CHIPS ,1.0,10,10
180,174596,1/2/2014,10:49:21,MAGGI MASALA,1.0,10,10
181,174597,1/2/2014,10:49:40,CHEETOS 10/,1.0,10,10
182,174597,1/2/2014,10:49:40,KURKURE 10/,1.0,10,10
183,174597,1/2/2014,10:49:40,PRIYA GINGER,1.0,35,35
184,174598,1/2/2014,10:50:41,TATA SALT 1K,1.0,17,17
185,174599,1/2/2014,10:51:08,IDLI RAVA NO,1.0,26,26
186,174600,1/2/2014,10:51:44,PARLE G 250G,1.0,10,10
187,174601,1/2/2014,10:52:28,BINGO CHIPS ,1.0,20,20
188,174601,1/2/2014,10:52:28,DIET COKE TI,1.0,25,25
189,174602,1/2/2014,10:52:42,MASOOR DAL 5,1.0,33,33
190,174602,1/2/2014,10:52:42,MAGGI CHICKE,1.0,28,28
191,174604,1/2/2014,10:53:55,ONIONS      ,0.5,20,10
192,174604,1/2/2014,10:53:55,RAI SMALL 10,1.0,12,12
193,174604,1/2/2014,10:53:55,JEERA 50G   ,1.0,13,13
194,174606,1/2/2014,10:55:54,EGG         ,6.0,4.5,27
195,174606,1/2/2014,10:55:54,HOMELITES MA,1.0,10,10
196,174606,1/2/2014,10:55:54,SURF EXCEL 5,1.0,93,93
197,174606,1/2/2014,10:55:54,HOMELITES MA,1.0,6,6
198,174606,1/2/2014,10:55:54,TATA CHAKRA ,1.0,43,43
199,174606,1/2/2014,10:55:54,SUNDROP 1LTR,1.0,170,170
200,174606,1/2/2014,10:55:54,BRITANNIA MI,1.0,26,26
201,174606,1/2/2014,10:55:54,MILK 500ML  ,1.0,19,19
202,174606,1/2/2014,10:55:54,COCONUT 1P  ,1.0,15,15
203,174607,1/2/2014,10:56:22,ELITE MILK R,1.0,25,25
204,174608,1/2/2014,10:59:10,C C DOSA BAT,1.0,51,51
205,174608,1/2/2014,10:59:10,TROPICANA GR,1.0,105,105
206,174608,1/2/2014,10:59:10,AASIRVAAD AT,1.0,210,210
207,174609,1/2/2014,11:00:36,OREO BISCUIT,1.0,10,10
208,174609,1/2/2014,11:00:36,LAYS 10/   ,1.0,10,10
209,174610,1/2/2014,11:00:55,HERITAGE CUR,1.0,38,38
210,174611,1/2/2014,11:19:47,GILLETTE VEC,1.0,38.5,38.5
211,174612,1/2/2014,11:22:33,CADBURY 5 ST,2.0,20,40
212,174612,1/2/2014,11:22:33,LAYS 10/   ,1.0,10,10
213,174613,1/2/2014,11:24:20,KURNOOL RICE,1.0,92,92
214,174614,1/2/2014,11:24:30,VASELINE LIP,1.0,30,30
215,174615,1/2/2014,11:28:33,BRITANNIA MI,1.0,10,10
216,174616,1/2/2014,11:32:00,CARRY BAG   ,3.0,4,12
217,174617,1/2/2014,11:32:36,CARRY BAG   ,1.0,2,2
218,174617,1/2/2014,11:32:36,MILK 500ML  ,3.0,19,57
219,174618,1/2/2014,11:33:03,PANTENE  S S,5.0,3,15
220,174619,1/2/2014,11:33:47,NESTLE ALPIN,1.0,25,25
221,174620,1/2/2014,11:34:00,RIN SUPEME 8,1.0,8,8
222,174621,1/2/2014,11:38:24,LAYS 10/   ,1.0,10,10
223,174621,1/2/2014,11:38:24,BRITANNIA BU,1.0,13,13
224,174622,1/2/2014,11:39:16,CADBURY ECLA,5.0,1,5
225,174622,1/2/2014,11:39:16,PRIYA RICE R,1.0,85,85
226,174623,1/2/2014,11:39:59,LIJJAT PAPAD,1.0,42,42
227,174624,1/2/2014,11:41:44,KURKURE 20/,1.0,20,20
228,174624,1/2/2014,11:41:44,MILK 500ML  ,2.0,19,38
229,174625,1/2/2014,11:43:38,MAAZA 200ML ,2.0,12,24
230,174626,1/2/2014,11:44:26,CADBURY ECLA,1.0,1,1
231,174626,1/2/2014,11:44:26,NESTLE CHOTU,1.0,2,2
232,174626,1/2/2014,11:44:26,TOOR DALL 50,1.0,42,42
233,174627,1/2/2014,11:45:27,EGG         ,12.0,2,24
234,174627,1/2/2014,11:45:27,CADBURY DAIR,1.0,10,10
235,174627,1/2/2014,11:45:27,DOVE SOAP 75,1.0,44,44
236,174627,1/2/2014,11:45:27,CINTHOL REGU,1.0,32,32
237,174627,1/2/2014,11:45:27,AJAY TOOTHBR,1.0,32,32
238,174628,1/2/2014,11:46:50,HALDIRAM`S 3,1.0,80,80
239,174628,1/2/2014,11:46:50,GOOD DAY PIS,2.0,20,40
240,174628,1/2/2014,11:46:50,GOOD DAY CAS,1.0,30,30
241,174629,1/2/2014,11:47:47,CARRY BAG   ,1.0,3,3
242,174629,1/2/2014,11:47:47,LIMCA 600ML ,1.0,35,35
243,174629,1/2/2014,11:47:47,KINLEY SODA ,1.0,18,18
244,174629,1/2/2014,11:47:47,KINLEY WATER,1.0,20,20
245,174629,1/2/2014,11:47:47,GOOD KNIGHT ,1.0,10,10
246,174630,1/2/2014,11:48:35,MILK 500ML  ,1.0,19,19
247,174631,1/2/2014,11:54:10,ENO 5G      ,1.0,6,6
248,174631,1/2/2014,11:54:10,MOP STICK HA,1.0,40,40
249,174631,1/2/2014,11:54:10,SARA MOP BIG,1.0,170,170
250,174631,1/2/2014,11:54:10,RAJA`S COCON,1.0,20,20
251,174631,1/2/2014,11:54:10,MIKE BROOM  ,1.0,60,60
252,174631,1/2/2014,11:54:10,CLOTH BRUSH ,1.0,24,24
253,174632,1/2/2014,11:56:52,MILK 500ML  ,1.0,19,19
254,174632,1/2/2014,11:56:52,MTR PAYASAM/,1.0,46,46
255,174632,1/2/2014,11:56:52,HERITAGE CUR,1.0,38,38
256,174633,1/2/2014,11:57:15,EGG         ,12.0,4.5,54
257,174633,1/2/2014,11:57:15,BAMBINO ROAS,1.0,18,18
258,174633,1/2/2014,11:57:15,KAJU ROUND 5,1.0,37,37
259,174634,1/2/2014,11:58:04,FEAST FRUTTA,1.0,20,20
260,174635,1/2/2014,12:01:12,KURNOOL RICE,3.0,46,138
261,174635,1/2/2014,12:01:12,MEERA SHAMPO,5.0,3,15
262,174635,1/2/2014,12:01:12,JEERA 50G   ,1.0,13,13
263,174635,1/2/2014,12:01:12,MOONG DALL 2,1.0,20,20
264,174635,1/2/2014,12:01:12,PRIYA TAMARI,1.0,15,15
265,174635,1/2/2014,12:01:12,EVEREST TURM,1.0,20,20
266,174635,1/2/2014,12:01:12,EVEREST TIKH,1.0,24,24
267,174635,1/2/2014,12:01:12,TOOR DALL 50,1.0,42,42
268,174635,1/2/2014,12:01:12,TATA SALT 1K,1.0,17,17
269,174635,1/2/2014,12:01:12,PRIYA PICKLE,4.0,12,48
270,174635,1/2/2014,12:01:12,MAGGI NOODLE,3.0,20,60
271,174635,1/2/2014,12:01:12,BAMBINO ROAS,1.0,40,40
272,174635,1/2/2014,12:01:12,BRITANNIA BO,1.0,26,26
273,174635,1/2/2014,12:01:12,SUNFEAST DEL,1.0,60,60
274,174635,1/2/2014,12:01:12,WHISPER ULTR,1.0,75,75
275,174635,1/2/2014,12:01:12,VASELINE BOD,1.0,60,60
276,174635,1/2/2014,12:01:12,SCOTCH BRITE,1.0,15,15
277,174635,1/2/2014,12:01:12,DARK FANTASY,2.0,30,60
278,174635,1/2/2014,12:01:12,RATNA CHIKKY,1.0,20,20
279,174635,1/2/2014,12:01:12,RATNA TIL CH,1.0,22,22
280,174635,1/2/2014,12:01:12,BANANA CHIPS,1.0,25,25
281,174635,1/2/2014,12:01:12,KAMAL NAMKEE,1.0,15,15
282,174636,1/2/2014,12:01:49,CELLO PEN 10,1.0,10,10
283,174637,1/2/2014,12:04:56,HERITAGE PAN,1.0,70,70
284,174638,1/2/2014,12:05:26,CADBURY PERK,2.0,5,10
285,174639,1/2/2014,12:06:40,HERITAGE CUR,2.0,38,76
286,174640,1/2/2014,12:07:24,MILK 500ML  ,1.0,19,19
287,174641,1/2/2014,12:08:00,SAFFOLA KARD,2.0,107,214
288,174642,1/2/2014,12:08:45,MILK 500ML  ,5.0,19,95
289,174643,1/2/2014,12:09:25,C C IDLY BAT,1.0,51,51
290,174643,1/2/2014,12:09:25,BRITANNIA BR,1.0,26,26
291,174644,1/2/2014,12:11:01,MILK 500ML  ,1.0,19,19
292,174645,1/2/2014,12:29:59,PIM POM LOLL,2.0,3,6
293,174646,1/2/2014,12:31:31,AASHIRVAAD M,1.0,245,245
294,174646,1/2/2014,12:31:31,TROPICANA GU,1.0,88,88
295,174646,1/2/2014,12:31:31,REAL JUICE 1,1.0,99,99
296,174647,1/2/2014,12:32:41,PIM POM LOLL,6.0,3,18
297,174648,1/2/2014,12:38:32,KURNOOL RICE,1.0,230,230
298,174648,1/2/2014,12:38:32,TATA SALT 1K,1.0,17,17
299,174648,1/2/2014,12:38:32,AMUL FRESH C,1.0,40,40
300,174648,1/2/2014,12:38:32,SUGAR 500GM ,1.0,19,19
301,174648,1/2/2014,12:38:32,HERITAGE CUR,1.0,38,38
302,174648,1/2/2014,12:38:32,HERITAGE PAN,2.0,70,140
303,174649,1/2/2014,12:39:59,EGG         ,13.0,4.5,58.5
304,174650,1/2/2014,12:44:17,LAYS 20/   ,2.0,20,40
305,174650,1/2/2014,12:44:17,KURKURE 20/,1.0,20,20
306,174650,1/2/2014,12:44:17,KURKURE 10/,2.0,10,20
307,174650,1/2/2014,12:44:17,NESTLE KITKA,1.0,10,10
308,174650,1/2/2014,12:44:17,CADBURY DAIR,2.0,55,110
309,174650,1/2/2014,12:44:17,CADBURY DAIR,2.0,55,110
310,174651,1/2/2014,12:45:08,COCONUT 1P  ,1.0,15,15
311,174651,1/2/2014,12:45:08,MILK 500ML  ,1.0,19,19
312,174652,1/2/2014,12:46:09,DAAWAT BASMA,1.0,150,150
313,174653,1/2/2014,12:51:35,DABUR RED TO,1.0,17,17
314,174653,1/2/2014,12:51:35,COLGATE MAX ,1.0,78,78
315,174653,1/2/2014,12:51:35,FABERCASTEL,1.0,10,10
316,174654,1/2/2014,12:56:17,AMUL BUTTER ,1.0,35,35
317,174654,1/2/2014,12:56:17,HERITAGE PAN,1.0,70,70
318,174654,1/2/2014,12:56:17,MAGGI CUP NO,1.0,40,40
319,174655,1/2/2014,12:58:06,LIZOL FLOOR ,1.0,62,62
320,174656,1/2/2014,13:00:14,GENERAL     ,1.0,5,5
321,174656,1/2/2014,13:00:14,CELLO TAPE  ,5.0,5,25
322,174657,1/2/2014,13:01:41,SPEARMINT CH,4.0,10,40
323,174657,1/2/2014,13:01:41,HALDIRAM`S 8,2.0,10,20
324,174657,1/2/2014,13:01:41,ELITE CAKE 1,1.0,30,30
325,174658,1/2/2014,13:06:43,DOVE SOAP 75,2.0,44,88
326,174658,1/2/2014,13:06:43,GENERAL     ,1.0,45,45
327,174658,1/2/2014,13:06:43,COLGATE MAX ,1.0,44,44
328,174659,1/2/2014,13:07:42,KURKURE 20/,1.0,20,20
329,174659,1/2/2014,13:07:42,HALDIRAM`S 3,1.0,67,67
330,174660,1/2/2014,13:08:51,APSARA PENCI,2.0,5,10
331,174660,1/2/2014,13:08:51,MAIDA 500GM ,1.0,19,19
332,174660,1/2/2014,13:08:51,MILK 500ML  ,2.0,20,40
333,174661,1/2/2014,13:09:11,EGG         ,13.0,4.5,58.5
334,174662,1/2/2014,13:10:46,LION KING DA,1.0,150,150
335,174662,1/2/2014,13:10:46,BRITANNIA WH,1.0,26,26
336,174662,1/2/2014,13:10:46,MILK 500ML  ,8.0,20,160
337,174662,1/2/2014,13:10:46,EGG         ,12.0,4.5,54
338,174663,1/2/2014,13:11:08,EVEREST PAVB,1.0,30,30
339,174664,1/2/2014,13:13:06,CHANA POWDER,1.0,36,36
340,174664,1/2/2014,13:13:06,TAMRIND 500G,1.0,49,49
341,174665,1/2/2014,13:15:52,FANTA TIN 33,1.0,25,25
342,174666,1/2/2014,13:16:17,FEAST FRUTTA,1.0,20,20
343,174666,1/2/2014,13:16:17,FEAST CHOCOL,2.0,20,40
344,174667,1/2/2014,13:17:35,HERITAGE CUR,1.0,38,38
345,174668,1/2/2014,13:23:27,BRITANNIA BU,1.0,13,13
346,174668,1/2/2014,13:23:27,BINGO CHIPS ,1.0,20,20
347,174669,1/2/2014,13:24:50,KELLOGG`S ST,1.0,105,105
348,174669,1/2/2014,13:24:50,VISAKHA DAIR,1.0,42,42
349,174670,1/2/2014,13:25:57,BRITANNIA BR,1.0,26,26
350,174670,1/2/2014,13:25:57,EGG         ,6.0,4.5,27
351,174671,1/2/2014,13:27:23,MISIRI BIG 1,1.0,7.5,7.5
352,174671,1/2/2014,13:27:23,RATNA CHIKKY,1.0,20,20
353,174671,1/2/2014,13:27:23,SUGAR 500GM ,1.0,19,19
354,174671,1/2/2014,13:27:23,MILK 500ML  ,5.0,20,100
355,174672,1/2/2014,13:37:17,TATA SALT 1K,1.0,17,17
356,174673,1/2/2014,13:40:57,ORBIT CHEWIN,1.0,5,5
357,174674,1/2/2014,13:49:15,PAMPERS DIAP,1.0,475,475
358,174675,1/2/2014,13:49:45,MILK 500ML  ,1.0,20,20
359,174676,1/2/2014,13:50:08,MILK 500ML  ,4.0,20,80
360,174677,1/2/2014,13:51:19,CARRY BAG   ,1.0,2,2
361,174677,1/2/2014,13:51:19,ELITE CAKE 1,1.0,30,30
362,174677,1/2/2014,13:51:19,CADBURY DAIR,1.0,35,35
363,174677,1/2/2014,13:51:19,HALDIRAM`S M,1.0,40,40
364,174677,1/2/2014,13:51:19,MAGGI NOODLE,2.0,20,40
365,174678,1/2/2014,13:54:19,CADBURY ECLA,2.0,1,2
366,174679,1/2/2014,14:01:15,MAGGI MASALA,1.0,10,10
367,174679,1/2/2014,14:01:15,MAGGI CUP NO,1.0,40,40
368,174680,1/2/2014,14:04:47,CADBURY ECLA,10.0,1,10
369,174681,1/2/2014,14:05:40,KINLEY SODA ,1.0,18,18
370,174681,1/2/2014,14:05:40,HERITAGE CUR,1.0,38,38
371,174682,1/2/2014,14:06:28,BRITANNIA MA,3.0,10,30
372,174683,1/2/2014,14:07:16,PARACHUTE CO,1.0,29,29
373,174683,1/2/2014,14:07:16,GILLETTE SHA,1.0,54,54
374,174684,1/2/2014,14:08:08,HERITAGE CUR,1.0,38,38
375,174684,1/2/2014,14:08:08,MAAZA 200ML ,1.0,12,12
376,174684,1/2/2014,14:08:08,DOVE SOAP 75,1.0,37,37
377,174684,1/2/2014,14:08:08,SUNFEAST SWE,1.0,10,10
378,174684,1/2/2014,14:08:08,MAGGI MASALA,1.0,20,20
379,174684,1/2/2014,14:08:08,PAMPERS XL 5,1.0,85,85
380,174685,1/2/2014,14:09:47,OREO BISCUIT,1.0,10,10
381,174686,1/2/2014,14:10:30,NESTLE FRESH,1.0,50,50
382,174687,1/2/2014,14:11:52,EGG         ,12.0,4.5,54
383,174687,1/2/2014,14:11:52,KINLEY SODA ,1.0,18,18
384,174687,1/2/2014,14:11:52,KAMAL ANDHRA,1.0,16,16
