,BillNo,Date,Time,Description,Quantity,Rate,Amount
0,174527,1/2/2014,8:59:04,BRITANNIA,1.0,26.0,26.0
1,174528,1/2/2014,9:04:14,MILK 500ML,1.0,19.0,19.0
2,174528,1/2/2014,9:04:14,VIJAYA,1.0,98.0,98.0
3,174529,1/2/2014,9:05:41,BOOMER,1.0,6.0,6.0
4,174530,1/2/2014,9:11:58,C C,1.0,51.0,51.0
5,174531,1/2/2014,9:12:49,BRITANNIA,1.0,10.0,10.0
6,174531,1/2/2014,9:12:49,MILK 500ML,1.0,19.0,19.0
7,174532,1/2/2014,9:13:31,TIL,1.0,64.0,64.0
8,174533,1/2/2014,9:14:03,TIL,1.0,32.0,32.0
9,174534,1/2/2014,9:15:16,EGG,6.0,4.5,27.0
10,174535,1/2/2014,9:16:02,MILK 500ML,2.0,19.0,38.0
11,174536,1/2/2014,9:16:25,K SANAGALU,1.0,46.0,46.0
12,174536,1/2/2014,9:16:25,KAMAL,2.0,25.0,50.0
13,174537,1/2/2014,9:19:25,BRITANNIA,1.0,26.0,26.0
14,174538,1/2/2014,9:22:30,NOTE  BOOK,60.0,1.0,60.0
15,174538,1/2/2014,9:22:30,NESTLE,1.0,50.0,50.0
16,174538,1/2/2014,9:22:30,KAMAL,3.0,15.0,45.0
17,174538,1/2/2014,9:22:30,I D,1.0,45.0,45.0
18,174539,1/2/2014,9:23:08,COCONUT,1.0,15.0,15.0
19,174539,1/2/2014,9:23:08,GROUND,1.0,22.0,22.0
20,174540,1/2/2014,9:23:26,TIDE,1.0,39.0,39.0
21,174541,1/2/2014,9:23:54,BAMBINO,1.0,64.0,64.0
22,174541,1/2/2014,9:23:54,MILK 500ML,2.0,19.0,38.0
23,174542,1/2/2014,9:24:17,BRITANNIA,1.0,26.0,26.0
24,174542,1/2/2014,9:24:17,HERITAGE,1.0,38.0,38.0
25,174542,1/2/2014,9:24:17,MTR,1.0,34.0,34.0
26,174543,1/2/2014,9:24:39,COLGATE,1.0,17.0,17.0
27,174543,1/2/2014,9:24:39,MILK 500ML,8.0,19.0,152.0
28,174546,1/2/2014,9:26:43,BRITANNIA,1.0,10.0,10.0
29,174546,1/2/2014,9:26:43,COCONUT,1.0,15.0,15.0
30,174547,1/2/2014,9:26:56,MILK 500ML,5.0,19.0,95.0
31,174548,1/2/2014,9:31:05,TIC TAC MINT,1.0,10.0,10.0
32,174548,1/2/2014,9:31:05,COCONUT,1.0,15.0,15.0
33,174549,1/2/2014,9:34:20,KURNOOL RICE,1.0,92.0,92.0
34,174549,1/2/2014,9:34:20,EGG,6.0,4.5,27.0
35,174549,1/2/2014,9:34:20,BRITANNIA,1.0,26.0,26.0
36,174549,1/2/2014,9:34:20,PARLE,2.0,25.0,50.0
37,174549,1/2/2014,9:34:20,PARLE,2.0,25.0,50.0
38,174550,1/2/2014,9:35:35,MILK 500ML,1.0,19.0,19.0
39,174550,1/2/2014,9:35:35,SARA,1.0,220.0,220.0
40,174551,1/2/2014,9:36:01,AMUL,1.0,34.0,34.0
41,174551,1/2/2014,9:36:01,BRITANNIA,1.0,26.0,26.0
42,174552,1/2/2014,9:36:44,MILK 500ML,1.0,19.0,19.0
43,174553,1/2/2014,9:37:02,COLGATE,1.0,39.0,39.0
44,174554,1/2/2014,9:41:56,KIS,1.0,14.0,14.0
45,174554,1/2/2014,9:41:56,DHANALAXMI,1.0,45.0,45.0
46,174555,1/2/2014,9:42:25,NESTLE,1.0,25.0,25.0
47,174555,1/2/2014,9:42:25,COCONUT,1.0,15.0,15.0
48,174556,1/2/2014,9:48:26,AMUL,1.0,34.0,34.0
49,174557,1/2/2014,9:50:48,BRITANNIA,1.0,17.0,17.0
50,174557,1/2/2014,9:50:48,MILK 500ML,5.0,19.0,95.0
51,174557,1/2/2014,9:50:48,BRITANNIA,1.0,26.0,26.0
52,174558,1/2/2014,9:51:00,EGG,12.0,4.5,54.0
53,174559,1/2/2014,9:54:20,PRIYA,1.0,86.0,86.0
54,174559,1/2/2014,9:54:20,PILLSBURY,1.0,48.0,48.0
55,174559,1/2/2014,9:54:20,SUGAR,1.0,19.0,19.0
56,174559,1/2/2014,9:54:20,TOOR,1.0,42.0,42.0
57,174559,1/2/2014,9:54:20,EVER,1.0,18.0,18.0
58,174559,1/2/2014,9:54:20,EVEREST,1.0,18.0,18.0
59,174559,1/2/2014,9:54:20,BROWN,1.0,35.0,35.0
60,174559,1/2/2014,9:54:20,MILK 500ML,2.0,19.0,38.0
61,174559,1/2/2014,9:54:20,ONIONS,0.5,20.0,10.0
62,174560,1/2/2014,9:55:22,COCONUT,2.0,15.0,30.0
63,174561,1/2/2014,9:56:05,CADBURY,1.0,35.0,35.0
64,174561,1/2/2014,9:56:05,SUNDROP,1.0,180.0,180.0
65,174561,1/2/2014,9:56:05,AASHIRVAAD,1.0,50.0,50.0
66,174561,1/2/2014,9:56:05,MOONG,1.0,48.0,48.0
67,174561,1/2/2014,9:56:05,COCONUT,2.0,15.0,30.0
68,174561,1/2/2014,9:56:05,HERITAGE,1.0,38.0,38.0
69,174562,1/2/2014,9:59:35,LAYS,2.0,10.0,20.0
70,174562,1/2/2014,9:59:35,BRITANNIA,1.0,10.0,10.0
71,174562,1/2/2014,9:59:35,BRITANNIA,1.0,13.0,13.0
72,174563,1/2/2014,10:00:31,MOONG,1.0,48.0,48.0
73,174563,1/2/2014,10:00:31,EGG,12.0,4.5,54.0
74,174564,1/2/2014,10:03:13,WOODEN,1.0,25.0,25.0
75,174564,1/2/2014,10:03:13,APSARA,1.0,3.0,3.0
76,174564,1/2/2014,10:03:13,DURGA,1.0,90.0,90.0
77,174564,1/2/2014,10:03:13,MILK 500ML,2.0,19.0,38.0
78,174565,1/2/2014,10:03:32,MILK 500ML,1.0,19.0,19.0
79,174566,1/2/2014,10:03:49,DOVE,2.0,44.0,88.0
80,174566,1/2/2014,10:03:49,MILK 500ML,2.0,19.0,38.0
81,174567,1/2/2014,10:05:13,EGG,12.0,4.5,54.0
82,174568,1/2/2014,10:08:40,BRITANNIA,1.0,10.0,10.0
83,174569,1/2/2014,10:10:52,DAIRY MILK,2.0,2.0,4.0
84,174569,1/2/2014,10:10:52,BRITANNIA,1.0,26.0,26.0
85,174570,1/2/2014,10:11:49,SNICKERS SIN,1.0,15.0,15.0
86,174570,1/2/2014,10:11:49,KAMAL,1.0,15.0,15.0
87,174571,1/2/2014,10:13:06,BRITANNIA,1.0,26.0,26.0
88,174571,1/2/2014,10:13:06,SABENA,1.0,22.0,22.0
89,174571,1/2/2014,10:13:06,QUAKER,1.0,37.0,37.0
90,174571,1/2/2014,10:13:06,KIS,1.0,48.0,48.0
91,174571,1/2/2014,10:13:06,KISSAN,1.0,48.0,48.0
92,174572,1/2/2014,10:14:38,CADBURY,2.0,1.0,2.0
93,174572,1/2/2014,10:14:38,CADBURY,1.0,20.0,20.0
94,174572,1/2/2014,10:14:38,MILK 500ML,6.0,19.0,114.0
95,174572,1/2/2014,10:14:38,CHUDUVA,1.0,44.0,44.0
96,174573,1/2/2014,10:15:21,EGG,11.0,4.5,49.5
97,174573,1/2/2014,10:15:21,BRITANNIA,1.0,26.0,26.0
98,174573,1/2/2014,10:15:21,MILK 500ML,3.0,19.0,57.0
99,174573,1/2/2014,10:15:21,HERITAGE,1.0,38.0,38.0
100,174574,1/2/2014,10:15:56,BRITANNIA,1.0,26.0,26.0
101,174575,1/2/2014,10:16:30,TOOR,1.0,84.0,84.0
102,174575,1/2/2014,10:16:30,MILK 500ML,5.0,19.0,95.0
103,174575,1/2/2014,10:16:30,COCONUT,1.0,15.0,15.0
104,174576,1/2/2014,10:16:52,KIWI,2.0,15.0,30.0
105,174576,1/2/2014,10:16:52,JEERA,1.0,25.0,25.0
106,174576,1/2/2014,10:16:52,PRIYA,1.0,34.0,34.0
107,174577,1/2/2014,10:21:09,HALDIRAM,3.0,10.0,30.0
108,174577,1/2/2014,10:21:09,HALDIRAM`S,3.0,10.0,30.0
109,174577,1/2/2014,10:21:09,HALDI,3.0,10.0,30.0
110,174577,1/2/2014,10:21:09,UNCLE CHIPS,1.0,10.0,10.0
111,174577,1/2/2014,10:21:09,BINGO CHIPS,1.0,20.0,20.0
112,174577,1/2/2014,10:21:09,BOOST,1.0,18.0,18.0
113,174577,1/2/2014,10:21:09,BRITANNIA,1.0,15.0,15.0
114,174577,1/2/2014,10:21:09,I D,1.0,45.0,45.0
115,174577,1/2/2014,10:21:09,MILK 500ML,2.0,19.0,38.0
116,174577,1/2/2014,10:21:09,HERITAGE,2.0,38.0,76.0
117,174578,1/2/2014,10:22:01,MILK 500ML,5.0,19.0,95.0
118,174579,1/2/2014,10:23:06,EGG,4.0,4.5,18.0
119,174579,1/2/2014,10:23:06,CADBURY,1.0,35.0,35.0
120,174579,1/2/2014,10:23:06,BRITANNIA,1.0,26.0,26.0
121,174580,1/2/2014,10:24:28,SAKTHI GHEE,1.0,47.0,47.0
122,174580,1/2/2014,10:24:28,MILK 500ML,2.0,19.0,38.0
123,174581,1/2/2014,10:24:48,MAGGI,1.0,20.0,20.0
124,174582,1/2/2014,10:28:54,NESTLE,2.0,5.0,10.0
125,174582,1/2/2014,10:28:54,NESTLE,1.0,10.0,10.0
126,174582,1/2/2014,10:28:54,CADBURY,3.0,35.0,105.0
127,174582,1/2/2014,10:28:54,OREO,1.0,30.0,30.0
128,174582,1/2/2014,10:28:54,DARK,1.0,30.0,30.0
129,174582,1/2/2014,10:28:54,SUNFEAST,1.0,10.0,10.0
130,174582,1/2/2014,10:28:54,LAYS,1.0,20.0,20.0
131,174582,1/2/2014,10:28:54,CHEETOS 10/,1.0,10.0,10.0
132,174582,1/2/2014,10:28:54,KURKURE,1.0,10.0,10.0
133,174583,1/2/2014,10:31:07,EGG,12.0,4.5,54.0
134,174583,1/2/2014,10:31:07,HALDIRAM,1.0,25.0,25.0
135,174583,1/2/2014,10:31:07,HALDIRAM`S,1.0,25.0,25.0
136,174583,1/2/2014,10:31:07,HALDI,1.0,25.0,25.0
137,174583,1/2/2014,10:31:07,KARA,1.0,160.0,160.0
138,174583,1/2/2014,10:31:07,KARACHI,1.0,160.0,160.0
139,174583,1/2/2014,10:31:07,AZANMOTO 20G,1.0,4.0,4.0
140,174583,1/2/2014,10:31:07,ACT,1.0,25.0,25.0
141,174584,1/2/2014,10:32:51,AASIRVAAD,1.0,44.0,44.0
142,174584,1/2/2014,10:32:51,IDLI RAVA NO,1.0,26.0,26.0
143,174585,1/2/2014,10:33:37,I D,1.0,45.0,45.0
144,174585,1/2/2014,10:33:37,MILK 500ML,2.0,19.0,38.0
145,174585,1/2/2014,10:33:37,RAI,1.0,12.0,12.0
146,174585,1/2/2014,10:33:37,SUGAR,1.0,38.0,38.0
147,174585,1/2/2014,10:33:37,JEERA,1.0,25.0,25.0
148,174586,1/2/2014,10:34:23,CADBURY,1.0,5.0,5.0
149,174586,1/2/2014,10:34:23,MILK 500ML,2.0,19.0,38.0
150,174587,1/2/2014,10:34:35,PRIYA,1.0,35.0,35.0
151,174588,1/2/2014,10:36:42,CADBURY,1.0,5.0,5.0
152,174588,1/2/2014,10:36:42,AMUL,1.0,34.0,34.0
153,174588,1/2/2014,10:36:42,BRITANNIA,1.0,26.0,26.0
154,174589,1/2/2014,10:40:14,IDLI RAVA NO,1.0,26.0,26.0
155,174590,1/2/2014,10:41:43,EGG,12.0,4.5,54.0
156,174590,1/2/2014,10:41:43,COFFY BITE 5,1.0,5.0,5.0
157,174590,1/2/2014,10:41:43,HALDI,1.0,10.0,10.0
158,174590,1/2/2014,10:41:43,HALDIRAM,1.0,10.0,10.0
159,174590,1/2/2014,10:41:43,HALDIRAM`S,1.0,10.0,10.0
160,174590,1/2/2014,10:41:43,KAMAL,1.0,15.0,15.0
161,174590,1/2/2014,10:41:43,CADBURY,3.0,10.0,30.0
162,174590,1/2/2014,10:41:43,FEAST,3.0,20.0,60.0
163,174590,1/2/2014,10:41:43,GOOD,1.0,25.0,25.0
164,174590,1/2/2014,10:41:43,KAMAL,1.0,16.0,16.0
165,174591,1/2/2014,10:43:11,AMUL,1.0,34.0,34.0
166,174591,1/2/2014,10:43:11,I D,1.0,45.0,45.0
167,174592,1/2/2014,10:43:54,AASHIRVAAD,1.0,48.0,48.0
168,174592,1/2/2014,10:43:54,SHAJEERA,1.0,70.0,70.0
169,174592,1/2/2014,10:43:54,EVEREST,1.0,24.0,24.0
170,174592,1/2/2014,10:43:54,EVER,1.0,24.0,24.0
171,174592,1/2/2014,10:43:54,PIM POM LOLL,1.0,3.0,3.0
172,174593,1/2/2014,10:46:33,CARRY BAG,1.0,3.0,3.0
173,174593,1/2/2014,10:46:33,NESTLE,1.0,50.0,50.0
174,174593,1/2/2014,10:46:33,VIM,1.0,53.0,53.0
175,174593,1/2/2014,10:46:33,BOBBARLU,1.0,18.0,18.0
176,174593,1/2/2014,10:46:33,RED,1.0,13.0,13.0
177,174593,1/2/2014,10:46:33,AASHIRVAAD,1.0,50.0,50.0
178,174593,1/2/2014,10:46:33,AYUR,1.0,74.0,74.0
179,174593,1/2/2014,10:46:33,PRO,1.0,79.0,79.0
180,174593,1/2/2014,10:46:33,HIMALAYA,2.0,24.0,48.0
181,174593,1/2/2014,10:46:33,BOUTIQUE,1.0,60.0,60.0
182,174594,1/2/2014,10:47:01,MILK 500ML,4.0,19.0,76.0
183,174594,1/2/2014,10:47:01,VIM,1.0,44.0,44.0
184,174595,1/2/2014,10:49:12,ONIONS,2.0,20.0,40.0
185,174595,1/2/2014,10:49:12,EGG,12.0,4.5,54.0
186,174595,1/2/2014,10:49:12,VAMU,1.0,13.0,13.0
187,174595,1/2/2014,10:49:12,KAMAL,1.0,24.0,24.0
188,174595,1/2/2014,10:49:12,COCONUT,1.0,15.0,15.0
189,174595,1/2/2014,10:49:12,KURKURE,1.0,10.0,10.0
190,174595,1/2/2014,10:49:12,BINGO CHIPS,1.0,10.0,10.0
191,174596,1/2/2014,10:49:21,MAGGI,1.0,10.0,10.0
192,174597,1/2/2014,10:49:40,CHEETOS 10/,1.0,10.0,10.0
193,174597,1/2/2014,10:49:40,KURKURE,1.0,10.0,10.0
194,174597,1/2/2014,10:49:40,PRIYA,1.0,35.0,35.0
195,174598,1/2/2014,10:50:41,TATA,1.0,17.0,17.0
196,174599,1/2/2014,10:51:08,IDLI RAVA NO,1.0,26.0,26.0
197,174600,1/2/2014,10:51:44,PARLE,1.0,10.0,10.0
198,174600,1/2/2014,10:51:44,PARLE,1.0,10.0,10.0
199,174601,1/2/2014,10:52:28,BINGO CHIPS,1.0,20.0,20.0
200,174601,1/2/2014,10:52:28,DIET COKE TI,1.0,25.0,25.0
201,174602,1/2/2014,10:52:42,MASOOR,1.0,33.0,33.0
202,174602,1/2/2014,10:52:42,MAGGI,1.0,28.0,28.0
203,174604,1/2/2014,10:53:55,ONIONS,0.5,20.0,10.0
204,174604,1/2/2014,10:53:55,RAI,1.0,12.0,12.0
205,174604,1/2/2014,10:53:55,JEERA,1.0,13.0,13.0
206,174606,1/2/2014,10:55:54,EGG,6.0,4.5,27.0
207,174606,1/2/2014,10:55:54,HOMELITES MA,1.0,10.0,10.0
208,174606,1/2/2014,10:55:54,SURF,1.0,93.0,93.0
209,174606,1/2/2014,10:55:54,HOMELITES MA,1.0,6.0,6.0
210,174606,1/2/2014,10:55:54,TATA,1.0,43.0,43.0
211,174606,1/2/2014,10:55:54,SUNDROP,1.0,170.0,170.0
212,174606,1/2/2014,10:55:54,BRITANNIA,1.0,26.0,26.0
213,174606,1/2/2014,10:55:54,MILK 500ML,1.0,19.0,19.0
214,174606,1/2/2014,10:55:54,COCONUT,1.0,15.0,15.0
215,174607,1/2/2014,10:56:22,ELITE,1.0,25.0,25.0
216,174608,1/2/2014,10:59:10,C C,1.0,51.0,51.0
217,174608,1/2/2014,10:59:10,TROPICANA,1.0,105.0,105.0
218,174608,1/2/2014,10:59:10,AASIRVAAD,1.0,210.0,210.0
219,174609,1/2/2014,11:00:36,OREO,1.0,10.0,10.0
220,174609,1/2/2014,11:00:36,LAYS,1.0,10.0,10.0
221,174610,1/2/2014,11:00:55,HERITAGE,1.0,38.0,38.0
222,174611,1/2/2014,11:19:47,GILLETTE,1.0,38.5,38.5
223,174612,1/2/2014,11:22:33,CADBURY,2.0,20.0,40.0
224,174612,1/2/2014,11:22:33,LAYS,1.0,10.0,10.0
225,174613,1/2/2014,11:24:20,KURNOOL RICE,1.0,92.0,92.0
226,174614,1/2/2014,11:24:30,VASELINE,1.0,30.0,30.0
227,174615,1/2/2014,11:28:33,BRITANNIA,1.0,10.0,10.0
228,174616,1/2/2014,11:32:00,CARRY BAG,3.0,4.0,12.0
229,174617,1/2/2014,11:32:36,CARRY BAG,1.0,2.0,2.0
230,174617,1/2/2014,11:32:36,MILK 500ML,3.0,19.0,57.0
231,174618,1/2/2014,11:33:03,PANTENE,5.0,3.0,15.0
232,174618,1/2/2014,11:33:03,PANTENE,5.0,3.0,15.0
233,174619,1/2/2014,11:33:47,NESTLE,1.0,25.0,25.0
234,174620,1/2/2014,11:34:00,RIN,1.0,8.0,8.0
235,174621,1/2/2014,11:38:24,LAYS,1.0,10.0,10.0
236,174621,1/2/2014,11:38:24,BRITANNIA,1.0,13.0,13.0
237,174622,1/2/2014,11:39:16,CADBURY,5.0,1.0,5.0
238,174622,1/2/2014,11:39:16,PRIYA,1.0,85.0,85.0
239,174623,1/2/2014,11:39:59,LIJJAT PAPAD,1.0,42.0,42.0
240,174624,1/2/2014,11:41:44,KURKURE,1.0,20.0,20.0
241,174624,1/2/2014,11:41:44,MILK 500ML,2.0,19.0,38.0
242,174625,1/2/2014,11:43:38,MAAZA,2.0,12.0,24.0
243,174626,1/2/2014,11:44:26,CADBURY,1.0,1.0,1.0
244,174626,1/2/2014,11:44:26,NESTLE,1.0,2.0,2.0
245,174626,1/2/2014,11:44:26,TOOR,1.0,42.0,42.0
246,174627,1/2/2014,11:45:27,EGG,12.0,2.0,24.0
247,174627,1/2/2014,11:45:27,CADBURY,1.0,10.0,10.0
248,174627,1/2/2014,11:45:27,DOVE,1.0,44.0,44.0
249,174627,1/2/2014,11:45:27,CINTHOL,1.0,32.0,32.0
250,174627,1/2/2014,11:45:27,AJAY,1.0,32.0,32.0
251,174628,1/2/2014,11:46:50,HALDIRAM`S,1.0,80.0,80.0
252,174628,1/2/2014,11:46:50,HALDI,1.0,80.0,80.0
253,174628,1/2/2014,11:46:50,HALDIRAM,1.0,80.0,80.0
254,174628,1/2/2014,11:46:50,GOOD,2.0,20.0,40.0
255,174628,1/2/2014,11:46:50,GOOD,1.0,30.0,30.0
256,174629,1/2/2014,11:47:47,CARRY BAG,1.0,3.0,3.0
257,174629,1/2/2014,11:47:47,LIMCA,1.0,35.0,35.0
258,174629,1/2/2014,11:47:47,KINLEY,1.0,18.0,18.0
259,174629,1/2/2014,11:47:47,KINLEY,1.0,20.0,20.0
260,174629,1/2/2014,11:47:47,GOOD,1.0,10.0,10.0
261,174630,1/2/2014,11:48:35,MILK 500ML,1.0,19.0,19.0
262,174631,1/2/2014,11:54:10,ENO 5G,1.0,6.0,6.0
263,174631,1/2/2014,11:54:10,MOP STICK HA,1.0,40.0,40.0
264,174631,1/2/2014,11:54:10,SARA,1.0,170.0,170.0
265,174631,1/2/2014,11:54:10,RAJA`S,1.0,20.0,20.0
266,174631,1/2/2014,11:54:10,MIKE BROOM,1.0,60.0,60.0
267,174631,1/2/2014,11:54:10,CLOTH,1.0,24.0,24.0
268,174632,1/2/2014,11:56:52,MILK 500ML,1.0,19.0,19.0
269,174632,1/2/2014,11:56:52,MTR,1.0,46.0,46.0
270,174632,1/2/2014,11:56:52,HERITAGE,1.0,38.0,38.0
271,174633,1/2/2014,11:57:15,EGG,12.0,4.5,54.0
272,174633,1/2/2014,11:57:15,BAMBINO,1.0,18.0,18.0
273,174633,1/2/2014,11:57:15,KAJU,1.0,37.0,37.0
274,174634,1/2/2014,11:58:04,FEAST,1.0,20.0,20.0
275,174635,1/2/2014,12:01:12,KURNOOL RICE,3.0,46.0,138.0
276,174635,1/2/2014,12:01:12,MEERA,5.0,3.0,15.0
277,174635,1/2/2014,12:01:12,JEERA,1.0,13.0,13.0
278,174635,1/2/2014,12:01:12,MOONG,1.0,20.0,20.0
279,174635,1/2/2014,12:01:12,PRIYA,1.0,15.0,15.0
280,174635,1/2/2014,12:01:12,EVEREST,1.0,20.0,20.0
281,174635,1/2/2014,12:01:12,EVER,1.0,20.0,20.0
282,174635,1/2/2014,12:01:12,EVEREST,1.0,24.0,24.0
283,174635,1/2/2014,12:01:12,EVER,1.0,24.0,24.0
284,174635,1/2/2014,12:01:12,TOOR,1.0,42.0,42.0
285,174635,1/2/2014,12:01:12,TATA,1.0,17.0,17.0
286,174635,1/2/2014,12:01:12,PRIYA,4.0,12.0,48.0
287,174635,1/2/2014,12:01:12,MAGGI,3.0,20.0,60.0
288,174635,1/2/2014,12:01:12,BAMBINO,1.0,40.0,40.0
289,174635,1/2/2014,12:01:12,BRITANNIA,1.0,26.0,26.0
290,174635,1/2/2014,12:01:12,SUNFEAST,1.0,60.0,60.0
291,174635,1/2/2014,12:01:12,WHISPER,1.0,75.0,75.0
292,174635,1/2/2014,12:01:12,VASELINE,1.0,60.0,60.0
293,174635,1/2/2014,12:01:12,SCOTCH,1.0,15.0,15.0
294,174635,1/2/2014,12:01:12,DARK,2.0,30.0,60.0
295,174635,1/2/2014,12:01:12,RATNA,1.0,20.0,20.0
296,174635,1/2/2014,12:01:12,RATNA,1.0,22.0,22.0
297,174635,1/2/2014,12:01:12,BANANA CHIPS,1.0,25.0,25.0
298,174635,1/2/2014,12:01:12,KAMAL,1.0,15.0,15.0
299,174636,1/2/2014,12:01:49,CELLO,1.0,10.0,10.0
300,174637,1/2/2014,12:04:56,HERITAGE,1.0,70.0,70.0
301,174638,1/2/2014,12:05:26,CADBURY,2.0,5.0,10.0
302,174639,1/2/2014,12:06:40,HERITAGE,2.0,38.0,76.0
303,174640,1/2/2014,12:07:24,MILK 500ML,1.0,19.0,19.0
304,174641,1/2/2014,12:08:00,SAFFOLA,2.0,107.0,214.0
305,174642,1/2/2014,12:08:45,MILK 500ML,5.0,19.0,95.0
306,174643,1/2/2014,12:09:25,C C,1.0,51.0,51.0
307,174643,1/2/2014,12:09:25,BRITANNIA,1.0,26.0,26.0
308,174644,1/2/2014,12:11:01,MILK 500ML,1.0,19.0,19.0
309,174645,1/2/2014,12:29:59,PIM POM LOLL,2.0,3.0,6.0
310,174646,1/2/2014,12:31:31,AASHIRVAAD,1.0,245.0,245.0
311,174646,1/2/2014,12:31:31,TROPICANA,1.0,88.0,88.0
312,174646,1/2/2014,12:31:31,REAL,1.0,99.0,99.0
313,174647,1/2/2014,12:32:41,PIM POM LOLL,6.0,3.0,18.0
314,174648,1/2/2014,12:38:32,KURNOOL RICE,1.0,230.0,230.0
315,174648,1/2/2014,12:38:32,TATA,1.0,17.0,17.0
316,174648,1/2/2014,12:38:32,AMUL,1.0,40.0,40.0
317,174648,1/2/2014,12:38:32,SUGAR,1.0,19.0,19.0
318,174648,1/2/2014,12:38:32,HERITAGE,1.0,38.0,38.0
319,174648,1/2/2014,12:38:32,HERITAGE,2.0,70.0,140.0
320,174649,1/2/2014,12:39:59,EGG,13.0,4.5,58.5
321,174650,1/2/2014,12:44:17,LAYS,2.0,20.0,40.0
322,174650,1/2/2014,12:44:17,KURKURE,1.0,20.0,20.0
323,174650,1/2/2014,12:44:17,KURKURE,2.0,10.0,20.0
324,174650,1/2/2014,12:44:17,NESTLE,1.0,10.0,10.0
325,174650,1/2/2014,12:44:17,CADBURY,2.0,55.0,110.0
326,174650,1/2/2014,12:44:17,CADBURY,2.0,55.0,110.0
327,174651,1/2/2014,12:45:08,COCONUT,1.0,15.0,15.0
328,174651,1/2/2014,12:45:08,MILK 500ML,1.0,19.0,19.0
329,174652,1/2/2014,12:46:09,DAAWAT BASMA,1.0,150.0,150.0
330,174653,1/2/2014,12:51:35,DABUR,1.0,17.0,17.0
331,174653,1/2/2014,12:51:35,COLGATE,1.0,78.0,78.0
332,174653,1/2/2014,12:51:35,FABERCASTEL,1.0,10.0,10.0
333,174654,1/2/2014,12:56:17,AMUL,1.0,35.0,35.0
334,174654,1/2/2014,12:56:17,HERITAGE,1.0,70.0,70.0
335,174654,1/2/2014,12:56:17,MAGGI,1.0,40.0,40.0
336,174655,1/2/2014,12:58:06,LIZOL FLOOR,1.0,62.0,62.0
337,174656,1/2/2014,13:00:14,GENERAL,1.0,5.0,5.0
338,174656,1/2/2014,13:00:14,CELLO,5.0,5.0,25.0
339,174657,1/2/2014,13:01:41,SPEARMINT CH,4.0,10.0,40.0
340,174657,1/2/2014,13:01:41,HALDIRAM,2.0,10.0,20.0
341,174657,1/2/2014,13:01:41,HALDIRAM`S,2.0,10.0,20.0
342,174657,1/2/2014,13:01:41,HALDI,2.0,10.0,20.0
343,174657,1/2/2014,13:01:41,ELITE,1.0,30.0,30.0
344,174658,1/2/2014,13:06:43,DOVE,2.0,44.0,88.0
345,174658,1/2/2014,13:06:43,GENERAL,1.0,45.0,45.0
346,174658,1/2/2014,13:06:43,COLGATE,1.0,44.0,44.0
347,174659,1/2/2014,13:07:42,KURKURE,1.0,20.0,20.0
348,174659,1/2/2014,13:07:42,HALDI,1.0,67.0,67.0
349,174659,1/2/2014,13:07:42,HALDIRAM,1.0,67.0,67.0
350,174659,1/2/2014,13:07:42,HALDIRAM`S,1.0,67.0,67.0
351,174660,1/2/2014,13:08:51,APSARA,2.0,5.0,10.0
352,174660,1/2/2014,13:08:51,MAIDA,1.0,19.0,19.0
353,174660,1/2/2014,13:08:51,MILK 500ML,2.0,20.0,40.0
354,174661,1/2/2014,13:09:11,EGG,13.0,4.5,58.5
355,174662,1/2/2014,13:10:46,LION,1.0,150.0,150.0
356,174662,1/2/2014,13:10:46,BRITANNIA,1.0,26.0,26.0
357,174662,1/2/2014,13:10:46,MILK 500ML,8.0,20.0,160.0
358,174662,1/2/2014,13:10:46,EGG,12.0,4.5,54.0
359,174663,1/2/2014,13:11:08,EVER,1.0,30.0,30.0
360,174663,1/2/2014,13:11:08,EVEREST,1.0,30.0,30.0
361,174664,1/2/2014,13:13:06,CHANA,1.0,36.0,36.0
362,174664,1/2/2014,13:13:06,TAMRIND,1.0,49.0,49.0
363,174665,1/2/2014,13:15:52,FANTA,1.0,25.0,25.0
364,174666,1/2/2014,13:16:17,FEAST,1.0,20.0,20.0
365,174666,1/2/2014,13:16:17,FEAST,2.0,20.0,40.0
366,174667,1/2/2014,13:17:35,HERITAGE,1.0,38.0,38.0
367,174668,1/2/2014,13:23:27,BRITANNIA,1.0,13.0,13.0
368,174668,1/2/2014,13:23:27,BINGO CHIPS,1.0,20.0,20.0
369,174669,1/2/2014,13:24:50,KELLOGG`S,1.0,105.0,105.0
370,174669,1/2/2014,13:24:50,VISAKHA,1.0,42.0,42.0
371,174670,1/2/2014,13:25:57,BRITANNIA,1.0,26.0,26.0
372,174670,1/2/2014,13:25:57,EGG,6.0,4.5,27.0
373,174671,1/2/2014,13:27:23,MISIRI,1.0,7.5,7.5
374,174671,1/2/2014,13:27:23,RATNA,1.0,20.0,20.0
375,174671,1/2/2014,13:27:23,SUGAR,1.0,19.0,19.0
376,174671,1/2/2014,13:27:23,MILK 500ML,5.0,20.0,100.0
377,174672,1/2/2014,13:37:17,TATA,1.0,17.0,17.0
378,174673,1/2/2014,13:40:57,ORBIT CHEWIN,1.0,5.0,5.0
379,174674,1/2/2014,13:49:15,PAMPERS,1.0,475.0,475.0
380,174675,1/2/2014,13:49:45,MILK 500ML,1.0,20.0,20.0
381,174676,1/2/2014,13:50:08,MILK 500ML,4.0,20.0,80.0
